year,quarter,disclosure_date,code,name,sector,prediction,reason
2023,Q2,2023-08-14,660,SK하이닉스,정보기술,up,요약본에서는 SK하이닉스가 HBM 시장에서의 리더십과 AI 관련 반도체 수요 증가에 따른 긍정적인 전망이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q2,2023-08-14,3550,LG,정보기술,,
2023,Q2,2023-08-11,4710,한솔테크닉스,정보기술,down,"요약본에서는 한솔테크닉스의 영업이익이 증가했으나, 그룹 전체 실적 상승에는 역부족이라는 점이 언급되었습니다. 또한, 주력 사업의 정체와 실적 악화가 예상된다는 내용이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다."
2023,Q2,2023-08-14,5930,삼성전자,정보기술,up,"요약본에서는 삼성전자의 HBM 생산과 관련된 긍정적인 전망이 언급되어 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다. 특히, 반도체 시장의 조정이 매수 기회로 제시되고 있어 주가 상승 가능성이 있습니다."
2023,Q2,2023-08-14,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI가 현대와의 협력을 통해 제네시스 전기차 모델에 배터리를 공급할 가능성이 언급되어 있으며, 이는 삼성SDI의 시장 전략 변화와 생산 능력 확대로 이어질 수 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q2,2023-08-14,8060,대덕,정보기술,,
2023,Q2,2023-08-14,9150,삼성전기,정보기술,up,요약본에서는 삼성전기가 자동차 인포테인먼트용 MLCC 시장에서 일본 기업들을 추격하며 시장 점유율을 높이고 있다는 긍정적인 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q2,2023-08-11,11070,LG이노텍,정보기술,down,"요약본에서는 LG이노텍의 주가가 최근 하락했으며, LG 그룹 주식의 전반적인 약세가 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
2023,Q2,2023-08-14,18260,삼성에스디에스,정보기술,up,"요약본에서는 삼성에스디에스의 주가가 AI 및 Amazon 관련 개발로 긍정적인 모멘텀을 얻고 있으며, 목표 주가가 170,000 KRW로 설정되어 있어 주가 상승 가능성이 있음을 시사합니다."
2023,Q2,2023-08-11,20150,롯데에너지머티리얼즈,정보기술,up,"롯데에너지머티리얼즈가 스페인에 대규모 동박 생산 공장을 건설하고, 유럽 현지 고객사의 수요에 맞춰 생산량을 확대하는 등 긍정적인 사업 확장을 진행하고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q2,2023-08-13,29530,신도리코,정보기술,,
2023,Q2,2023-08-07,34220,LG디스플레이,정보기술,up,"요약본에서는 엘지디스플레이가 차량용 디스플레이 사업에서 실적 개선의 신호를 보이고 있으며, 보쉬로부터 최우수 공급업체로 선정되는 등 긍정적인 소식이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q2,2023-08-06,34730,SK,정보기술,down,"요약본은 SK의 사회적 기업 활동에 대한 내용으로, 주가에 직접적인 영향을 미칠 만한 경제적 또는 재무적 정보가 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2023,Q2,2023-08-08,42700,한미반도체,정보기술,up,"요약본에서는 한미반도체가 인공지능 반도체용 HBM 수요 증가로 인해 TC본더 수주가 대폭 증가할 것이라는 긍정적인 전망이 제시되고 있으며, 여러 증권사에서 목표주가를 상향 조정하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q2,2023-08-10,66570,LG전자,정보기술,down,"요약본에서는 LG전자의 수익성 악화와 현금 유동성 문제, 부채 증가 등이 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
