year,quarter,disclosure_date,code,name,sector,prediction,reason
2018,Q4,2019-04-01,660,SK하이닉스,정보기술,up,"요약본에서는 SK 하이닉스의 시장 회복 전망과 성장 잠재력이 긍정적으로 평가되고 있으며, 반도체 기술 강화와 전략적 이니셔티브가 주가에 긍정적인 영향을 미칠 것으로 보입니다."
2018,Q4,2019-04-01,3550,LG,정보기술,up,요약본에서는 LG가 신사업 발굴과 육성을 통해 장기적인 기업가치를 높이려는 계획을 강조하고 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q4,2019-03-29,4710,한솔테크닉스,정보기술,down,"요약본에서는 한솔테크닉스의 주가가 박스권에 머물러 있으며, 거래량 부족과 외국인 투자자의 매도세가 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
2018,Q4,2019-04-01,5930,삼성전자,정보기술,down,요약본에서는 삼성전자의 예상 실적 충격과 반도체 및 디스플레이 사업의 약세로 인해 주가에 부정적인 영향을 미칠 수 있음을 시사하고 있습니다.
2018,Q4,2019-03-29,6400,삼성SDI,정보기술,up,"요약본에서는 중국 전기차 보조금 재개와 삼성SDI 배터리를 장착한 차량의 보조금 승인 신청이 언급되어, 삼성SDI의 중국 시장에서의 긍정적인 모멘텀과 성장 기회가 강조되고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q4,2019-04-01,8060,대덕전자,정보기술,down,"요약본에서는 대덕전자(008060)의 주가가 5G 시장과 경제 상황에 영향을 받으며, 현재 주가가 저항선에 부딪히고 있다는 점이 언급되었습니다. 또한, 주가가 특정 가격 이하로 떨어질 경우 다른 성장 잠재력이 있는 주식으로 전환하는 것이 권장되고 있어, 주가에 부정적인 영향을 미칠 수 있습니다."
2018,Q4,2019-04-01,9150,삼성전기,정보기술,up,"요약본에서는 삼성전기의 실적 회복과 갤럭시 S10 시리즈 부품 생산 확대, MLCC 수요 회복 등이 긍정적으로 전망되고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q4,2019-04-01,11070,LG이노텍,정보기술,down,"요약본에서는 LG이노텍의 주가가 애플의 주가에 크게 영향을 받으며, 현재 애플의 주가가 저항선에 위치해 있어 LG이노텍의 주가에 부정적인 영향을 미칠 수 있다고 언급하고 있습니다. 따라서 주가 하락 가능성이 있습니다."
2018,Q4,2019-04-01,18260,삼성에스디에스,정보기술,up,"삼성에스디에스는 4차 산업혁명과 블록체인 기술에서 중요한 역할을 하는 시스템 통합 분야의 선도 기업으로 언급되었으며, 영업 이익률이 꾸준히 증가하고 있습니다. 또한, 기관 및 외국인 투자자들의 관심이 증가하고 있어 주가에 긍정적인 영향을 미칠 것으로 예상됩니다."
2018,Q4,2019-03-29,20150,일진머티리얼즈,정보기술,,
2018,Q4,2019-03-29,29530,신도리코,정보기술,,
2018,Q4,2019-03-28,34220,LG디스플레이,정보기술,down,"요약본에서는 LG디스플레이가 OLED 전환에 어려움을 겪고 있으며, 애플과의 거래 감소 및 경쟁력 부족으로 인해 주가에 부정적인 영향을 미칠 수 있음을 시사하고 있습니다."
2018,Q4,2019-03-27,34730,SK,정보기술,down,"요약본에서는 SK그룹의 지분 매각과 관련된 내용이 있지만, SK(034730)의 주가에 직접적인 영향을 미칠 만한 긍정적인 정보는 부족합니다. 따라서 기본적으로 주가 하락으로 판단합니다."
2018,Q4,2018 Q4,42700,한미반도체,정보기술,,
2018,Q4,2019-03-29,66570,LG전자,정보기술,up,"요약본에서는 LG전자가 프리미엄 공기청정기 시장에서 기술 차별화와 시장 점유율 확대를 목표로 하고 있으며, 공기청정기 수요 증가와 프리미엄 전략이 주가에 긍정적인 영향을 줄 수 있음을 시사하고 있습니다."
