year,quarter,disclosure_date,code,name,sector,prediction,reason
2020,Q3,2020-11-16,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스의 장기적인 성장 가능성과 긍정적인 시장 전망을 강조하며, 주가가 150,000 KRW까지 상승할 수 있다고 예측하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q3,2020-11-16,3550,LG,정보기술,,
2020,Q3,2020-11-13,4710,한솔테크닉스,정보기술,up,요약본에서 한솔테크닉스의 주가가 특정 가격 이하로 떨어지지 않으면 상승할 가능성이 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2020,Q3,2020-11-16,5930,삼성전자,정보기술,up,요약본에서는 삼성전자가 사상 최고치를 기록하며 반도체 산업의 긍정적인 전망과 함께 강력한 실적과 성장 가능성을 보이고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2020,Q3,2020-11-16,6400,삼성SDI,정보기술,up,"영상에서는 삼성SDI가 전기차 배터리 공급과 관련하여 일시적인 주가 하락이 있었지만, 장기적으로는 잘 수행할 것으로 예상된다고 언급하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q3,2020-11-16,8060,대덕,정보기술,down,요약본에는 대덕(008060)에 대한 구체적인 정보가 포함되어 있지 않아 주가에 대한 판단을 내리기 어렵습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다.
2020,Q3,2020-11-16,9150,삼성전기,정보기술,down,요약본에서는 삼성전기가 RFPCB 사업에서 철수하고 다른 회사들이 이로 인해 이익을 볼 것이라는 내용이 포함되어 있습니다. 이는 삼성전기의 주가에 부정적인 영향을 미칠 수 있습니다.
2020,Q3,2020-11-16,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍이 페라이트 기술에서 혁신을 이루어 일본 기업들과의 기술 격차를 줄이고, 글로벌 시장에서의 경쟁력을 강화할 수 있는 가능성을 보여주고 있습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2020,Q3,2020-11-16,18260,삼성에스디에스,정보기술,up,요약본에서는 삼성에스디에스의 경제 회복 기대와 스마트 공장 및 스마트 시티 성장으로 인한 긍정적인 장기 전망이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2020,Q3,2020-11-16,20150,일진머티리얼즈,정보기술,up,"요약본에서는 일진머티리얼즈가 강력한 재무 성과와 시장 위치로 인해 유망한 투자 대상으로 언급되고 있으며, 구리박 시장의 높은 성장 잠재력도 긍정적으로 평가되고 있습니다."
2020,Q3,2020-11-12,29530,신도리코,정보기술,up,"신도리코는 하락 추세에 있지만 반전 가능성이 있으며, 백신 보급으로 인한 개선 기대감이 있습니다. 최근 거래량 증가도 긍정적인 신호로 해석될 수 있습니다."
2020,Q3,2020-11-09,34220,LG디스플레이,정보기술,up,"요약본에서는 LG디스플레이가 애플의 승인 하에 LTPO 방식 OLED 패널 생산을 늘리고 있다는 내용이 포함되어 있어, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q3,2020-11-15,34730,SK,정보기술,up,요약본에서는 SK그룹이 새만금에 대규모 데이터센터를 구축하고 재생에너지를 활용한 혁신적인 저전력 데이터센터를 만들겠다는 계획을 발표했습니다. 이는 SK의 기술력과 지속 가능성에 대한 긍정적인 이미지를 줄 수 있어 주가에 긍정적인 영향을 미칠 수 있습니다.
2020,Q3,2020-11-05,42700,한미반도체,정보기술,up,"한미반도체가 수입차 사업을 종료하고 반도체 장비 사업에 주력할 계획이며, 최근 창사 최고 실적을 기록한 점이 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q3,2020-11-08,66570,LG전자,정보기술,up,"요약본에서는 LG전자의 롤러블TV '시그니처 올레드R'이 프리미엄 가전 브랜드의 경쟁력을 높이고, 고급화 전략이 실적 증가를 주도하고 있다는 긍정적인 내용이 포함되어 있습니다."
