year,quarter,disclosure_date,code,name,sector,prediction,reason
2019,Q1,2019-05-15,660,SK하이닉스,정보기술,up,"요약본에서는 SK하이닉스가 차량용 반도체 분야에서의 투자를 확대하고 있으며, 글로벌 기업과의 협력을 강화하고 있다는 내용이 포함되어 있습니다. 이는 회사의 미래 성장 가능성을 높이는 긍정적인 요소로 작용할 수 있습니다."
2019,Q1,2019-05-15,3550,LG,정보기술,,
2019,Q1,2019-05-07,4710,한솔테크닉스,정보기술,,
2019,Q1,2019-05-15,5930,삼성전자,정보기술,up,"요약본에서는 애플이 미중 무역전쟁으로 인해 큰 타격을 받을 것으로 예상되며, 삼성전자가 반사이익을 얻을 수 있다는 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q1,2019-05-15,6400,삼성SDI,정보기술,up,"영상에서는 삼성SDI의 주가가 바닥을 쳤다는 전문가의 의견과 외국인 투자 증가, 중국 전기차 보조금 감소로 인한 2차 전지 수요 증가 가능성이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q1,2019-05-15,8060,대덕전자,정보기술,up,"요약본에서는 대덕전자가 5G 기술과 관련된 다층 인쇄 회로 기판 생산에서 선도적인 역할을 하고 있으며, 최근의 합병과 기술적 진보가 매출 증가에 긍정적인 영향을 미칠 것으로 예상된다고 언급하고 있습니다. 또한, 기관 투자자들의 강한 매수세와 5G 관련 시장 성장 전망이 주가 상승에 긍정적인 영향을 줄 수 있음을 시사합니다."
2019,Q1,2019-05-15,9150,삼성전기,정보기술,down,"요약본에서는 삼성전기가 스마트폰에서 전기차로의 전환에 어려움을 겪고 있으며, 높은 진입 장벽과 신뢰 구축의 필요성이 언급되었습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q1,2019-05-15,11070,LG이노텍,정보기술,down,요약본에는 LG이노텍의 주가에 영향을 미칠 만한 정보가 충분하지 않으므로 기본적으로 하락으로 판단했습니다.
2019,Q1,2019-05-15,18260,삼성에스디에스,정보기술,up,요약본에서는 삼성에스디에스가 디지털 전환 시장에서 기술적 역량을 강화하고 AI 및 블록체인과 같은 첨단 기술을 비즈니스 프로세스에 통합하는 리더로 자리매김하고 있다는 점이 강조되었습니다. 이는 혁신과 기술 발전을 통한 미래 성장의 주요 동력으로 작용할 수 있어 주가에 긍정적인 영향을 미칠 수 있습니다.
2019,Q1,2019-05-15,20150,일진머티리얼즈,정보기술,down,"요약본에서는 일진머티리얼즈에 대한 부정적인 전망과 전기차 부문에서의 어려움이 언급되었으며, 투자자들이 주식을 매도할 것을 권장하고 있어 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q1,2019-05-09,29530,신도리코,정보기술,,
2019,Q1,2019-05-12,34220,LG디스플레이,정보기술,down,"요약본에서는 LG디스플레이가 OLED 기술로의 전환을 시도하고 있지만, 중국 기업들의 빠른 발전과 투자로 인해 시장 점유율과 수익성에 어려움을 겪고 있다는 점이 강조되었습니다. 또한, 주요 고객 확보에 어려움을 겪고 있어 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q1,2019 Q1,34730,SK,정보기술,,
2019,Q1,2019 Q1,42700,한미반도체,정보기술,,
2019,Q1,2019-05-14,66570,LG전자,정보기술,up,"요약본에서는 LG전자가 가전 부문에서 글로벌 1위에 도전할 수 있는 가능성이 높아졌으며, 매출과 영업이익이 증가하고 있다는 긍정적인 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
