year,quarter,disclosure_date,code,name,sector,prediction,reason
2017,Q1,2017-05-15,660,SK하이닉스,정보기술,up,"요약본에서는 SK하이닉스가 메모리 반도체 시장에서 높은 점유율과 실적을 기록하고 있으며, 반도체 가격 상승과 기술 격차 확대가 긍정적으로 작용할 것으로 보입니다."
2017,Q1,2017-05-15,3550,LG,정보기술,down,"요약본에서는 공정거래위원회의 기능 강화와 대기업에 대한 규제 강화가 언급되어 있으며, 이는 LG와 같은 대기업의 경영 활동에 부정적인 영향을 미칠 수 있습니다. 따라서 주가에 부정적인 영향을 줄 가능성이 있습니다."
2017,Q1,2017-05-12,4710,한솔테크닉스,정보기술,,
2017,Q1,2017-05-15,5930,삼성전자,정보기술,up,"요약본에서는 삼성전자가 반도체 사업 강화를 위해 조직 개편을 단행하고, 파운드리 사업부를 신설하여 전문성을 높이려는 전략적 움직임이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q1,2017-05-15,6400,삼성SDI,정보기술,up,요약본에서는 삼성디스플레이의 투자 확대 소식이 삼성SDI의 주가에 긍정적인 영향을 미쳤다는 내용이 포함되어 있습니다. 이는 삼성SDI의 주가 상승을 암시합니다.
2017,Q1,2017-05-15,8060,대덕전자,정보기술,,
2017,Q1,2017-05-15,9150,삼성전기,정보기술,down,"요약본은 국방 이슈와 관련된 내용으로, 삼성전기의 주가에 직접적인 영향을 미칠 만한 정보가 부족합니다. 따라서 기본적으로 하락으로 판단했습니다."
2017,Q1,2017-05-15,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍과 LG 그룹의 성과가 크게 개선되었으며, 삼성전자와 SK하이닉스와 비교할 만한 강력한 성과를 보이고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q1,2017-05-15,18260,삼성에스디에스,정보기술,down,"요약본은 삼성에스디에스의 주가에 직접적인 영향을 미칠 수 있는 경제적 또는 재무적 정보를 제공하지 않으며, 따라서 정보가 불충분하여 기본적으로 주가 하락으로 판단했습니다."
2017,Q1,2017-05-15,20150,일진머티리얼즈,정보기술,up,요약본에서 일진머티리얼즈가 스마트카 관련 투자 유망 종목으로 제시되어 주가에 긍정적인 영향을 줄 수 있습니다.
2017,Q1,2017 Q1,29530,신도리코,정보기술,,
2017,Q1,2017-05-10,34220,LG디스플레이,정보기술,down,"요약본은 일본 가전업체들의 OLED TV 시장 경쟁에 관한 내용으로, LG디스플레이의 주가에 직접적인 영향을 미칠 만한 정보가 부족합니다. 따라서 기본적으로 하락으로 판단했습니다."
2017,Q1,2017-05-11,34730,SK,정보기술,up,요약본에서는 SK그룹의 최태원 회장이 중국과의 관계 개선 및 사업 확장을 위해 적극적으로 나서고 있다는 내용이 포함되어 있습니다. 이는 SK의 중국 내 사업 확장 가능성을 높여 주가에 긍정적인 영향을 미칠 수 있습니다.
2017,Q1,2017 Q1,42700,한미반도체,정보기술,,
2017,Q1,2017-05-11,66570,LG전자,정보기술,up,"요약본에 따르면 LG전자는 현재 주가가 상승세에 있으며, 진행 중인 모멘텀으로 인해 주식을 보유하는 것이 좋다고 언급되었습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
