year,quarter,disclosure_date,code,name,sector,prediction,reason
2023,Q1,2023-05-15,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 DRAM 시장에서 주요 플레이어로서 시장 지배력을 높일 수 있는 잠재력을 가지고 있다고 언급하고 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,3550,LG,정보기술,up,"요약본에서는 LG의 긍정적인 재무 성과와 주주 친화적인 배당 정책, 그리고 시장에서의 긍정적인 평가가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,4710,한솔테크닉스,정보기술,up,"요약본에서는 한솔테크닉스가 저탄소 태양광 모듈 공급과 Media PV 사업 확대로 인해 신재생에너지 시장에서 긍정적인 성과를 내고 있으며, 기술 개발과 고효율 제품 생산을 통해 시장 요구에 선제적으로 대응하고 있다는 점이 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,5930,삼성전자,정보기술,up,요약본에서는 삼성전자가 반도체 산업의 주기적 하락에도 불구하고 주가 상승이 예상된다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q1,2023-05-15,6400,삼성SDI,정보기술,up,"영상에서는 삼성SDI의 전기차 배터리 산업에서의 전략적 발전과 기술 혁신, 글로벌 확장 및 재활용 투자 등이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,8060,대덕,정보기술,,
2023,Q1,2023-05-15,9150,삼성전기,정보기술,up,"요약본에서는 삼성전기의 주가가 현재 저평가되어 있으며, 추가 매수를 추천하고 있습니다. 또한, 단기 목표가를 설정하여 주가 회복 가능성을 강조하고 있습니다."
2023,Q1,2023-05-15,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍이 Q3와 Q4에 주가 모멘텀을 얻을 것으로 예상되며, IT 산업의 전반적인 성장과 함께 주가가 상승할 가능성이 있다고 언급하고 있습니다."
2023,Q1,2023-05-15,18260,삼성에스디에스,정보기술,up,"요약본에서는 삼성SDS가 글로벌 공급망 관리 솔루션을 개발하기 위해 전략적 협력을 맺고, 이를 통해 글로벌 시장에서의 경쟁력을 강화할 계획이라고 언급하고 있습니다. 이는 회사의 성장 가능성을 높이고 주가에 긍정적인 영향을 미칠 수 있습니다."
2023,Q1,2023-05-15,20150,롯데에너지머티리얼즈,정보기술,,
2023,Q1,2023-05-10,29530,신도리코,정보기술,,
2023,Q1,2023-05-11,34220,LG디스플레이,정보기술,down,요약본에서는 LG디스플레이가 IT용 LCD 생산을 축소하고 적자를 기록하고 있다는 내용이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2023,Q1,2023-05-08,34730,SK,정보기술,up,"요약본에서는 SK그룹이 인도네시아에서 니켈 중간재 생산법인을 설립하고, 혈액제제 플랜트를 건설하는 등 글로벌 사업 확장을 통해 경쟁력을 강화하고 있다는 내용이 포함되어 있습니다. 이러한 사업 확장은 SK의 주가에 긍정적인 영향을 미칠 수 있습니다."
2023,Q1,2023-05-08,42700,한미반도체,정보기술,,
2023,Q1,2023-05-12,66570,LG전자,정보기술,up,"요약본에서는 LG전자가 페루에 초대형 사이니지를 공급하고, 뷰티 팝업스토어를 운영하며, 자회사 ZKW가 독일 기업과 협력하여 지능형 차량 전면부를 개발하는 등 다양한 사업 확장을 통해 긍정적인 성과를 기대할 수 있는 내용이 포함되어 있습니다."
