code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
007570,일양약품,헬스케어,2015,Q4,"120,177,445,245","278,861,324,725","399,038,769,970","165,287,691,947","41,338,227,031","206,625,918,978","-870,747,608","192,412,850,992",132346170955,2999562635,-820920003,-870747608,-870747608,,
007570,일양약품,헬스케어,2016,Q1,"124,013,707,207","279,414,274,900","403,427,982,107","166,862,546,970","40,428,280,336","207,290,827,306","3,724,303,809","196,137,154,801",39725854709,2690976854,4105404417,3724303809,3724303809,,
007570,일양약품,헬스케어,2016,Q2,"127,151,740,251","278,958,391,254","406,110,131,505","161,539,189,167","48,364,534,835","209,903,724,002","3,793,556,511","196,206,407,503",40698639467,702453990,-17974496,69252702,69252702,,
007570,일양약품,헬스케어,2016,Q3,"131,571,016,668","279,649,540,316","411,220,556,984","179,283,236,660","36,069,281,767","215,352,518,427","3,455,187,565","195,868,038,557",57086290624,680001737,-526186715,-338368946,-338368946,,
007570,일양약품,헬스케어,2016,Q4,"114,200,163,599","279,372,606,238","393,572,769,837","167,628,164,680","31,167,496,190","198,795,660,870","2,807,838,412","194,777,108,967",38910353475,1929643267,-491541091,-647349153,-647349153,,
007570,일양약품,헬스케어,2017,Q1,"121,398,990,864","279,657,295,728","401,056,286,592","173,746,845,788","30,403,685,140","204,150,530,928","4,936,485,109","196,905,755,664",40344231913,1977005715,4492901230,4000601097,4000601097,,
007570,일양약품,헬스케어,2017,Q2,"123,840,720,393","278,356,786,783","402,197,507,176","181,937,389,320","22,861,148,393","204,798,537,713","5,429,698,908","197,398,969,463",37706076845,1291738554,52485031,493213799,493213799,,
007570,일양약품,헬스케어,2017,Q3,"131,552,770,424","276,709,682,981","408,262,453,405","190,595,283,378","22,714,177,280","213,309,460,658","2,814,276,187","194,952,992,747",55839263193,1275681500,25852406,-2615422721,-2615422721,"48,727,660,000",
007570,일양약품,헬스케어,2017,Q4,"130,074,703,197","267,167,423,958","397,242,127,155","193,398,282,398","18,345,851,811","211,744,134,209","-5,793,445,656","185,497,992,946",45044601807,3122734344,516585947,1470299393,1470299393,"48,727,660,000",
007570,일양약품,헬스케어,2018,Q1,"134,366,946,693","266,332,751,956","400,699,698,649","176,052,074,752","33,704,651,717","209,756,726,469","2,562,913,514","190,942,972,180",46639550345,3449014741,5739786738,5444979234,5444979234,"48,727,660,000",
007570,일양약품,헬스케어,2018,Q2,"132,403,862,338","264,640,107,350","397,043,969,688","163,151,154,776","42,052,458,877","205,203,613,653","3,218,257,744","191,840,356,035",42636805500,278526720,426175837,655344230,655344230,"48,727,660,000",
007570,일양약품,헬스케어,2018,Q3,"141,295,697,732","263,637,308,898","404,933,006,630","175,959,201,785","41,532,905,147","217,492,106,932","-1,013,824,207","187,440,899,698",49613554710,-3496716069,-4643172872,-4232081951,-4232081951,"48,727,660,000",
