접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330002583,Y,00113997,롯데에너지머티리얼즈,2011.03.04,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2015-12-31,2015,Q4
20170331004808,Y,00113997,롯데에너지머티리얼즈,2011.03.04,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2016-12-31,2016,Q4
20180330003261,Y,00113997,롯데에너지머티리얼즈,2011.03.04,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2017-12-31,2017,Q4
20180330003261,Y,00113997,롯데에너지머티리얼즈,2017.09.19,유상증자(주주배정),보통주,"6,800,000",500,"29,550",2017-12-31,2017,Q4
20190329001031,Y,00113997,롯데에너지머티리얼즈,2011.03.04,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2018-12-31,2018,Q4
20190329001031,Y,00113997,롯데에너지머티리얼즈,2017.09.08,유상증자(주주배정),보통주,"6,800,000",500,"29,550",2018-12-31,2018,Q4
20190329001031,Y,00113997,롯데에너지머티리얼즈,2018.06.19,주식매수선택권행사,보통주,"110,835",500,"29,933",2018-12-31,2018,Q4
20210322000707,Y,00113997,롯데에너지머티리얼즈,2011.03.04,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2019-12-31,2019,Q4
20210322000707,Y,00113997,롯데에너지머티리얼즈,2017.09.08,유상증자(주주배정),보통주,"6,800,000",500,"29,550",2019-12-31,2019,Q4
20210322000707,Y,00113997,롯데에너지머티리얼즈,2018.06.19,주식매수선택권행사,보통주,"110,835",500,"29,933",2019-12-31,2019,Q4
20210323001108,Y,00113997,롯데에너지머티리얼즈,2011.03.04,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2020-12-31,2020,Q4
20210323001108,Y,00113997,롯데에너지머티리얼즈,2017.09.08,유상증자(주주배정),보통주,"6,800,000",500,"29,550",2020-12-31,2020,Q4
20210323001108,Y,00113997,롯데에너지머티리얼즈,2018.06.19,주식매수선택권행사,보통주,"110,835",500,"29,933",2020-12-31,2020,Q4
20220318001055,Y,00113997,롯데에너지머티리얼즈,2011.03.04,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2021-12-31,2021,Q4
20220318001055,Y,00113997,롯데에너지머티리얼즈,2017.09.08,유상증자(주주배정),보통주,"6,800,000",500,"29,550",2021-12-31,2021,Q4
20220318001055,Y,00113997,롯데에너지머티리얼즈,2018.06.18,주식매수선택권행사,보통주,"110,835",500,"29,933",2021-12-31,2021,Q4
20230323001050,Y,00113997,롯데에너지머티리얼즈,2011.03.01,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2022-12-31,2022,Q4
20230323001050,Y,00113997,롯데에너지머티리얼즈,2017.09.08,유상증자(주주배정),보통주,"6,800,000",500,"29,550",2022-12-31,2022,Q4
20230323001050,Y,00113997,롯데에너지머티리얼즈,2018.06.19,주식매수선택권행사,보통주,"110,835",500,"29,933",2022-12-31,2022,Q4
20240315000794,Y,00113997,롯데에너지머티리얼즈,2011.03.01,유상증자(일반공모),보통주,"11,761,362",500,"15,800",2023-12-31,2023,Q4
20240315000794,Y,00113997,롯데에너지머티리얼즈,2017.09.08,유상증자(주주배정),보통주,"6,800,000",500,"29,550",2023-12-31,2023,Q4
20240315000794,Y,00113997,롯데에너지머티리얼즈,2018.06.19,주식매수선택권행사,보통주,"110,835",500,"29,933",2023-12-31,2023,Q4
20250314001597,Y,00113997,롯데에너지머티리얼즈,-,-,-,-,-,-,2024-12-31,2024,Q4
