접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330000319,Y,00595191,후성,2015.09.11,유상증자(주주우선공모),보통주,"7,575,800",500,"2,895",2015-12-31,2015,Q4
20170607000125,Y,00595191,후성,2015.09.11,유상증자(주주우선공모),보통주,"7,575,800","500,000","2,895,000",2016-12-31,2016,Q4
20180402000932,Y,00595191,후성,2015.09.11,유상증자(주주우선공모),보통주,"7,575,800",500,"2,895",2017-12-31,2017,Q4
20190401002191,Y,00595191,후성,2015.09.11,유상증자(주주우선공모),보통주,"7,575,800",500,"2,895",2018-12-31,2018,Q4
20190401002191,Y,00595191,후성,2018.04.05,주식매수선택권행사,보통주,"207,066",500,"5,251",2018-12-31,2018,Q4
20200330004633,Y,00595191,후성,2018.04.05,주식매수선택권행사,보통주,"207,066",500,"5,251",2019-12-31,2019,Q4
20210322000692,Y,00595191,후성,2018.04.05,주식매수선택권행사,보통주,"207,066",500,"5,251",2020-12-31,2020,Q4
20220321001474,Y,00595191,후성,2018.04.05,주식매수선택권행사,보통주,"207,066",500,"5,251",2021-12-31,2021,Q4
20230321000387,Y,00595191,후성,2018.04.05,주식매수선택권행사,보통주,"207,066",500,"5,251",2022-12-31,2022,Q4
20230321000387,Y,00595191,후성,2022.12.26,-,보통주,"1,745,285",500,-,2022-12-31,2022,Q4
20240321000372,Y,00595191,후성,2018.04.05,주식매수선택권행사,보통주,"207,066","500,000","5,251,000",2023-12-31,2023,Q4
20240321000372,Y,00595191,후성,2022.12.26,-,보통주,"1,745,285","500,000",-,2023-12-31,2023,Q4
20250317000896,Y,00595191,후성,2024.04.30,유상증자(주주배정),보통주,"12,903,226",500,"6,400",2024-12-31,2024,Q4
20250317000896,Y,00595191,후성,2022.12.26,-,보통주,"1,745,285",500,-,2024-12-31,2024,Q4
