접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160329000310,Y,00104388,국도화학,-,-,-,-,-,-,2015-12-31,2015,Q4
20160329000310,Y,00104388,국도화학,-,-,-,-,-,-,2015-12-31,2015,Q4
20170329000302,Y,00104388,국도화학,-,-,-,-,-,-,2016-12-31,2016,Q4
20170329000302,Y,00104388,국도화학,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330000113,Y,00104388,국도화학,-,-,-,-,-,-,2017-12-31,2017,Q4
20180330000113,Y,00104388,국도화학,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329001968,Y,00104388,국도화학,-,-,-,-,-,-,2018-12-31,2018,Q4
20190329001968,Y,00104388,국도화학,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330001259,Y,00104388,국도화학,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330001259,Y,00104388,국도화학,-,-,-,-,-,-,2019-12-31,2019,Q4
20210312000286,Y,00104388,국도화학,-,-,-,-,-,-,2020-12-31,2020,Q4
20210312000286,Y,00104388,국도화학,-,-,-,-,-,-,2020-12-31,2020,Q4
20220310001195,Y,00104388,국도화학,2021.08.21,유상증자(주주배정),보통주,"1,600,000","5,000","59,000",2021-12-31,2021,Q4
20220310001195,Y,00104388,국도화학,2021.08.23,무상증자,보통주,"1,600,000","5,000","5,000",2021-12-31,2021,Q4
20230302000553,Y,00104388,국도화학,2021.08.21,유상증자(주주배정),보통주,"1,600,000","5,000","59,000",2022-12-31,2022,Q4
20230302000553,Y,00104388,국도화학,2021.08.23,무상증자,보통주,"1,600,000","5,000","5,000",2022-12-31,2022,Q4
20240307000864,Y,00104388,국도화학,2021.08.21,유상증자(주주배정),보통주,"1,600,000","5,000","59,000",2023-12-31,2023,Q4
20240307000864,Y,00104388,국도화학,2021.08.23,무상증자,보통주,"1,600,000","5,000","5,000",2023-12-31,2023,Q4
20250321001221,Y,00104388,국도화학,-,-,-,-,-,-,2024-12-31,2024,Q4
