접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330002633,Y,00129679,녹십자,2013.06.10,유상증자(주주배정),보통주,"1,000,000","5,000","107,000",2015-12-31,2015,Q4
20160330002633,Y,00129679,녹십자,2013.06.10,무상증자,보통주,"555,549","5,000","5,000",2015-12-31,2015,Q4
20170331002735,Y,00129679,녹십자,2013.06.10,유상증자(주주배정),보통주,"1,000,000","5,000","107,000",2016-12-31,2016,Q4
20170331002735,Y,00129679,녹십자,2013.06.10,무상증자,보통주,"555,549","5,000","5,000",2016-12-31,2016,Q4
20180618000195,Y,00129679,녹십자,2013.06.10,유상증자(주주배정),보통주,"1,000,000","5,000","107,000",2017-12-31,2017,Q4
20180618000195,Y,00129679,녹십자,2013.06.10,무상증자,보통주,"555,549","5,000","5,000",2017-12-31,2017,Q4
20190401004454,Y,00129679,녹십자,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401004454,Y,00129679,녹십자,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003929,Y,00129679,녹십자,-,-,-,-,-,-,2019-12-31,2019,Q4
20200330003929,Y,00129679,녹십자,-,-,-,-,-,-,2019-12-31,2019,Q4
20210428000731,Y,00129679,녹십자,-,-,-,-,-,-,2020-12-31,2020,Q4
20220321001318,Y,00129679,녹십자,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001403,Y,00129679,녹십자,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001551,Y,00129679,녹십자,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001288,Y,00129679,녹십자,-,-,-,-,-,-,2024-12-31,2024,Q4
