접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20180921000461,Y,00107598,남양유업,-,-,-,-,-,-,2015-12-31,2015,Q4
20180921000473,Y,00107598,남양유업,-,-,-,-,-,-,2016-12-31,2016,Q4
20180921000478,Y,00107598,남양유업,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004914,Y,00107598,남양유업,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004386,Y,00107598,남양유업,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001132,Y,00107598,남양유업,-,-,-,-,-,-,2020-12-31,2020,Q4
20220323001322,Y,00107598,남양유업,-,-,-,-,-,-,2021-12-31,2021,Q4
20230323001233,Y,00107598,남양유업,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321001747,Y,00107598,남양유업,2023.06.13,유상증자(주주우선공모),우선주,"33,338","5,000","215,500",2023-12-31,2023,Q4
20250320001030,Y,00107598,남양유업,2023.06.12,유상증자(주주우선공모),우선주,"33,338","5,000","215,500",2024-12-31,2024,Q4
