year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,11070,LG이노텍,정보기술,,,,
2021,Q1,1,2,11070,LG이노텍,정보기술,,,,
2021,Q1,1,3,11070,LG이노텍,정보기술,2021-01-19,매우 긍정,"LG이노텍이 애플과의 관계를 통해 역대 최고 매출이 기대된다는 전망이 있으며, 수익 구조 개선과 영업이익 증가가 예상되어 긍정적인 논조로 판단됨.",2.0
2021,Q1,1,4,11070,LG이노텍,정보기술,2021-01-26,매우 긍정,"LG이노텍의 지난해 4분기 실적이 예상치를 상회하며 매출과 영업이익이 크게 증가했고, 올해 실적도 더 잘 나올 것으로 기대되고 있다. 특히, 카메라 모듈과 전장 부품 사업의 매출 증가가 두드러지며, 증권업계에서는 LG이노텍의 주가가 저평가되어 있다고 분석하고 있다.",2.0
2021,Q1,2,1,11070,LG이노텍,정보기술,,,,
2021,Q1,2,2,11070,LG이노텍,정보기술,,,,
2021,Q1,2,3,11070,LG이노텍,정보기술,2021-02-19,긍정,"LG이노텍이 애플과의 협력 관계 강화 및 전장부품 사업의 성장 가능성으로 긍정적인 평가를 받고 있으며, 주가가 저평가되어 있다는 분석이 제시됨.",1.0
2021,Q1,2,4,11070,LG이노텍,정보기술,,,,
2021,Q1,3,1,11070,LG이노텍,정보기술,,,,
2021,Q1,3,2,11070,LG이노텍,정보기술,2021-03-12,중립,뉴스에서 LG이노텍에 대한 구체적인 정보나 관련된 내용이 언급되지 않았습니다. 따라서 주가에 미치는 영향이 없다고 판단됩니다.,0.0
2021,Q1,3,3,11070,LG이노텍,정보기술,,,,
2021,Q1,3,4,11070,LG이노텍,정보기술,2021-03-26,중립,뉴스 내용에서 LG이노텍에 대한 구체적인 정보나 주가에 영향을 미칠 만한 긍정적 또는 부정적 요소가 언급되지 않았습니다. 따라서 LG이노텍과 직접적인 관련이 없다고 판단됩니다.,0.0
2021,Q2,4,1,11070,LG이노텍,정보기술,2021-04-05,중립,"뉴스는 LG전자의 모바일 사업 종료와 관련된 내용으로, LG이노텍과 직접적인 관련이 없습니다.",0.0
2021,Q2,4,2,11070,LG이노텍,정보기술,2021-04-08,긍정,"LG이노텍이 애플의 자율주행 전기차 프로젝트와 관련하여 카메라 모듈을 공급할 수 있는 가능성이 언급되었으며, 이는 LG 그룹의 전장 사업 확대와 관련된 긍정적인 전망을 제시하고 있음.",1.0
