,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
28,Doosan_Corp,기타금융,2017,Q3,0.1504914192636927,-0.0022188286749562636,-0.09229920848051765,-0.018181818181818077,-0.15372330132051748,-0.034257130747002984,-0.034257130747002984,-0.034257130747003206,-0.034257130747002984,-0.034257130747003206,0.18121528312353324,000150
28,Hankook_Tire_Worldwide,기타금융,2017,Q3,0.007633295814924279,0.028431702020605853,-0.02968161473308739,-0.018181818181818077,-0.15372330132051748,-0.03422836507604998,-0.03422836507604998,0.0,-0.03422836507604998,-0.03422836507604998,-0.014347105022830991,000240
28,Dong-A_Socio_Holdings,기타금융,2017,Q3,-0.09247494484333219,-1.3116532559002554,0.03174042733822291,-0.018181818181818077,-0.15372330132051748,-0.03424365301531784,-0.034243653015318065,-0.034243653015318065,-0.034243653015318065,-0.034243653015318065,-0.11538503321033204,000640
28,CJ_Corp,기타금융,2017,Q3,-0.018375548318126406,-0.06213034521950944,-0.024231980577862133,-0.018181818181818077,-0.15372330132051748,-0.034216809348424526,-0.034216809348424304,-0.034216809348424304,-0.034216809348424304,-0.034216809348424526,-0.11938968598491993,001040
28,Dongkuk_Steel,기타금융,2017,Q3,0.04606960073787843,0.0321038748711544,0.018825660625861107,-0.018181818181818077,-0.15372330132051748,-0.036024265132258204,-0.034213550140318905,-0.034527653340354236,-0.034653958878197555,-0.034304988094743916,-0.2866456733067729,001230
28,Orion_Corp,기타금융,2017,Q3,0.08182808744303689,-0.986058306694559,0.07721949363540104,-0.018181818181818077,-0.15372330132051748,-0.0342240468557915,-0.03422404685579128,0.0,0.0,-0.0342240468557915,0.0,001800
28,SeAH_Steel,기타금융,2017,Q3,-0.0853661063826078,0.15371841587176716,0.028351011974545925,-0.018181818181818077,-0.15372330132051748,-0.03424338901084689,0.0,-0.03424338901084689,-0.03424338901084689,-0.03424338901084689,-0.042920301588067714,003030
28,LG_Corp,기타금융,2017,Q3,-0.009432039254819807,0.004702099259798587,-0.024654622238635016,-0.018181818181818077,-0.15372330132051748,-0.03424105625814766,0.0,-0.03424105625814744,0.0,-0.03424105625814766,0.03606110324321354,003550
28,Hansol_Holdings,기타금융,2017,Q3,-0.059541131064308805,-0.40035628970731096,-0.35877195698516795,-0.018181818181818077,-0.15372330132051748,-0.034244845387252365,-0.034244845387252365,-0.03424484538725214,-0.03424484538725214,-0.03424484538725214,-0.10454117060443537,004150
28,Hyosung,기타금융,2017,Q3,0.11968721284525415,0.0014223527437049466,0.025202261764961986,-0.018181818181818077,-0.15372330132051748,-0.03465135589436463,-0.03465135589436441,0.0,-0.03521626413964141,-0.03414151027609602,-0.13554101984829658,004800
28,Hyundai_Green_Food,기타금융,2017,Q3,0.01642308378255518,-0.06785913504892749,-0.04317280284650682,-0.018181818181818077,-0.15372330132051748,-0.03423138115876001,-0.03423138115876001,0.0,-0.03423138115876001,-0.03423138115876001,-0.14608724200525908,005440
28,Crown_Confectionery,기타금융,2017,Q3,0.0,-0.03180456571112922,-0.010320631240896994,-0.018181818181818077,-0.15372330132051748,-0.03424502458773415,0.0,0.0,0.0,-0.03424502458773393,-0.2968872848232848,005740
28,SK_Chemicals,기타금융,2017,Q3,0.03188455126841809,-0.16369072571921706,-0.045776756432192256,-0.018181818181818077,-0.15372330132051748,-0.03424103207022999,-0.034241032070230215,0.0,0.0,-0.03424103207022999,-0.12961323413566733,006120
