,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
7,Doosan_Corp,기타금융,2022,Q4,0.23248859387923604,0.0840926190509319,0.13551175658268122,-0.023809523809523725,0.11456608043309557,0.0840926190509319,0.08409261905093213,-0.31931512824049335,0.08409261905093202,0.029486864107946875,-0.004762963475152865,000150
7,Hankook_Tire_Worldwide,기타금융,2022,Q4,0.050013957243809574,0.08441369575572988,-0.06777443441620057,-0.023809523809523725,0.11456608043309557,0.9791842348625764,-1.1242743432529076,0.0,0.08410444222353586,-0.05536721274201728,0.10353869626979526,000240
7,Dong-A_Socio_Holdings,기타금융,2022,Q4,0.07398984951238477,0.8695063196104323,-0.0009169350421400768,-0.023809523809523725,0.11456608043309557,0.8641202670685577,-0.22087733191639058,-0.14104486442130737,0.08414177241930476,-0.092101747202052,-0.011992736391543163,000640
7,CJ_Corp,기타금융,2022,Q4,-0.02827562295174267,0.08407574800305762,-0.30776618733785854,-0.023809523809523725,0.11456608043309557,-1.5317464322634455,0.9172005226792045,0.15154444088514663,0.08407574800305762,-0.2278198496953836,0.18965648161490598,001040
7,Dongkuk_Steel,기타금융,2022,Q4,-0.0806192913715383,0.020464018823525554,-0.03140748429061402,-0.023809523809523725,0.11456608043309557,0.08832093679852937,0.0840630272875742,0.08481955968343691,0.08512160548800518,-0.03971929811512864,-0.007902601787782852,001230
7,Orion_Corp,기타금융,2022,Q4,0.07529066252051485,-0.03233184670521361,-1.5324719787899124,-0.023809523809523725,0.11456608043309557,-0.45164747157858187,0.27726420409014196,0.0,0.0,-0.1744701486790694,0.00639010189228522,001800
7,SeAH_Steel,기타금융,2022,Q4,0.16362399585384818,-0.8828833240931988,0.06019697316336614,-0.023809523809523725,0.11456608043309557,-0.5640804082474302,0.0,-0.21444586880433714,0.08414102212455121,-0.5983124490245666,-0.08084099501932288,003030
7,LG_Corp,기타금융,2022,Q4,0.02533285661334185,0.21397359255908566,-0.21001201495045918,-0.023809523809523725,0.11456608043309557,-1.1284970497330131,0.0,-0.09162285600372266,0.0,-0.47107196183491684,0.03703787517163745,003550
7,Hansol_Holdings,기타금융,2022,Q4,0.1032343854642378,0.08414431959059832,-0.06349687781127011,-0.023809523809523725,0.11456608043309557,-0.6115292987825087,0.08414431959059832,0.12730689671270512,0.0841443195905982,-0.10331287511612297,0.029456768558951883,004150
7,Hyosung,기타금융,2022,Q4,-0.053535440344627774,0.18812587739994435,0.17086291587090674,-0.023809523809523725,0.11456608043309557,0.0840308577127048,0.08403085771270469,0.0,0.08400643531519258,0.013518561283908492,-0.059721801414566136,004800
7,Hyundai_Green_Food,기타금융,2022,Q4,-0.0936343810587995,0.028060673529708646,-0.05565294347607308,-0.023809523809523725,0.11456608043309557,0.1416672300077012,0.03507814861746328,0.0,0.08412293104780588,0.12043740078392418,0.028329109987860163,005440
7,Crown_Confectionery,기타금융,2022,Q4,-0.05300690543370547,-0.18879779178375,-0.0512968224064847,-0.023809523809523725,0.11456608043309557,0.14885430761159058,0.0,0.0,0.0,0.10476319627479003,0.09253389274195842,005740
7,SK_Chemicals,기타금융,2022,Q4,-0.05010432784557377,0.48924240770546557,-0.02972182414114899,-0.023809523809523725,0.11456608043309557,0.08412142403423783,0.08412142403423795,0.0,0.0,-0.30701220725385636,-0.015287602301975267,006120
7,LS_Corp,기타금융,2022,Q4,-0.03502360847381797,0.08396720176265193,0.033471388045275274,-0.023809523809523725,0.11456608043309557,0.0,0.0,0.0,0.08396720176265193,0.03364258296517397,0.19312621300339633,006260
7,Seoyon,기타금융,2022,Q4,-0.21054497921540388,0.05223963666074238,0.1556336711429127,-0.023809523809523725,0.11456608043309557,0.0841448879365223,0.0841448879365223,0.09740957634662739,0.0,-0.6822307189401418,0.33393396154140803,007860
7,Daeduck_Electronics,기타금융,2022,Q4,0.01960312908017242,-2.2510080794175966,-0.4507713911094251,-0.023809523809523725,0.11456608043309557,-0.9479262517305569,-0.8459288916120189,0.0,0.08414450279107011,-1.1214036061697659,0.044595230097413424,008060
7,Hyundai_Heavy_Industries,기타금융,2022,Q4,-0.14157663772587725,-0.23041988229370003,0.020870798152143655,-0.023809523809523725,0.11456608043309557,-0.2919382071495338,-0.44484613364500847,0.0,0.10083542515995025,-0.526785204363228,-0.05634540535409159,009540
7,OCI,기타금융,2022,Q4,-0.2859413982752968,0.03704621643819095,0.006900936262836832,-0.023809523809523725,0.11456608043309557,0.0840733133077588,0.08407331330775891,0.0,0.0840733133077588,0.05721737051921072,-0.1546163132713171,010060
7,Hyundai_Development_Company,기타금융,2022,Q4,-0.011679955513932971,-0.14172281519456176,-0.10498949109501532,-0.023809523809523725,0.11456608043309557,0.08408518222913852,0.08408518222913852,0.140038235214765,0.0,0.40806512746659074,-0.08957836657618325,012630
7,SK_Holdings,기타금융,2022,Q4,-0.028617383456496642,-0.6032077767297894,0.008232724087542387,-0.023809523809523725,0.11456608043309557,0.5559056505436855,-0.6055856151499444,0.0,0.08078186972232615,-0.5315518033298003,-0.05511117037234582,034730
7,Halla_Holdings,기타금융,2022,Q4,-0.0428828534612203,0.2944549068801746,-0.013626602262589937,-0.023809523809523725,0.11456608043309557,0.0841332370304616,0.08413323703046172,0.15894576398774796,0.0841332370304616,-0.1312871539968148,-0.05600573144104812,060980
7,GS_Holdings,기타금융,2022,Q4,0.0674972352904679,-0.007011393514460895,0.025401189264085744,-0.023809523809523725,0.11456608043309557,0.0,0.0,0.0,0.08388826409696604,-0.2461119696602645,0.012433971849198654,078930
