,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
22,Doosan_Corp,기타금융,2019,Q1,-0.048920234849536226,0.09858968172760585,-0.08203428945572822,-0.01754385964912264,0.6874179652905958,-3.047192903327181,0.24499399771448427,0.09858968172760574,0.09858968172760585,0.1193705212824393,-0.21936302338622432,000150
22,Hankook_Tire_Worldwide,기타금융,2019,Q1,0.05859632124155548,-1.3786591882121741,-0.37430164536141697,-0.01754385964912264,0.6874179652905958,0.6349724753057153,0.09876508202052958,0.0,0.09876508202052947,0.41800415097793164,-0.1131106159973099,000240
22,Dong-A_Socio_Holdings,기타금융,2019,Q1,0.10011090845446671,-3.3449420358677253,-0.17280990639117833,-0.01754385964912264,0.6874179652905958,-0.025042369323733382,0.38683556777249994,0.41892079534544424,0.09881181897453561,0.35240471846335764,-0.08689464098615415,000640
22,CJ_Corp,기타금융,2019,Q1,0.08214202488759925,0.09873250844672121,-0.3158812349784681,-0.01754385964912264,0.6874179652905958,-120.73030676420801,0.47808347472428236,0.21834771106548545,0.09873250844672132,0.2848486368473324,-0.02093198411440638,001040
22,Dongkuk_Steel,기타금융,2019,Q1,-0.09464937844625054,0.1210403436536871,0.01694846960483498,-0.01754385964912264,0.6874179652905958,-5.2551341222663295,0.16748122595685078,0.09975023925427906,0.10017021995721187,0.027514776535579655,-0.03183812342963661,001230
22,Orion_Corp,기타금융,2019,Q1,0.05057685827525525,-3.6069549576686217,-4.480502986397194,-0.01754385964912264,0.6874179652905958,-0.5416380372793852,0.6271679319165411,0.0,0.0,0.6169782922019589,0.041318866639118164,001800
22,SeAH_Steel,기타금융,2019,Q1,0.0,1.0074945114679867,-0.21742294493118108,-0.01754385964912264,0.6874179652905958,0.5760828133485782,0.0,0.45403860032588883,0.09882498817143304,0.39244214311230063,0.00896592546264758,003030
22,LG_Corp,기타금융,2019,Q1,0.09536172287126642,-4.507242044358727,-1.6557463707017446,-0.01754385964912264,0.6874179652905958,0.09763386481061442,0.0,0.3906239336403805,0.0,0.4653122712151613,0.0668616870711852,003550
22,Hansol_Holdings,기타금융,2019,Q1,0.12761122519081539,0.09881946106126938,-0.14004867168862378,-0.01754385964912264,0.6874179652905958,-0.08425535994496713,0.38524661052002707,0.2402484584574759,0.0988194610612696,0.21844361598920825,-0.17349813056617494,004150
22,Hyosung,기타금융,2019,Q1,0.1728988282200741,1.073460851804593,-0.5702803127978937,-0.01754385964912264,0.6874179652905958,0.3449195954419495,0.3449195954419494,0.0,0.10060575976722241,-0.30317874118178656,0.4571514391415988,004800
