,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
30,Doosan_Corp,기타금융,2017,Q1,0.037678123486261546,-0.07933478314659692,-0.013769698904853467,-0.0277777777777779,-0.5158067335463936,0.2413528421029678,0.3495060650646771,-0.05738305431827162,-0.0573830543182714,0.09406889470130775,-0.18416110369502764,000150
30,Hankook_Tire_Worldwide,기타금융,2017,Q1,-0.09975279498318738,0.6670180011881621,-0.3216439066179373,-0.0277777777777779,-0.5158067335463936,0.6241302285170167,-0.05745633550725637,0.0,-0.057456335507256595,0.3225500959689488,-0.1467017029112279,000240
30,Dong-A_Socio_Holdings,기타금융,2017,Q1,-0.1324822635822212,-1.6521580731055026,-0.37889487824033075,-0.0277777777777779,-0.5158067335463936,0.757960610005975,0.252782003443047,0.4016319331482361,-0.05748829889240814,0.3241251371479106,-0.24635481878269816,000640
30,CJ_Corp,기타금융,2017,Q1,0.0034555521805285727,-1.2479839027137793,-0.16656770250602126,-0.0277777777777779,-0.5158067335463936,-159.28076002392388,0.4335906679034297,0.19511069351071164,-0.05743332390206213,-2.6498055853778903,-0.15872093368045864,001040
30,Dongkuk_Steel,기타금융,2017,Q1,0.3951015237712541,-0.1427144843925221,0.013776180585179154,-0.0277777777777779,-0.5158067335463936,-4.176826896435432,0.13781101548819485,-0.058267572571610415,-0.05862144401008518,-0.11905221093850749,0.07657270269805329,001230
30,Orion_Corp,기타금융,2017,Q1,-0.21276284155294659,0.9915628284685032,-5.918292805466778,-0.0277777777777779,-0.5158067335463936,-10803.173663913889,0.645566203728106,0.0,0.0,-4.997895586865896,-0.05259027654598639,001800
30,SeAH_Steel,기타금융,2017,Q1,0.4540690132672741,-0.038914038459560096,-0.10200278321541378,-0.0277777777777779,-0.5158067335463936,-0.0574819227757255,0.0,0.43774867405600537,-0.05748192277572528,0.2776174823316432,-0.05479205532349021,003030
30,LG_Corp,기타금융,2017,Q1,-0.08167732498990762,-3.272489758381406,-1.0277701664670622,-0.0277777777777779,-0.5158067335463936,-0.05749466241953538,0.0,0.3732880613649012,0.0,0.029054902554798256,0.09606754527810608,003550
30,Hansol_Holdings,기타금융,2017,Q1,-0.017755255442270065,0.19319180868638508,0.053788247948736045,-0.0277777777777779,-0.5158067335463936,-0.11652394169736935,0.36695090201921066,0.21763745219874464,-0.05748546927372922,-0.02278741346858104,-0.1428654724157447,004150
30,Hyosung,기타금융,2017,Q1,0.10877507867438428,0.10587190507232114,-0.014425375521672779,-0.0277777777777779,-0.5158067335463936,-0.05798965497889874,-0.05798965497889874,0.0,-0.058757772110876294,0.04970842367166217,-0.14730367361340507,004800
30,Hyundai_Green_Food,기타금융,2017,Q1,-0.05415993546079011,0.0254697753955484,0.021162714716506437,-0.0277777777777779,-0.5158067335463936,0.20452711468657248,0.2923981935671216,0.0,-0.05747635112630678,0.14018559949151732,-0.05223038098073604,005440
