,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
31,Doosan_Corp,기타금융,2016,Q4,0.027905374941138525,-0.26212350918884164,-0.07738662651635142,0.06896551724137923,-0.9720054193181309,-0.5171769670046922,-0.7694277105894778,-0.0885383393883088,-0.0885383393883088,-0.2705182406397837,0.037678123486261546,000150
31,Hankook_Tire_Worldwide,기타금융,2016,Q4,-0.026597636931977236,-0.08860787242324397,0.005041720870778699,0.06896551724137923,-0.9720054193181309,-2.062643976490008,-0.0886078724232442,0.0,-0.08860787242324397,-0.6992478480361126,-0.09975279498318738,000240
31,Dong-A_Socio_Holdings,기타금융,2016,Q4,-0.019812177021517323,-0.8220985586131482,-0.08614420336053152,0.06896551724137923,-0.9720054193181309,-3.75650478904785,-0.5407304467365708,-0.9240022678717015,-0.08867541971916615,-0.7033648992161812,-0.1324822635822212,000640
31,CJ_Corp,기타금융,2016,Q4,-0.13262803475489274,-0.09710737526274893,0.5115601538842177,0.06896551724137923,-0.9720054193181309,0.992818460192236,-1.032209911284157,-0.4300881490786812,-0.08854396065647285,0.6846235692273697,0.0034555521805285727,001040
31,Dongkuk_Steel,기타금융,2016,Q4,-0.0782173539677277,-0.09099191754581115,0.01403398827736202,0.06896551724137923,-0.9720054193181309,0.774451387433697,-0.3348860442040764,-0.09025290476683856,-0.09097765730921648,-0.02922225406965162,0.3951015237712541,001230
31,Orion_Corp,기타금융,2016,Q4,-0.16663380105797293,-0.11556074782093728,0.0844492334837108,0.06896551724137923,-0.9720054193181309,0.9998934668074162,-2.2474417669909563,0.0,0.0,0.8080988411724002,-0.21276284155294659,001800
31,SeAH_Steel,기타금융,2016,Q4,-0.1114378935415812,-0.2470862567498182,-0.2120666206348898,0.06896551724137923,-0.9720054193181309,-0.08865211674322393,0.0,-1.047536182710863,-0.08865211674322393,-0.5936569691128839,0.4540690132672741,003030
31,LG_Corp,기타금융,2016,Q4,-0.03224679733130851,-0.09830928687028684,-0.13279647894200863,0.06896551724137923,-0.9720054193181309,-0.08776975164585643,0.0,-0.8354695919981219,0.0,-0.18473300842001317,-0.08167732498990762,003550
31,Hansol_Holdings,기타금융,2016,Q4,-0.11150282211022067,-0.5879086167460421,0.11197812635927851,0.06896551724137923,-0.9720054193181309,-0.0310891826453934,-0.8185568261937388,-0.4714862843117633,-0.08865397388335827,-0.12558655228711246,-0.017755255442270065,004150
31,Hyosung,기타금융,2016,Q4,-0.006961269148144468,-0.15410249475058668,0.010839968759602803,0.06896551724137923,-0.9720054193181309,-0.08952408747058915,-0.08952408747058915,0.0,-0.0908919160086552,-0.21084125024863298,0.10877507867438428,004800
31,Hyundai_Green_Food,기타금융,2016,Q4,-0.183180348083885,-0.012408253316232187,0.21155892163717516,0.06896551724137923,-0.9720054193181309,-0.4471898595506145,-0.6269041185415085,0.0,-0.08862982320780022,-0.3388939432652638,-0.05415993546079011,005440
31,Crown_Confectionery,기타금융,2016,Q4,-0.3243408874505329,-0.07799853581450211,-0.045664932978127126,0.06896551724137923,-0.9720054193181309,-1.9033402596519862,0.0,0.0,0.0,-0.3203053202407682,-0.04614352950522525,005740
31,SK_Chemicals,기타금융,2016,Q4,-0.12002443523181283,0.01790729864485474,-0.004128936056956967,0.06896551724137923,-0.9720054193181309,-0.12373329042989778,-0.8161866088682039,0.0,0.0,-0.16709068904514446,-0.004890492031870333,006120
31,LS_Corp,기타금융,2016,Q4,-0.008140455672376617,0.7527560657533128,0.001774766053565635,0.06896551724137923,-0.9720054193181309,0.0,0.0,0.0,-0.08850601734882324,-0.041144487818905784,0.013484250877443949,006260
31,Seoyon,기타금융,2016,Q4,0.031798100395211706,-0.2147440121036961,-0.1835365132836484,0.06896551724137923,-0.9720054193181309,-1.316672089962477,-1.107648191359572,-0.5219180923271545,0.0,0.15748030938740665,-0.08347177240434804,007860
31,Daeduck_Electronics,기타금융,2016,Q4,0.003716048276619477,-0.10293212608916225,-0.3379839426103315,0.06896551724137923,-0.9720054193181309,-0.08866139723578459,-0.08866139723578437,0.0,-0.08866139723578437,-0.42809626281572544,0.05791560811654232,008060
31,Hyundai_Heavy_Industries,기타금융,2016,Q4,0.2507461652257678,-0.04446419013918912,-0.045938784946182754,0.06896551724137923,-0.9720054193181309,-0.09062771435358674,-0.14854292644809686,0.0,-0.41458291965252836,-0.4953387068134345,0.03366809260954343,009540
31,OCI,기타금융,2016,Q4,-0.015698221195533407,-0.20851831810391142,0.0018095368281658697,0.06896551724137923,-0.9720054193181309,0.30655990207843853,-1.7542479197815166,0.0,-0.08853787787395206,0.018312604559606482,-0.1673478674160112,010060
31,Hyundai_Development_Company,기타금융,2016,Q4,0.2459650264214686,-0.23579348224079566,-0.06544449273760278,0.06896551724137923,-0.9720054193181309,-0.08859336158789177,-0.088593361587892,-0.44901038561559914,0.0,-0.16185664920646325,-0.13915630170728932,012630
31,SK_Holdings,기타금융,2016,Q4,-0.009382166591506896,-1.1107146820721918,0.01098334204869067,0.06896551724137923,-0.9720054193181309,-1.6513129998810516,-0.7438315955630672,0.0,-0.08454680870116271,-0.5581682189339077,0.08062046178465511,034730
31,Halla_Holdings,기타금융,2016,Q4,0.06436034279456684,-0.27361761493575587,-0.0030434100351104387,0.06896551724137923,-0.9720054193181309,-1.4928499811022493,-1.4928499811022506,-0.4181144097557612,-0.08863657212015075,-0.10230992713343356,-0.12239114924582384,060980
31,GS_Holdings,기타금융,2016,Q4,0.07635142599140075,-2.292630244981573,0.029535495095239006,0.06896551724137923,-0.9720054193181309,0.0,0.0,0.0,-0.08820228644562444,-0.2209608756218766,0.009288245244362397,078930
