,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
11,Doosan_Corp,기타금융,2021,Q4,0.1299229727722137,-0.0820857921507736,-0.022569041970839532,-0.02083333333333348,-0.4025512712822732,-1.276587290181511,-0.08208579215077383,-0.6098809042701008,-0.08208579215077383,-0.08389789461342434,0.21133524785023414,000150
11,Hankook_Tire_Worldwide,기타금융,2021,Q4,-0.1327754031337094,-0.20681644756552675,-0.15009780663653904,-0.02083333333333348,-0.4025512712822732,0.9745942421733174,-1.592688722505374,0.0,-0.08218141248587352,-0.20339802390701922,0.016560592881939732,000240
11,Dong-A_Socio_Holdings,기타금융,2021,Q4,0.040815848326394545,0.8421792117234876,-0.037148551765237015,-0.02083333333333348,-0.4025512712822732,0.8120186764205313,-0.4783259185345059,-0.39276561972129587,-0.08221855803459865,-0.31636256512848715,0.013365704703025994,000640
11,CJ_Corp,기타금융,2021,Q4,0.004967582981369761,-0.08215760099384273,-0.036431988970620166,-0.02083333333333348,-0.4025512712822732,-2.0898516463640138,0.8989479759673191,-0.03549145869791981,-0.08215760099384273,-0.5218195445480347,-0.1356138871337087,001040
11,Dongkuk_Steel,기타금융,2021,Q4,-0.08936100550422617,-0.05366686471406101,0.01823161410748053,-0.02083333333333348,-0.4025512712822732,0.9997511827304987,0.00493530646036866,-0.08332518289486912,-0.08382259471723352,-0.24787903453834303,-0.10572532277451015,001230
11,Orion_Corp,기타금융,2021,Q4,0.05950485366267645,-0.0882933446530414,0.03148176342447084,-0.02083333333333348,-0.4025512712822732,-0.7718203209053562,0.11785885009239838,0.0,0.0,-0.061730613309801674,-0.01996762863030734,001800
11,SeAH_Steel,기타금융,2021,Q4,0.9304300948543973,-1.2398874677636633,-0.3141283120600322,-0.02083333333333348,-0.4025512712822732,-0.9091351422434826,0.0,-0.4823670664635009,-0.08222115849106171,-0.36354566219229034,-0.24562710105236968,003030
11,LG_Corp,기타금융,2021,Q4,-0.002337478578137764,0.16144863208232607,-0.09763291846882627,-0.02083333333333348,-0.4025512712822732,-1.5939401755189482,0.0,-0.3303304240228908,0.0,-0.20894683821672366,-0.11580544707307734,003550
11,Hansol_Holdings,기타금융,2021,Q4,-0.07326448812541216,-0.08222338127317053,0.012070255429319943,-0.02083333333333348,-0.4025512712822732,-0.33426911044170704,0.10492816096250868,-0.0652237888489604,-0.08222338127317075,-0.21091822414144,-0.10244998645513093,004150
11,Hyosung,기타금융,2021,Q4,0.21697262900996706,0.041628234807995934,-0.09210681488160222,-0.02083333333333348,-0.4025512712822732,-0.08216118554342455,-0.08216118554342455,0.0,-0.08221612337192186,-0.21905567337208187,-0.1595535837565502,004800
11,Hyundai_Green_Food,기타금융,2021,Q4,-0.04517563078817431,0.04135417659696006,0.17125150077835571,-0.02083333333333348,-0.4025512712822732,-0.047644350834927796,-0.17774243503153708,0.0,-0.08219633455703779,-0.022011742074957263,-0.05512744598190551,005440
11,Crown_Confectionery,기타금융,2021,Q4,-0.1158489093513204,-0.04261144942911699,-0.007139950768639158,-0.02083333333333348,-0.4025512712822732,-0.038923907073736386,0.0,0.0,0.0,-0.007614213639260514,-0.03330096196364067,005740
11,SK_Chemicals,기타금융,2021,Q4,-0.009565322456709976,-0.08223741458140732,-0.7463186819466088,-0.02083333333333348,-0.4025512712822732,-0.0822374145814071,-0.08223741458140732,0.0,0.0,-0.34039540264722135,-0.0159229982258443,006120
11,LS_Corp,기타금융,2021,Q4,-0.012416791202063737,-0.08212924773271801,-0.0032888372992840864,-0.02083333333333348,-0.4025512712822732,0.0,0.0,0.0,-0.08212924773271824,-0.04975022428100617,-0.13734073171769612,006260
11,Seoyon,기타금융,2021,Q4,-0.24928223986215275,-0.25474962039801796,0.2188048396715606,-0.02083333333333348,-0.4025512712822732,-0.08222424831842123,-0.08222424831842123,-0.10171900520368893,0.0,-0.5527845015427837,0.038365704703026,007860
11,Daeduck_Electronics,기타금융,2021,Q4,-0.08272045143941341,-4.867501539985821,-0.30931419725436693,-0.02083333333333348,-0.4025512712822732,-1.37766877505744,-1.2531692268447276,0.0,-0.08222289285749595,-0.9396020048218914,0.1501781165506988,008060
11,Hyundai_Heavy_Industries,기타금융,2021,Q4,-0.15290815460974444,-1.1893598681574815,0.12467767331898338,-0.02083333333333348,-0.4025512712822732,-0.5768298111144354,-0.7946496262098839,0.0,-0.09789732587003153,-0.4611634028651703,-0.050000631930637376,009540
