,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
27,Doosan_Corp,기타금융,2017,Q4,0.18121528312353324,-0.1620321001701599,0.06014281518780962,0.0267857142857143,0.3500195788744318,0.8582049634498794,-0.3576240588257311,0.08083139201628264,0.08083139201628242,-0.04929326127950984,-0.2064624195618241,000150
27,Hankook_Tire_Worldwide,기타금융,2017,Q4,-0.014347105022830991,0.041411184780177246,0.01490137064308028,0.0267857142857143,0.3500195788744318,-1.4719071646383348,0.08087376351754505,0.0,0.08087376351754505,-0.35161247827197006,-0.13370780017532277,000240
27,Dong-A_Socio_Holdings,기타금융,2017,Q4,-0.11538503321033204,0.4678000029086342,0.015410058581039165,0.0267857142857143,0.3500195788744318,-2.402629858578136,-0.2933579163269546,-0.5526976768832723,0.08092926325402305,-0.7926050305082171,0.05150270131209912,000640
27,CJ_Corp,기타금융,2017,Q4,-0.11938968598491993,-1.1712460080647609,-0.025052965128609106,0.0267857142857143,0.3500195788744318,0.9937177127420267,-0.6865816026639375,-0.15437156460031454,0.08086167639993624,0.7305616058241856,0.060061376717955764,001040
27,Dongkuk_Steel,기타금융,2017,Q4,-0.2866456733067729,0.03453867881574213,0.05117072869042538,0.0267857142857143,0.3500195788744318,0.8557001167452667,-0.08371977150765098,0.08153948293206481,0.08181511842168943,0.09665043172499688,0.032042786074785785,001230
27,Orion_Corp,기타금융,2017,Q4,0.0,-0.45155240496746574,0.9312553452367078,0.0267857142857143,0.3500195788744318,-4.266926184790043,0.6800664771078844,0.0,0.0,0.9151649449484426,0.16327084798437141,001800
27,SeAH_Steel,기타금융,2017,Q4,-0.042920301588067714,0.05718581991106675,0.057412475223023285,0.0267857142857143,0.3500195788744318,0.08092920397692072,0.0,-0.6524321716610133,0.08092920397692072,-0.4732103555054552,0.01485945641154663,003030
27,LG_Corp,기타금융,2017,Q4,0.03606110324321354,-0.10437176790921199,-0.05706351608290161,0.0267857142857143,0.3500195788744318,0.08013137166881712,0.0,-0.48307716494391095,0.0,-0.05631854023249616,0.1072020855292471,003550
27,Hansol_Holdings,기타금융,2017,Q4,-0.10454117060443537,-0.14016944290395128,0.48109392874264534,0.0267857142857143,0.3500195788744318,0.1678813847774816,-0.4676276440349605,-0.18753173811691526,0.08094063227144943,0.1736258824065825,-0.24847681609150052,004150
27,Hyosung,기타금융,2017,Q4,-0.13554101984829658,-0.137970195690309,-0.019018378652130297,0.0267857142857143,0.3500195788744318,0.08174861414967993,0.08174861414967993,0.0,0.08294646966862207,0.03703722846772972,-0.055256195080765895,004800
