,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
5,Doosan_Corp,기타금융,2023,Q2,0.07864493781632614,-0.035709397083038885,0.0495665371177344,0.04938271604938271,0.3075171004307199,-0.03570939708303866,-0.03570939708303866,-0.03570939708303866,3.5394581546492474,-0.035709397083038885,-0.12121228960672698,000150
5,Hankook_Tire_Worldwide,기타금융,2023,Q2,-0.2489199306481145,0.1187140334876603,0.1746495015274886,0.04938271604938271,0.3075171004307199,-0.03579399293362129,-0.03579399293362129,0.0,-0.03579399293362129,-0.03579399293362129,-0.05071880793312107,000240
5,Dong-A_Socio_Holdings,기타금융,2023,Q2,-0.2639857581817295,0.9364534170466223,0.1765400897813142,0.04938271604938271,0.3075171004307199,-0.03581369066464024,-0.03581369066464046,-0.03581369066464024,-2.030818162249164,-0.03581369066464024,-0.04452284024207545,000640
5,CJ_Corp,기타금융,2023,Q2,0.1377941856033683,-0.03578223667529001,0.20959955712256473,0.04938271604938271,0.3075171004307199,-0.03578223667529001,-0.03578223667529001,-0.03578223667529001,-0.03578223667529001,-0.03578223667528979,-0.3908602830322851,001040
5,Dongkuk_Steel,기타금융,2023,Q2,-0.010042467619913273,0.9989383478227063,0.9866329821977048,0.04938271604938271,0.3075171004307199,-0.09115795067659715,-0.034718885213523176,-0.04466599259179205,14.49802168523173,-0.03762147832602225,0.6161944990961611,001230
5,Orion_Corp,기타금융,2023,Q2,0.00934104979631964,0.7464010918413524,0.0071564875524158245,0.04938271604938271,0.3075171004307199,-0.03580929061922267,-0.03580929061922267,0.0,0.0,-0.03580929061922289,-0.18571380198672288,001800
5,SeAH_Steel,기타금융,2023,Q2,-0.12107536009891762,0.8310087795319322,0.16277797991485932,0.04938271604938271,0.3075171004307199,-0.035815647259363814,0.0,-0.035815647259363814,-0.035815647259363814,-0.035815647259363814,0.37358656016574016,003030
5,LG_Corp,기타금융,2023,Q2,-0.05531754680012071,0.804855216670621,0.5607657051316384,0.04938271604938271,0.3075171004307199,-0.035355479466179895,0.0,-0.035355479466179895,0.0,-0.035355479466179895,0.01967321713834394,003550
5,Hansol_Holdings,기타금융,2023,Q2,-0.11488583724272809,-0.035818449940712815,0.26510523027656885,0.04938271604938271,0.3075171004307199,-0.035818449940712815,-0.035818449940712815,-0.035818449940712815,-0.035818449940712815,-0.035818449940712815,-0.08808827076842242,004150
5,Hyosung,기타금융,2023,Q2,-0.09499797781529727,-0.05663901945084904,0.17930798255195202,0.04938271604938271,0.3075171004307199,-0.035932263910089635,-0.035932263910089635,0.0,0.9885057471264368,-0.03572144068762517,-0.10241370297839975,004800
5,Hyundai_Green_Food,기타금융,2023,Q2,-0.02690207630299231,-0.03581247944905441,0.09972627395871314,0.04938271604938271,0.3075171004307199,-0.03581247944905441,-0.03581247944905441,0.0,2.2141113177420757,-0.035812479449054635,0.0,005440
5,Crown_Confectionery,기타금융,2023,Q2,-0.14791188825703167,0.6081934365178868,0.08131820984859539,0.04938271604938271,0.3075171004307199,-0.03581867485957391,0.0,0.0,0.0,-0.03581867485957391,-0.08446177544757494,005740
5,SK_Chemicals,기타금융,2023,Q2,-0.04436191877779683,0.26434789664552183,0.06798900580438949,0.04938271604938271,0.3075171004307199,-0.035805043335052966,-0.035805043335052966,0.0,0.0,-0.035805043335052966,0.09037386384199429,006120
