,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
24,Doosan_Corp,기타금융,2018,Q3,0.03152433882393654,-0.048573115121592236,-0.05488092123132082,-0.11607142857142883,-0.0442397512820667,-0.048573115121592236,-0.048573115121592236,-0.048573115121592014,-0.048573115121592236,-0.048573115121592236,0.30786219039743284,000150
24,Hankook_Tire_Worldwide,기타금융,2018,Q3,-0.0011039006321107159,-0.006233880596930641,-0.012727546112137889,-0.11607142857142883,-0.0442397512820667,-0.04859713964606027,-0.04859713964606027,0.0,-0.04859713964606027,-0.04859713964606027,0.02983579419169799,000240
24,Dong-A_Socio_Holdings,기타금융,2018,Q3,-0.18182312355467703,-0.9935936061990285,-0.01551192360317577,-0.11607142857142883,-0.0442397512820667,-0.048619622108479366,-0.04861962210847959,-0.048619622108479366,-0.048619622108479366,-0.04861962210847959,0.10267010874174004,000640
24,CJ_Corp,기타금융,2018,Q3,-0.056529233683688423,-0.04857485525014549,-0.12669865818272608,-0.11607142857142883,-0.0442397512820667,-0.04857485525014549,-0.048574855250145266,-0.04857485525014549,-0.048574855250145266,-0.048574855250145266,-0.04379072301480451,001040
24,Dongkuk_Steel,기타금융,2018,Q3,-0.10982856523812995,0.0050210825001894,0.013116487118715825,-0.11607142857142883,-0.0442397512820667,-0.0530682979837378,-0.048534300147001774,-0.049320271000788285,-0.04963638510699275,-0.04876307927093593,0.11586222934752885,001230
24,Orion_Corp,기타금융,2018,Q3,0.043166397666540145,-0.04854605330645878,0.1886420117141372,-0.11607142857142883,-0.0442397512820667,-0.04860801748494814,-0.04860801748494814,0.0,0.0,-0.04860801748494814,-0.31163225854663873,001800
24,SeAH_Steel,기타금융,2018,Q3,-0.034948636389568105,0.6763866860030554,0.9285479570239747,-0.11607142857142883,-0.0442397512820667,-0.04853764411529027,0.0,-0.048537644115290046,-0.04853764411529027,-0.04853764411529027,-0.09856035868527144,003030
24,LG_Corp,기타금융,2018,Q3,-0.1092886559238723,-0.04855974983724476,0.07305722005813209,-0.11607142857142883,-0.0442397512820667,-0.048287948542329984,0.0,-0.048287948542329984,0.0,-0.04828794854232976,0.007917259276199384,003550
24,Hansol_Holdings,기타금융,2018,Q3,0.0040545679409920085,-0.04862005583984241,-0.11457859011861515,-0.11607142857142883,-0.0442397512820667,-0.048620055839842635,-0.04862005583984241,-0.04862005583984241,-0.048620055839842635,-0.048620055839842635,0.11364856238890106,004150
24,Hyosung,기타금융,2018,Q3,0.1442927439580481,-0.426592905021528,0.10471706812059567,-0.11607142857142883,-0.0442397512820667,-0.04871949754322169,-0.04871949754322147,0.0,-0.049009821041834156,-0.04845082164033898,0.0,004800
24,Hyundai_Green_Food,기타금융,2018,Q3,0.07562148427522318,-0.08008244761453853,0.0029465987766392754,-0.11607142857142883,-0.0442397512820667,-0.04860855777497308,-0.04860855777497308,0.0,-0.04860855777497308,-0.04860855777497308,-0.011621961746300386,005440
24,Crown_Confectionery,기타금융,2018,Q3,0.20789577178219584,-1.147544379043361,0.049283011426424106,-0.11607142857142883,-0.0442397512820667,-0.048621898702801314,0.0,0.0,0.0,-0.048621898702801314,-0.08555311329630558,005740
24,SK_Chemicals,기타금융,2018,Q3,-0.061661578498046,-0.04862063864824795,0.0032137219944476936,-0.11607142857142883,-0.0442397512820667,-0.04862063864824773,-0.04862063864824773,0.0,0.0,-0.04862063864824795,-0.0904780270992914,006120
24,LS_Corp,기타금융,2018,Q3,0.03983252456327581,-0.04857446334003135,0.07944703780976536,-0.11607142857142883,-0.0442397512820667,0.0,0.0,0.0,-0.04857446334003135,-0.04857446334003135,-0.08022051368675145,006260
24,Seoyon,기타금융,2018,Q3,-0.1536950183800229,-0.22558291710956313,-0.00516616142039239,-0.11607142857142883,-0.0442397512820667,-0.04862168284353996,-0.04862168284353996,-0.04862168284353996,0.0,-0.04862168284353996,-0.06164696442899167,007860
24,Daeduck_Electronics,기타금융,2018,Q3,0.046942433750473016,0.024768878368004565,-0.07611168949909874,-0.11607142857142883,-0.0442397512820667,-0.04862162961814076,-0.04862162961814054,0.0,-0.04862162961814054,-0.04862162961814054,-0.04543643811320219,008060
24,Hyundai_Heavy_Industries,기타금융,2018,Q3,-0.17688611299968893,-0.042662252648989485,0.034832195121761056,-0.11607142857142883,-0.0442397512820667,-0.049975670433768826,-0.07062628515425295,0.0,-0.09826066262983568,-0.03643769800315111,0.3139804865514005,009540
24,OCI,기타금융,2018,Q3,-0.28935170107149166,0.16785055865719367,0.1543091554268725,-0.11607142857142883,-0.0442397512820667,-0.048467022917000335,-0.048467022917000335,0.0,-0.04846702291700011,-0.048467022917000335,0.05815167868261119,010060
24,Hyundai_Development_Company,기타금융,2018,Q3,0.05080637081424444,-0.20470010749901135,0.2044255653768532,-0.11607142857142883,-0.0442397512820667,-0.048747524229579176,-0.0487475242295794,-0.048747524229579176,0.0,-0.0487475242295794,-0.20673755676348643,012630
24,SK_Holdings,기타금융,2018,Q3,-0.06565434135836098,-0.20442750621375305,-0.10475208839365924,-0.11607142857142883,-0.0442397512820667,-0.048132997014907586,-0.048132997014907586,0.0,-0.04813299701490781,-0.04813299701490781,0.11644678557100833,034730
24,Halla_Holdings,기타금융,2018,Q3,-0.04230133629338803,0.02593714016573745,-0.022216669776540687,-0.11607142857142883,-0.0442397512820667,-0.04861091237913251,-0.04861091237913251,-0.04861091237913251,-0.04861091237913273,-0.04861091237913251,-0.0851458306421436,060980
24,GS_Holdings,기타금융,2018,Q3,-0.07360694450312913,0.04598429535748727,0.0026433718161120723,-0.11607142857142883,-0.0442397512820667,0.0,0.0,0.0,-0.04843362612886515,-0.04843362612886515,0.013837323925906675,078930
