,name,sector,year,quarter,Relative Return,매출액 변화율,부채총계 변화율,실업률 변화율,소비자물가지수 변화율,증자주식수 변화율,발행금액 변화율,기타 변화율,특정 증권 등 소유 증감 수 변화율,1인평균급여 변화율,Label,Code
16,Doosan_Corp,기타금융,2020,Q3,-0.04948578664960998,-0.1209163263864863,0.06542252327565212,0.032258064516129115,-29.267844017171594,-0.12091632638648653,-0.12091632638648653,-0.12091632638648653,-0.12091632638648653,-0.12091632638648653,0.13661746449832246,000150
16,Hankook_Tire_Worldwide,기타금융,2020,Q3,0.33313515746866035,-0.32208418412354023,-0.03057275439133167,0.032258064516129115,-29.267844017171594,-0.1212039895869168,-0.12120398958691658,0.0,-0.12120398958691658,-0.1212039895869168,0.11199464307042542,000240
16,Dong-A_Socio_Holdings,기타금융,2020,Q3,-0.019029028497076356,-4.559864650227287,-0.0012610426120560625,0.032258064516129115,-29.267844017171594,-0.12127584614909193,-0.1212758461490917,-0.12127584614909193,-0.1212758461490917,-0.1212758461490917,0.20904200518073715,000640
16,CJ_Corp,기타금융,2020,Q3,0.17187990213474197,-0.12116312390894213,-0.12107943523391107,0.032258064516129115,-29.267844017171594,-0.12116312390894213,-0.12116312390894213,-0.12116312390894213,-0.12116312390894213,-0.12116312390894213,-0.15970799481926284,001040
16,Dongkuk_Steel,기타금융,2020,Q3,0.27662220495357087,0.038333788628357346,0.023756478164462913,0.032258064516129115,-29.267844017171594,-0.13144397840796862,-0.12108912792283988,-0.12288256290534383,-0.12360406190126572,-0.12161108961485723,0.09007270693512312,001230
16,Orion_Corp,기타금융,2020,Q3,-0.09205602253202551,-0.10284296372664126,0.016034993394523633,0.032258064516129115,-29.267844017171594,-0.12123829056943114,-0.12123829056943114,0.0,0.0,-0.12123829056943114,-0.17606019607712448,001800
16,SeAH_Steel,기타금융,2020,Q3,0.19104081335411421,-0.396984428796209,-0.16800884971801255,0.032258064516129115,-29.267844017171594,-0.12127575861372275,0.0,-0.12127575861372253,-0.12127575861372253,-0.12127575861372253,0.15028211398390234,003030
16,LG_Corp,기타금융,2020,Q3,0.033915549042462106,-0.08474823745358973,0.23545598706507886,0.032258064516129115,-29.267844017171594,-0.11971481818487284,0.0,-0.11971481818487284,0.0,-0.11971481818487306,-0.05522015956596034,003550
16,Hansol_Holdings,기타금융,2020,Q3,-0.15194912624914017,-0.12128316141330986,0.016352610035184956,0.032258064516129115,-29.267844017171594,-0.12128316141330986,-0.12128316141330986,-0.12128316141330986,-0.12128316141330986,-0.12128316141330986,0.017702473500296398,004150
16,Hyosung,기타금융,2020,Q3,-0.16288842120113453,0.011413560371747677,-0.03510701280622741,0.032258064516129115,-29.267844017171594,-0.12146376680786242,-0.12146376680786242,0.0,-0.12213391684802044,-0.12084579440727228,0.06568196211547991,004800
