,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
14,조선내화,2021,Q4,철강_소재,0.0209336765043754,0.059353926997869566,0.060025465007852885,0.0157225608294993,0.038395108141321854,0.2600914501558609,0.13391368727098985,0.023748313034927058,000480
14,영풍,2021,Q4,철강_소재,0.0957603471202289,0.059353926997869566,0.14560811593361422,-0.027788829568474616,-0.017830720113273912,-0.023113308604235994,0.046557818682202656,-0.0380507111159282,000670
14,동국제강,2021,Q4,철강_소재,0.11470035316003085,0.059353926997869566,-0.01823161410748053,-0.07990805703506254,0.05366686471406101,-1.3267562179249877,0.06089902350927212,0.02781452776492967,001230
14,세아베스틸,2021,Q4,철강_소재,-0.02562764370994096,0.059353926997869566,-0.011171490901993542,0.02106933281334089,0.03969014409219085,-0.5497200813217191,0.0030599307767151807,-0.08468526751257491,001430
14,고려제강,2021,Q4,철강_소재,-0.015250992563510757,0.059353926997869566,-0.058910632989774725,0.023222675259117143,0.11564150724778322,-0.6778151485573336,0.04308551388677517,0.3262002812672342,002240
14,세아제강,2021,Q4,철강_소재,0.2013168598739069,0.059353926997869566,0.3141283120600322,0.013458459982058635,1.2398874677636633,6.1827089185311666,3.3662589844251585,-0.00595252815158866,003030
14,현대제철,2021,Q4,철강_소재,0.08310517311383303,0.059353926997869566,0.02513188353744944,0.028025516299934106,0.11137805997345085,-0.3341921193067684,0.07187034456999108,-0.003801671517308456,004020
14,삼광글라스,2021,Q4,철강_소재,0.22950841717505324,0.059353926997869566,-0.09567017768995079,0.3368475485618345,0.6095626464068027,2.2132797755074183,0.2373618880417696,-0.0757640646342382,005090
14,POSCO,2021,Q4,철강_소재,0.08625098372107422,0.059353926997869566,0.01147737654176173,0.015043728798431077,0.018820938715360835,-0.4452353317631844,0.04332163008986467,-0.014408254743877882,005490
14,무림P&P,2021,Q4,철강_소재,0.23201563870701408,0.059353926997869566,-0.035441983189030246,0.032592842565078994,0.16700115540425498,0.7010266241634739,-0.027846149077953464,-0.0009046102843072792,009580
14,고려아연,2021,Q4,철강_소재,0.33704794280538275,0.059353926997869566,0.16496711055121538,0.027616240306394424,0.1450257776018795,0.04247161646958286,0.10636030972440169,-0.11426519942915618,010130
14,풍산,2021,Q4,철강_소재,0.11916068271772974,0.059353926997869566,0.0492910804285267,0.052367116272658,0.21615573537812138,-0.15920980771895044,0.03249314817698945,-0.07878409159628287,103140
14,한국철강,2021,Q4,철강_소재,0.11422150358059838,0.059353926997869566,0.15284549642030498,0.1202197629927515,0.08684799027569623,0.04595731944462189,0.08362129625096704,-0.02978920569588016,104700
