,name,year,quarter,sector,Relative Return,GDP 변화율,부채총계 변화율,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,유동자산 변화율,Label,Code
22,조선내화,2019,Q4,철강_소재,-0.07580476032704381,0.0593889600884101,-0.05320443460341451,4.900716840183783e-05,0.04947619067499853,-1.301147202112307,-0.045499688277076955,-0.07634075923226127,000480
22,영풍,2019,Q4,철강_소재,-0.06096902305999055,0.0593889600884101,0.028541384640955236,0.0006865780568088287,0.07791550939315761,6.234689227808006,0.03281002896411733,-0.11290910353556977,000670
22,동국제강,2019,Q4,철강_소재,-0.2666027793168192,0.0593889600884101,-0.0748440940437829,-0.18384996626953887,-0.035806126529388305,2.4517502083079554,-0.16282944445072134,0.7049091389738867,001230
22,세아베스틸,2019,Q4,철강_소재,-0.3401432416529212,0.0593889600884101,-0.12195306249192017,0.0001673092613412308,-0.04951344776103406,-0.4792590447513916,-0.14099120921422936,0.12237980698524245,001430
22,고려제강,2019,Q4,철강_소재,-0.26961474477376435,0.0593889600884101,0.050270570682384275,-0.0007454155113812977,0.21932391456189237,-0.22039043789638169,-0.06639335146219116,0.20742165925147096,002240
22,세아제강,2019,Q4,철강_소재,-0.3257320002420465,0.0593889600884101,0.1422601377891144,-0.005547260154636691,-0.36547892166791807,-0.6979061046946405,-0.9353764705614197,0.10204480691016402,003030
22,현대제철,2019,Q4,철강_소재,-0.28296472866032574,0.0593889600884101,0.012281897947059806,-0.0039925271403978835,-0.0758989351652889,1.767612878963999,-0.0008552656299396499,0.1017302736774813,004020
22,삼광글라스,2019,Q4,철강_소재,0.027865574552103284,0.0593889600884101,-0.14204567905007237,-0.009756145967281693,-0.3440800095644476,0.20661771567178433,-0.2487607773343984,-0.10529674390316948,005090
22,POSCO,2019,Q4,철강_소재,-0.14132214728018605,0.0593889600884101,0.11049080098585029,-0.016871556009375732,-0.05049242677936017,-1.7637558591661904,0.028200174082597895,0.04472213923571855,005490
22,무림P&P,2019,Q4,철강_소재,-0.21129719024585406,0.0593889600884101,0.024318740706834818,-0.06630193629145975,0.05132508360674959,-5.929671426181013,-0.02350293317842722,-0.1397001097896556,009580
22,고려아연,2019,Q4,철강_소재,-0.030375393860985422,0.0593889600884101,-0.16855073314732716,0.01689913287346312,0.031081369166776618,-0.22099197527606373,0.0032875937001668465,-0.08359845701277735,010130
22,풍산,2019,Q4,철강_소재,-0.03190560959192473,0.0593889600884101,-0.10251896925290549,-0.00849072713251564,0.26955689268265726,581.8551855395527,-0.1090677252315525,0.015078037025244656,103140
22,한국철강,2019,Q4,철강_소재,-0.05307933963682662,0.0593889600884101,-0.03772010357394129,-0.04462145827549968,0.059233903365912166,-1.1178286488533509,-0.010562635034736423,0.007639303219560661,104700
