,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
11,Doosan_Corp,기타금융,2021,Q4,0.14199128219385948,-0.022569041970839532,2.3179010128955255,0.16491247187269353,0.016099854476457676,0.1299229727722137,0.007077344298146437,0.14816101098392842,0.010780481405031406,-0.2321661762836893,0.21133524785023414,000150
11,Hankook_Tire_Worldwide,기타금융,2021,Q4,-0.20681644756552675,-0.15009780663653904,-0.07172629797769736,-0.08985730486348587,-0.003501414239996281,-0.1327754031337094,-0.8961184972330809,0.9981782901360204,-0.02611135159633471,0.0,0.016560592881939732,000240
11,Dong-A_Socio_Holdings,기타금융,2021,Q4,0.8421792117234876,-0.037148551765237015,1.1416580816749982,-0.03306903868785027,0.025317292267324487,0.040815848326394545,-0.1575712265515372,-0.44285330920636223,-0.02895200688865507,-0.08534161528478745,0.013365704703025994,000640
11,CJ_Corp,기타금융,2021,Q4,-0.006418465513173155,-0.036431988970620166,0.3170238126470596,-0.6314449998291984,-0.0034745447164747922,0.004967582981369761,0.893632529551864,0.20578604965403802,-0.5575138872872873,-0.06547335744155047,-0.1356138871337087,001040
11,Dongkuk_Steel,기타금융,2021,Q4,-0.05366686471406101,0.01823161410748053,0.4167351550502236,-0.06089902350927212,0.02578078501125458,-0.08936100550422617,-0.12692382804258817,0.056709298530351004,-0.3129149554096713,-1.248025897350654,-0.10572532277451015,001230
11,Orion_Corp,기타금융,2021,Q4,-0.0882933446530414,0.03148176342447084,-0.6787995507065689,-0.12463879201339534,-0.0014506661039928037,0.05950485366267645,0.33041990714205216,-0.11512299297343431,0.3413926154223974,0.0,-0.01996762863030734,001800
11,SeAH_Steel,기타금융,2021,Q4,-1.2398874677636633,-0.3141283120600322,1.9576465321769039,-3.3662589844251585,-0.010970387790860237,0.9304300948543973,0.0,-0.15093497390177202,-0.1079914448734669,-0.2552700644339636,-0.24562710105236968,003030
11,LG_Corp,기타금융,2021,Q4,0.16144863208232607,-0.09763291846882627,0.5548230605096823,-0.03475066868411325,0.020880378260725307,-0.002337478578137764,0.0,0.9443778507646973,0.0007966713480099807,-0.18901265453117166,-0.11580544707307734,003550
11,Hansol_Holdings,기타금융,2021,Q4,-0.010647638389505776,0.012070255429319943,0.6687000579962992,-0.042462082249992816,-0.005800076194769854,-0.07326448812541216,-0.1636346053180857,0.9999988472795825,-0.2734212685493098,-0.2056187742540525,-0.10244998645513093,004150
11,Hyosung,기타금융,2021,Q4,0.041628234807995934,-0.09210681488160222,0.34943389007853576,0.027076499534920084,-0.028229706734187676,0.21697262900996706,-0.013598162199586206,-0.11476897598288294,-0.17422432498199303,0.0,-0.1595535837565502,004800
11,Hyundai_Green_Food,기타금융,2021,Q4,0.04135417659696006,0.17125150077835571,0.4828302287993913,0.1916624146851389,0.019603113966319974,-0.04517563078817431,0.01768233165081967,0.0007089499910386543,0.13389069995915825,0.0,-0.05512744598190551,005440
11,Crown_Confectionery,기타금융,2021,Q4,-0.04261144942911699,-0.007139950768639158,6.946214479808018,-0.10407833664924304,0.0008439254217963432,-0.1158489093513204,0.0,-0.3046811158168916,0.03472373363471393,0.0,-0.03330096196364067,005740
11,SK_Chemicals,기타금융,2021,Q4,1.2293469519029543,-0.7463186819466088,-1.6377774514750074,0.0822620642527957,0.011877613863687575,-0.009565322456709976,-0.0608271860548224,-0.32238038571278294,-0.35581257310927006,0.0,-0.0159229982258443,006120
