,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
34,Doosan_Corp,기타금융,2016,Q1,0.7578972371749475,-0.19463668083229702,0.6670379415054908,-0.112244794499476,0.04038805728976935,0.0,0.29997698440344156,0.5323762619638798,0.34672328125295326,-0.002650220252762292,-0.0182690238505401,000150
34,Hankook_Tire_Worldwide,기타금융,2016,Q1,0.8552898749816865,-0.055231910887230784,0.8738632128421623,-0.16800980637474172,0.1563955806060202,0.0,0.0648855058359834,0.5401261751390516,0.263105279387984,0.0,0.2915522284824993,000240
34,Dong-A_Socio_Holdings,기타금융,2016,Q1,0.40721525000262804,-0.01607753834197001,3.0929709658483344,-0.2489075580325526,-0.06181377176593661,0.0,0.19494808240860517,-0.032418595282171614,0.2895969659958888,-0.11534825867463971,0.20404071717583802,000640
34,CJ_Corp,기타금융,2016,Q1,0.4765896394266991,-0.09821653249964535,0.20218102130330573,-0.1888697401795656,0.0001242599386843679,0.0,0.30457864804818935,0.34421329297780257,-2.6242387590031924,0.11813279027183865,-0.2375133813102118,001040
34,Dongkuk_Steel,기타금융,2016,Q1,0.7795554809892334,0.051156947099395,0.6931971632625267,0.12480325511614743,-0.0007563088398407913,0.0,-0.565603843508018,0.09247368370259235,-0.4236472556086033,1.3013290448498747,0.1851933265937307,001230
34,Orion_Corp,기타금융,2016,Q1,0.7542702563119487,-0.07874454349306403,0.7491739573323553,-0.04457173338870235,0.03491479220056504,0.0,0.4071728240257617,-0.45971570382337945,-2.918057604031324,0.0,-0.2326318191442512,001800
34,SeAH_Steel,기타금융,2016,Q1,0.7909842842646517,0.015615025970653562,0.6124610163209014,-0.019392449855111016,-0.008324708717694307,0.0,0.0,0.11551784594825043,-0.25988069938217295,-0.05671708824984689,0.2593806477227066,003030
34,LG_Corp,기타금융,2016,Q1,0.39652544690367986,-0.9109151007796501,0.2283839299735071,-0.9254805024163864,-0.0070379493684773475,0.0,0.0,-1.471744022184346,-0.09070095889104501,0.25752417200833666,-0.046037126664759925,003550
34,Hansol_Holdings,기타금융,2016,Q1,0.6848248434602282,0.12936377511112396,0.5855755368974123,0.6292719403123648,-0.09331107943340644,0.0,-0.0911949434651611,0.18834561052400367,-0.753457387661266,-0.17972682863666978,0.1358520173635689,004150
34,Hyosung,기타금융,2016,Q1,0.7645539979174539,-0.015381899547115108,0.6914149430869692,-0.1297557911069025,-0.05248446625453873,0.0,2.8395073430492404,0.10079509082883342,0.081413775514532,0.0,0.1929127759707316,004800
34,Hyundai_Green_Food,기타금융,2016,Q1,0.7245226634801425,-0.04533967717449916,0.6699880973106936,-0.037917155509090916,-0.035685553969228456,0.0,0.1536748981451721,0.1570640883963772,-0.004558982201298578,0.0,-0.23719744362312647,005440
34,Crown_Confectionery,기타금융,2016,Q1,0.7369974551722236,0.0026227151565877405,0.7994026433476038,-0.017995455024597984,-0.0069654348173344705,0.0,0.0,-6.296486844482997,-0.16816336704907808,0.0,-0.07088712990824304,005740
34,SK_Chemicals,기타금융,2016,Q1,0.7638875686695009,0.017059251300867273,0.5592145130961783,0.03523585373992433,-0.003162330490764642,0.0,0.04734742568539474,0.24555163410773218,-0.07398902373328431,0.0,0.07313091679023224,006120
34,LS_Corp,기타금융,2016,Q1,0.7758744803067475,-0.06593638140692026,0.7825087270188503,-0.1452622565752173,0.00751331996751714,0.0,0.0,0.48411258349209974,0.28887726155175253,0.0,0.08701457193763734,006260
