,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
8,Doosan_Corp,기타금융,2022,Q3,-0.1592993705032737,0.11000685147322042,0.5563839335626599,-0.3435324094183281,-0.05856229340504937,-0.17416914717588708,-0.0013517415874271244,-0.03638725864201109,-0.008134243315943923,-0.002139782537841528,0.23248859387923604,000150
8,Hankook_Tire_Worldwide,기타금융,2022,Q3,-0.006380613974356075,0.06762297622021818,-0.09872562763370718,0.016695688436072498,-0.005486218546206789,0.03611137979533925,0.015212419097074492,-0.04150326826305539,-0.008637255521717568,0.0,0.050013957243809574,000240
8,Dong-A_Socio_Holdings,기타금융,2022,Q3,-6.906317098919088,0.010375754634786016,5.01071996195278,0.009046148030490753,-0.01482625276874816,0.05905809393449801,0.0036187572109578348,0.0020164314109056836,-0.0015052038972529491,0.0058661217351106965,0.07398984951238477,000640
8,CJ_Corp,기타금융,2022,Q3,-0.0290989496221159,-0.13942931576511053,0.7609286832989623,-0.6682829414240496,-0.0009535689376702905,0.08097439349396938,0.013871121815455578,0.005500217645416305,-0.024592598698342627,-0.006275522182905169,-0.02827562295174267,001040
8,Dongkuk_Steel,기타금융,2022,Q3,0.1354014875790347,0.12130599584766266,0.5681302162949295,0.11036348453211065,-0.07036257759276698,-0.0722320016496743,-0.07073408076867338,0.011652103242069112,-0.0399330826335047,1.3686811294872248,-0.0806192913715383,001230
8,Orion_Corp,기타금융,2022,Q3,-0.1369698926587004,-0.13400322248030672,-2.5188679067456534,-0.11113849065133752,-0.00045639803937502776,0.21604506487206127,-0.005629148199052025,-0.0015065696138225615,-0.0010907337994632282,0.0,0.07529066252051485,001800
8,SeAH_Steel,기타금융,2022,Q3,0.36958154947851596,-0.29724537665643136,4.253840342471863,0.182344139671329,-0.004751854928662258,0.31497020939355097,0.0,-0.027075663837567765,-0.02519661247590954,-0.01997728502135998,0.16362399585384818,003030
8,LG_Corp,기타금융,2022,Q3,-0.394887910130153,0.04141462480857583,-1.0529316717122001,-0.04620575718862807,-0.000543681552779729,0.17427504708874061,0.0,-0.029699344975713915,-0.0014002376054487176,0.007486489118398332,0.02533285661334185,003550
8,Hansol_Holdings,기타금융,2022,Q3,-0.012714828977709036,0.024148333477415296,-0.35985207042819267,-0.05739395363465838,-0.008924782693163547,0.018719491533185056,-0.005721708134960313,0.026253711396680757,-0.016881133241445134,-0.010649015535088457,0.1032343854642378,004150
8,Hyosung,기타금융,2022,Q3,0.39985876896421424,0.026248342844897743,2.2695067843133554,0.06835851353479372,-0.004236722441051777,0.09965954228036605,-0.0044980798416620615,0.0016938800409759258,0.0017814543180271203,0.0,-0.053535440344627774,004800
