,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
30,Doosan_Corp,기타금융,2017,Q1,-0.07933478314659692,-0.013769698904853467,8.32303852676121,-0.05509006292780061,0.017271277056570833,0.037678123486261546,0.3469486406089505,0.439022876803692,0.1673589981796063,0.018306541097767415,-0.18416110369502764,000150
30,Hankook_Tire_Worldwide,기타금융,2017,Q1,0.6390201743521213,-0.3216439066179373,-4.700680762431276,0.019775072425589624,0.003382938974214489,-0.09975279498318738,-0.013759408736080392,0.5161781014033275,0.21743658993569281,0.0,-0.1467017029112279,000240
30,Dong-A_Socio_Holdings,기타금융,2017,Q1,-1.6521580731055026,-0.37889487824033075,5.3299455259573625,-1.303314469943464,-0.029858369657584705,-0.1324822635822212,0.0013082763177714174,-0.05290560829094049,0.05407497163650177,0.18873087928399712,-0.24635481878269816,000640
30,CJ_Corp,기타금융,2017,Q1,-1.2479839027137793,-0.16656770250602126,8.981830070734741,-0.6607942325209006,-0.001148499711225437,0.0034555521805285727,0.324164761406328,0.3228607154423383,-2.5676419186872015,0.123599961880138,-0.15872093368045864,001040
30,Dongkuk_Steel,기타금융,2017,Q1,-0.1427144843925221,0.013776180585179154,-0.6117554673853918,-0.04773797664213597,-0.014253267551991744,0.3951015237712541,-0.06222304112226351,0.09855282569068735,-0.316343591527541,0.21939973326730922,0.07657270269805329,001230
30,Orion_Corp,기타금융,2017,Q1,0.9915628284685032,-5.918292805466778,1.0645388864626724,0.8919393522327732,3.0845097405311144,-0.21276284155294659,0.1504899151576421,2.437319980486705,6.882597399572219,0.0,-0.05259027654598639,001800
30,SeAH_Steel,기타금융,2017,Q1,-0.038914038459560096,-0.10200278321541378,0.07753211807160498,-0.1104238268604607,-0.01242979787283005,0.4540690132672741,0.0,0.06552281003999438,-0.12106902595238789,-0.006726775289231934,-0.05479205532349021,003030
30,LG_Corp,기타금융,2017,Q1,-3.272489758381406,-1.0277701664670622,-6.583593373683218,-1.671599242456605,-0.04459186872239873,-0.08167732498990762,0.0,-2.0590985862819893,-0.046633827068661926,0.24298334138224909,0.09606754527810608,003550
30,Hansol_Holdings,기타금융,2017,Q1,0.19319180868638508,0.053788247948736045,-2.258570899975632,-0.9184761753135973,-0.01446225733431361,-0.017755255442270065,0.037629249085789795,0.14351679667775907,-0.33106976838522373,-0.11159242377637946,-0.1428654724157447,004150
30,Hyosung,기타금융,2017,Q1,0.10587190507232114,-0.014425375521672779,0.1749833504828503,-0.12943046276399106,-0.026052639687496493,0.10877507867438428,-0.06319181534489648,0.09342362039344887,0.07778273202459585,0.0,-0.14730367361340507,004800
30,Hyundai_Green_Food,기타금융,2017,Q1,0.0254697753955484,0.021162714716506437,-0.5724322054414193,0.1655466950014317,-0.0048530247620064415,-0.05415993546079011,0.1769312710540354,0.18479018003497105,0.08606957161850748,0.0,-0.05223038098073604,005440
30,Crown_Confectionery,기타금융,2017,Q1,0.9599326631554722,0.8048487801022354,0.7752570140708019,0.9579025260818994,0.31925169882663085,-0.04614352950522525,0.0,0.47864398747276404,0.43526314905150554,0.0,0.08927821370511084,005740
30,SK_Chemicals,기타금융,2017,Q1,0.10685999968967341,0.045907037668394435,-3.1316778122340914,0.07607123489180856,-0.029262759040797892,-0.004890492031870333,0.05669793280530799,0.31310081135740675,-0.11558683672096604,0.0,-0.11743136813796977,006120
30,LS_Corp,기타금융,2017,Q1,-1.9765549639752007,-0.1109532474439121,-3.846748484612725,-1.222112437827609,0.03735135776555365,0.013484250877443949,0.0,0.4818684423522107,0.26667879545637363,0.0,0.011898906445343999,006260
30,Seoyon,기타금융,2017,Q1,-0.4538565434504118,-0.11270899039250537,31.988002324847496,-0.165341446963037,0.0003924920390567799,-0.08347177240434804,0.18955292574281024,0.04316900387785516,0.0287327720325099,0.039433510557972395,-0.11918103432747518,007860
30,Daeduck_Electronics,기타금융,2017,Q1,0.1294306967774218,-0.1482636642661055,-0.003663648726007107,-0.06132378635057778,0.008690967818259177,0.05791560811654232,0.019035933885828027,0.310756829172824,0.2629119525950595,0.0,0.0909393828576749,008060
30,Hyundai_Heavy_Industries,기타금융,2017,Q1,0.3821849988313556,-0.43778858851336766,0.1793833481594811,0.23545676217612121,0.5154649014764064,0.03366809260954343,0.32639450566759964,0.4843827918642596,0.31105289740067954,0.0,0.048348115435518715,009540
30,Moorim_P&P,종이·목재,2017,Q1,0.03343509683289869,0.03727121412432566,-0.2542902895575381,0.027293748914651084,-0.005368442109976446,-0.011706659126910138,0.15061608868912102,0.1506160886891209,-0.034851285269514864,0.0,-0.062044770337628646,009580
30,OCI,기타금융,2017,Q1,0.002242912638893202,0.13069015952092333,-0.17750486087073303,0.12063429272132076,-0.008217405675772671,-0.1673478674160112,0.32086556393133714,-0.0030639242863692573,-0.3369702841422719,0.0,-0.008270790503274741,010060
30,Hyundai_Development_Company,기타금융,2017,Q1,0.21342710021035916,-0.03036458960880406,-0.14823294173855395,0.006358189083186083,0.016476078147299122,-0.13915630170728932,-0.016708732209802957,-1.0115502213944643,-0.07011236824077915,0.08219337778028069,-0.1873818534430859,012630
30,SK_Telecom,통신,2017,Q1,-0.00964902098942444,0.04530059097789241,0.49732529778656376,0.005001754929850555,0.015321224996587612,-0.00635741384840701,0.0,0.37371417213930347,0.1010964622231818,0.0,0.04320214324261827,017670
30,KT_Corp,통신,2017,Q1,0.5174873273430936,0.08253451977692416,-1.1665375940871172,0.07192812155811112,-0.0090829381049371,-0.0802966139827785,0.0,0.2406820845762211,0.05298448938557687,0.0,0.0032361568480604452,030200
30,LG_Uplus,통신,2017,Q1,0.07598453887913292,-0.006767072606881586,-0.11334073773468045,-0.14587405055610625,0.0031274500743165845,-0.023294229394187006,0.11243037006196388,-540497.9524639517,0.16827559975204875,0.0,0.15629738133785637,032640
30,SK_Holdings,기타금융,2017,Q1,0.07636058230683096,-0.038317257947854344,-13.504413955660315,-0.7088496646261839,-0.032271226655774754,0.08062046178465511,0.19166873180375232,0.17656312292232046,0.09763095661831556,0.0,-0.027685302644827617,034730
30,Halla_Holdings,기타금융,2017,Q1,0.08112180155628967,-0.03198008672891639,0.3530839654416863,-0.15805304428471656,0.01051026101932917,-0.12239114924582384,0.5499353279342268,-1.092877943807299,-0.0035349091368972463,0.20500547074858722,0.026535476575951608,060980
30,GS_Holdings,기타금융,2017,Q1,0.8993150341856796,-0.1558784728805367,0.8815260674331139,-15.344767150726089,-0.03700605955746594,0.009288245244362397,0.0,0.2111921961624934,-0.13989446844229358,0.0,0.014677096860429034,078930
