,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
7,Doosan_Corp,기타금융,2022,Q4,0.21619378518229493,0.13551175658268122,1.7111753905195288,0.2964128762742888,0.018261523370401767,0.23248859387923604,0.07542456444854628,0.14402341014071562,-0.051420337185685616,-0.17183042218501732,-0.004762963475152865,000150
7,Hankook_Tire_Worldwide,기타금융,2022,Q4,0.08441369575572988,-0.06777443441620057,-0.04619291760477551,0.05943953342127051,0.0068583464042974995,0.050013957243809574,-0.869365080062739,0.9982604256731618,-0.06104242016849981,0.0,0.10353869626979526,000240
7,Dong-A_Socio_Holdings,기타금융,2022,Q4,0.8695063196104323,-0.0009169350421400768,1.2710617799436164,0.26732477879442185,0.028456488524916446,0.07398984951238477,-0.16292443888077335,-0.4393039355127213,-0.03956191679773369,-0.08210677424113122,-0.011992736391543163,000640
7,CJ_Corp,기타금융,2022,Q4,-0.06012693289476223,-0.30776618733785854,-2.1376614948970563,-2.091669684890398,-0.00227785293683902,-0.02827562295174267,0.894351010904264,0.21308727821913753,-0.5065873167835686,-0.052094578698575145,0.18965648161490598,001040
7,Dongkuk_Steel,기타금융,2022,Q4,0.020464018823525554,-0.03140748429061402,0.19686789678593142,0.007198168856670462,0.041145661861299976,-0.0806192913715383,0.013437113811272883,-0.8267282133206821,-0.27126364406770875,0.5286398785186994,-0.007902601787782852,001230
7,Orion_Corp,기타금융,2022,Q4,-0.03233184670521361,-1.5324719787899124,0.19310459343529252,0.09394928848429984,-0.0007205294926670991,0.07529066252051485,0.2878150471308134,-0.11962080512382012,0.015688036719062937,0.0,0.00639010189228522,001800
7,SeAH_Steel,기타금융,2022,Q4,-0.8828833240931988,0.06019697316336614,1.0943274245890664,0.4728461857221349,0.001482528315390308,0.16362399585384818,0.0,-0.06756107719529991,-0.5072252641520136,-0.19745857563666624,-0.08084099501932288,003030
7,LG_Corp,기타금융,2022,Q4,0.21397359255908566,-0.21001201495045918,0.4321397553738149,-0.04540308048966879,-0.002732801277388397,0.02533285661334185,0.0,-1.045368794142107,-0.4813477436662301,-0.18443073260830678,0.03703787517163745,003550
7,Hansol_Holdings,기타금융,2022,Q4,-0.010727931041393912,-0.06349687781127011,0.637927137394672,-0.03215204923409587,0.004696290764982791,0.1032343854642378,-0.006191236145312251,0.9999987798924478,-0.3606427256607734,-0.1735684378163127,0.029456768558951883,004150
7,Hyosung,기타금융,2022,Q4,0.18812587739994435,0.17086291587090674,0.023833682640700404,0.026112534726557723,0.0277774410038093,-0.053535440344627774,-0.0010613561227728052,-0.08719559508523034,-0.14831165349344988,0.0,-0.059721801414566136,004800
7,Hyundai_Green_Food,기타금융,2022,Q4,0.028060673529708646,-0.05565294347607308,0.3026898765828345,0.12412509484199352,-0.025635566859351755,-0.0936343810587995,-0.020631259544133362,-0.04009933131906451,0.0608687669187169,0.0,0.028329109987860163,005440
7,Crown_Confectionery,기타금융,2022,Q4,-0.18879779178375,-0.0512968224064847,-2.350758028498844,-0.3196130938458721,0.06162260713948775,-0.05300690543370547,0.0,-0.3042903201850804,-0.04246623496606605,0.0,0.09253389274195842,005740
7,SK_Chemicals,기타금융,2022,Q4,2.9996549283439515,-0.02972182414114899,2.059385587612022,0.2409600728295912,-0.041914357657112156,-0.05010432784557377,-0.009414931387583536,0.23581847781547793,-0.4182784153001451,0.0,-0.015287602301975267,006120
7,LS_Corp,기타금융,2022,Q4,-0.02558723878231617,0.033471388045275274,0.1773712816316989,0.40713488595237846,-0.05602350756428365,-0.03502360847381797,0.0,0.03453045069433003,0.0008371729053557875,0.0,0.19312621300339633,006260
7,Seoyon,기타금융,2022,Q4,0.05223963666074238,0.1556336711429127,2.3770700603262553,0.15120454846544018,-0.007026333488102443,-0.21054497921540388,-0.014676128121170473,-0.2611467775018479,-0.698712503751852,-0.26115572777461926,0.33393396154140803,007860
7,Daeduck_Electronics,기타금융,2022,Q4,-2.2510080794175966,-0.4507713911094251,4.156502403649226,0.016092496435376358,0.029072802040276624,0.01960312908017242,-0.3497734789276934,-0.0022761764154444197,-0.8413936797542878,0.0,0.044595230097413424,008060
7,Hyundai_Heavy_Industries,기타금융,2022,Q4,-0.23041988229370003,0.020870798152143655,-0.7123490384942468,-0.014992180472158445,-0.0218773991396799,-0.14157663772587725,-0.15891293520821814,1.3964547930066642,-0.3079643618556409,0.0,-0.05634540535409159,009540
7,Moorim_P&P,종이·목재,2022,Q4,0.0263319711870057,-0.04301596885074299,0.21744602089555942,-0.1834232129168667,-0.01421291815161152,0.17897053050731354,-0.044947620235032515,-0.044947620235032515,-0.2260217386537009,0.0,-0.050276564774381444,009580
7,OCI,기타금융,2022,Q4,0.03704621643819095,0.006900936262836832,0.036923883172897076,-0.005895253425771019,-0.00240469797523013,-0.2859413982752968,0.00906280829828976,-0.6881422547605907,-0.5115984339628346,0.0,-0.1546163132713171,010060
7,Hyundai_Development_Company,기타금융,2022,Q4,-0.14172281519456176,-0.10498949109501532,0.056133406404385466,0.3737461769035575,-0.009866745498071205,-0.011679955513932971,-0.00788899009035271,-0.1493669381537308,0.2702421912388575,-0.07182395799504948,-0.08957836657618325,012630
7,SK_Telecom,통신,2022,Q4,0.00842652910776076,-0.06386248487025581,0.4993079353318308,-0.05962156290162479,0.012589472763287923,0.0453094949122286,0.0,0.8088733993332113,-0.23617753264834707,0.0,-0.07646704096485764,017670
7,KT_Corp,통신,2022,Q4,0.003783290604472467,0.051326212286884054,0.6565935933646887,0.13253750220527794,-0.013947123126488936,0.0709849185132783,0.0,0.6765289109730697,-0.1286207567897666,0.0,-0.08837180286961954,030200
7,LG_Uplus,통신,2022,Q4,-0.048540931885858285,-0.026290483873954384,0.01069126964266931,0.029872801116341052,-0.01608226287262693,-0.06157363260464983,-0.10651846262449038,-1.1533786198740361,-0.19491773811397772,0.0,0.006204916707100033,032640
7,SK_Holdings,기타금융,2022,Q4,-0.6032077767297894,0.008232724087542387,-3.2319862547875573,0.10765631718407787,0.005038060531123989,-0.028617383456496642,-0.25776471672948587,-0.09730563173445872,-0.18492257089458852,0.0,-0.05511117037234582,034730
7,Halla_Holdings,기타금융,2022,Q4,0.2944549068801746,-0.013626602262589937,1.2589305208157455,0.06665126040485725,0.05423366854551259,-0.0428828534612203,0.03008979864391914,-0.5481276539722943,-0.17830595934696025,0.10812323664110934,-0.05600573144104812,060980
7,GS_Holdings,기타금융,2022,Q4,-0.007011393514460895,0.025401189264085744,0.22284458309699373,0.21464893022625808,-0.002645642025129513,0.0674972352904679,0.0,-0.173202342627919,-0.36767164023031573,0.0,0.012433971849198654,078930
