,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
3,Doosan_Corp,기타금융,2023,Q4,-1.962351018147904,0.030637392427127264,3.7693834522350493,0.18316706638234204,0.011312003820950434,0.2807863441068099,-0.04710847363028736,-0.0003714015988991459,-0.19947115296334594,-0.2125666694805437,-0.2952707955787645,000150
3,Hankook_Tire_Worldwide,기타금융,2023,Q4,-0.2522298973355037,-0.17535549971775777,-0.6109580394485723,0.022634460885427976,0.02960530978978615,-0.027517578654944162,-0.618196252355075,0.578585486736735,-0.18309266880454667,0.0,0.30465654914614015,000240
3,Dong-A_Socio_Holdings,기타금융,2023,Q4,0.7695156941305918,-0.046745169824833566,1.6711078205697558,0.004571027624243107,0.04652446363812168,0.22592378432705484,-0.13792591810174404,-0.4328214638682746,-0.02107174652350552,-0.06967151924115322,-0.11947194177878831,000640
3,CJ_Corp,기타금융,2023,Q4,-2.4674375202892773,0.046213193736154734,-1.6515244887590685,0.2027014086288017,-0.0028438460482544947,0.35268798576114657,-0.00019642574751510544,0.2236819634716265,-0.4337073025388276,-0.035639412239986346,-0.01199360160550969,001040
3,Dongkuk_Steel,기타금융,2023,Q4,285.8303277382443,-0.24192433585115158,368.9523419752861,0.03793366822199862,-0.22140334335008482,-0.34775657974500906,-3.7682731494490858,-0.4215230566165775,-3.432113158967163,-4.868203010343816,-0.281366133417708,001230
3,Orion_Corp,기타금융,2023,Q4,0.00851523584716829,-0.014913717057831288,0.15443764456845077,-0.3873533481208291,-0.00019867870248235775,0.08069442329002781,-0.0009888321590345583,-0.11718390696310998,-0.6210859186892068,0.0,-0.15291834786415823,001800
3,SeAH_Steel,기타금융,2023,Q4,-0.5581931964026041,-0.10010855401029528,0.5495321403842457,-1.6221246866266879,0.011188767409846645,0.0904248983236774,0.0,-0.0357485643483344,-0.49639282820564556,-0.14941795193721097,0.001443090900950253,003030
3,LG_Corp,기타금융,2023,Q4,0.18148366390010284,-0.044625850340136,0.39941383889728443,-0.015203655008363626,-0.0012873374988897623,-0.008985683846091351,0.0,-2.8493307177510694,-0.39273679459217425,-0.18050110049546242,-0.062107044600404754,003550
3,Hansol_Holdings,기타금융,2023,Q4,-2.4144171212231313,-0.5447387565295221,0.6463658474763467,-0.037869064759571636,0.010393427201081828,-0.05198079000340141,-0.014599653594737916,0.9999986848360709,-0.27640936606575184,-0.14997501425264792,-0.07169333666585706,004150
3,Hyosung,기타금융,2023,Q4,0.23047504504785288,-0.03671866032809379,1.6535354137529437,0.2124116638388065,0.0158080176834281,0.01617287158368577,-0.0006239767337212765,-0.13661847721558873,-0.21344979295821465,0.0,-0.08703941043309146,004800
