,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
33,Doosan_Corp,기타금융,2016,Q2,-0.31833129582735653,0.06530775762065044,-1.1675538538679602,0.06244841242990029,-0.05403127463360091,-0.0182690238505401,-0.030956188284923414,-0.06525307107081346,-0.055057173318389774,-0.04607653684257862,0.059021170163139826,000150
33,Hankook_Tire_Worldwide,기타금융,2016,Q2,0.4041342243373709,0.24303762995905787,0.6128923374018886,0.031367071185661066,-0.004407004852980068,0.2915522284824993,0.03763547662429412,-0.059148553631631184,-0.010787733873183658,0.0,-0.024596940132876333,000240
33,Dong-A_Socio_Holdings,기타금융,2016,Q2,0.7545684849058956,0.05067470332510582,1.495702784089724,0.2165099727688733,0.00779173061280547,0.20404071717583802,-0.017940408394607532,-0.02293506441419324,-0.00020399164269635506,-0.024695763650564917,-0.15236923210322162,000640
33,CJ_Corp,기타금융,2016,Q2,0.5946921647564738,0.1141234131634089,0.7366765580435821,0.13979043045618333,-0.003558826977634766,-0.2375133813102118,-0.019202852938660087,-0.011424729152072155,0.0185731207099209,-7.955306514739746e-05,0.03915629593514758,001040
33,Dongkuk_Steel,기타금융,2016,Q2,-0.17785252810305274,-0.015179900593147444,-1.4034243148426198,-0.02154078815721472,-0.01762110383677684,0.1851933265937307,0.007162815223515584,-0.023944826350333903,0.004400653549514022,0.16892611359985665,0.17844715719719292,001230
33,Orion_Corp,기타금융,2016,Q2,0.041603277527825555,0.008262550622297526,0.3052714073143963,0.07009901755355874,-0.0010344717346546517,-0.2326318191442512,0.005957869463712462,-0.005541045798588939,-0.005913794024657193,0.0,0.02540226547542347,001800
33,SeAH_Steel,기타금융,2016,Q2,-0.12522309408924848,0.06563809311449353,0.0511708311687642,0.050893254576672486,-0.004577025727339201,0.2593806477227066,0.0,-0.00044688375599855057,-0.01950918256691847,-0.01622170089377173,-0.010001199554671679,003030
33,LG_Corp,기타금융,2016,Q2,0.7554529317535682,0.4661427241875288,0.893057958122573,0.34403613265883215,-0.0032697452834240526,-0.046037126664759925,0.0,-0.1439458173550281,-0.04317939222918299,-0.03213143421788067,-0.06416338391802595,003550
33,Hansol_Holdings,기타금융,2016,Q2,0.09318853867303356,-0.6326137581553033,0.04547276840648984,-0.8434340500754967,-0.004545096144156213,0.1358520173635689,-0.02375901905978628,-0.04273161543107773,-0.015444089468998445,-0.019415356031897257,-0.09340685104584373,004150
33,Hyosung,기타금융,2016,Q2,-0.07641799657235127,0.048970911140585605,-0.43435460460787234,0.061357005008706555,-0.015314795695717809,0.1929127759707316,-0.049695937054494266,0.005859826516283362,-0.03571443622733472,0.0,-0.12950601152118318,004800
33,Hyundai_Green_Food,기타금융,2016,Q2,0.09974389788571869,0.05884723471348641,0.27093477111252984,-0.010213946009797858,0.01332860608306441,-0.23719744362312647,0.023486807207981908,0.02386442917624787,0.01715654335019212,0.0,-0.042713433908599316,005440
