,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
16,Doosan_Corp,기타금융,2020,Q3,-0.14469958997663457,0.06542252327565212,0.4866299303994749,-0.5457366516505857,-0.06511216650817397,-0.04948578664960998,-0.005926813805470443,-0.040531223509402414,0.008421647894188755,0.02583233738789581,0.13661746449832246,000150
16,Hankook_Tire_Worldwide,기타금융,2020,Q3,-0.32208418412354023,-0.03057275439133167,-1.7082485045209577,-0.03646159709013519,-0.0018794544316897976,0.33313515746866035,-0.008771026161235929,0.004557905800785633,3.514144167449107e-05,0.0,0.11199464307042542,000240
16,Dong-A_Socio_Holdings,기타금융,2020,Q3,-4.559864650227287,-0.0012610426120560625,2.4103601477318235,-0.5577426785529409,-0.01123776131058496,-0.019029028497076356,0.025121861652717237,0.03410099574067138,0.007953790791259019,0.024220246469955464,0.20904200518073715,000640
16,CJ_Corp,기타금융,2020,Q3,-0.03044373566414249,-0.12107943523391107,-0.4990164908230561,0.5096334876889275,-0.0025549693357740377,0.17187990213474197,0.002092893786239669,-0.0032429901117365656,-0.026335897927004304,-0.01147985665440876,-0.15970799481926284,001040
16,Dongkuk_Steel,기타금융,2020,Q3,0.038333788628357346,0.023756478164462913,0.23082146049813868,0.0051760649981899,-0.02035096015707083,0.27662220495357087,-0.021383739058783657,-0.019210345789002936,-0.03160944228635687,-0.31647134734442917,0.09007270693512312,001230
16,Orion_Corp,기타금융,2020,Q3,-0.10284296372664126,0.016034993394523633,-1.477514384721922,-0.06679620933382702,-0.0005169919044392124,-0.09205602253202551,-0.00010685955387779167,-0.00019664249619477658,0.000153448565354819,0.0,-0.17606019607712448,001800
16,SeAH_Steel,기타금융,2020,Q3,-0.396984428796209,-0.16800884971801255,1.4487247905807221,-0.9059609827497799,-0.002003140429641226,0.19104081335411421,0.0,-0.0056982157505125475,0.010104806778084674,0.006440912255715414,0.15028211398390234,003030
16,LG_Corp,기타금융,2020,Q3,-0.08474823745358973,0.23545598706507886,-0.5147582404961526,0.028785002201736853,-0.004698998198673365,0.033915549042462106,0.0,-0.08396958485083839,-0.03998831006181369,-0.028369947116198002,-0.05522015956596034,003550
16,Hansol_Holdings,기타금융,2020,Q3,-0.014546836033850763,0.016352610035184956,-0.5872446383758301,-0.07335856863914825,-0.006455702600127733,-0.15194912624914017,-0.0030987368024957274,0.006791034799943474,-0.015002330018016652,-0.007854446463110287,0.017702473500296398,004150
16,Hyosung,기타금융,2020,Q3,0.011413560371747677,-0.03510701280622741,-0.08276327538366912,-4.007692778171497,0.04196432263661576,-0.16288842120113453,0.017526244444635353,0.04313937512222399,0.03220179757250807,0.0,0.06568196211547991,004800
16,Hyundai_Green_Food,기타금융,2020,Q3,-0.14638490734963328,-0.374688535452562,-0.31655726817312657,-0.24933452100576114,-0.050010344026690134,-0.01183697399395739,-0.08873055053968004,-0.09927637163089509,-0.0025167972335331523,0.0,-0.1331120411755779,005440
16,Crown_Confectionery,기타금융,2020,Q3,-0.1324964526786192,-0.0012663389341578402,-0.2255411148620725,0.021814785331220055,0.0006297319682431191,-0.2869015734771615,0.0,0.0011405275836505746,0.0006526266515852752,0.0,0.006112238957440105,005740
16,SK_Chemicals,기타금융,2020,Q3,0.4785740789236499,-0.982904606404839,-0.010232110292430097,-0.8332921042283483,0.002794057923557247,0.61207990800432,-0.036202453582452554,4.738938216451282,0.02105762045097881,0.0,0.5349841495544102,006120
