,name,sector,year,quarter,매출액변화율,부채총계변화율,영업이익변화율,유동자산변화율,자본총계변화율,Relative Return,발행금액변화율,자기주식수변화율,1인평균급여변화율,기타변화율,Label,Code
18,Doosan_Corp,기타금융,2020,Q1,0.1368533779281612,-0.08290393073411173,-0.24103008673221038,-0.19999063175562282,0.00067448751846233,0.0,0.035900590583020975,-0.025155480028353105,0.07255498898452761,-0.014494158304636073,-0.3278471153239161,000150
18,Hankook_Tire_Worldwide,기타금융,2020,Q1,-0.9568206020512129,-1.0850080453149342,-1.4713394906930368,-0.015015866928659305,0.015489527180776563,-0.06386201029032726,-0.06591300187272653,0.37509141300626014,0.20392013532489062,0.0,-0.21123997246677315,000240
18,Dong-A_Socio_Holdings,기타금융,2020,Q1,-4.321813010007128,-0.03856642264530752,6.011531956488695,-0.1033461837700711,-0.016375961457602672,0.16695116583705819,0.18498330798507112,-0.017484625426772427,0.212325789773119,0.21586445359280038,-0.037853822232031376,000640
18,CJ_Corp,기타금융,2020,Q1,-0.06674741132687245,-0.5808348739613105,-4.3176920899013735,-1.3863098183290754,0.0065111253775759215,0.10366045440800392,0.30083064639815227,-0.25644121269133735,0.13840600405933856,0.09073237288586633,-0.1372881091127359,001040
18,Dongkuk_Steel,기타금융,2020,Q1,0.08490440141591615,-0.013787331358073418,5.674960020150688,0.024961549380053127,-0.04280175970243838,-0.1575103833054438,0.11414300432277003,-0.7037591929932272,0.054143129467313034,-0.8863541611311057,-0.18596123113872556,001230
18,Orion_Corp,기타금융,2020,Q1,-2.761429112895022,-0.5083845892012593,-22.039350268680746,-1.188592169719287,0.006218952959116009,0.05577040407892922,0.3266684987392888,0.10393185635791258,0.29962893122449286,0.0,-0.1280236803319417,001800
18,SeAH_Steel,기타금융,2020,Q1,-5.573910393778328,-0.5142922722908085,19.46656696631255,-6.8051516937242456,0.013364882205112893,-0.14315060505818994,0.0,0.1389325416266901,0.1775713683115091,0.23059525398046343,-0.29233174461867184,003030
18,LG_Corp,기타금융,2020,Q1,-6.1473980120505045,-1.5581770269409594,-16.963794482723028,-0.8319551024805734,-0.029675840821208332,-0.020098031793136094,0.0,-4.388787293974673,0.2241900111773284,0.17030919230247166,-0.008764312100196486,003550
18,Hansol_Holdings,기타금융,2020,Q1,-0.0343822532305027,0.12448912643414412,-2.9881831464963575,-0.3107976366333227,-0.030346546731733426,-0.1283874223292361,0.18395790828124958,0.3144381790793266,0.271184713229902,0.1872262274172506,-0.11997686786825038,004150
18,Hyosung,기타금융,2020,Q1,0.3813692284191379,-0.4202765259536647,-1.7548027113186837,-0.7389893092638129,-0.3133889347495584,-0.1259557388370154,0.21306069002527395,-0.35225366135231884,0.08936651447016175,0.0,-0.03253871532766725,004800
18,Hyundai_Green_Food,기타금융,2020,Q1,0.0134776154084294,0.06944700190081299,0.003809798672826603,-0.003424070411264468,0.05071053675799542,-0.057052559656443284,0.12191857282268315,0.1306777000592143,0.04696977750964004,0.0,-0.24727539261861978,005440
18,Crown_Confectionery,기타금융,2020,Q1,-1.206415264572922,-0.01964120361802668,-82.17184756914139,-2.210278362345778,-0.008247784683496073,-0.14165290007083234,0.0,-0.1645892385467429,0.32943340925665077,0.0,-0.06556689554369624,005740
18,SK_Chemicals,기타금융,2020,Q1,-0.03591440645028565,0.16086723090987987,6.59869398877413,0.13875210636141166,-0.0023964200276478387,0.10886959247223524,0.18176525469593097,3.2300244770671687,0.10358863613619251,0.0,0.005717484512194337,006120
18,LS_Corp,기타금융,2020,Q1,-0.011532394967445292,-0.15361232603725328,1.3247043783956536,-0.5651694566362666,0.003004986306272661,-0.06381750155548806,0.0,0.07137314405252071,0.1788178924027154,0.0,-0.2003874620065221,006260
18,Seoyon,기타금융,2020,Q1,-0.6666655885088169,-0.020068139102651372,-3.0036740329001486,-0.05165834388213275,-0.00293991263772142,-0.30292201168085775,0.5962527601910563,0.23173148764229523,-1.0585058721332588,0.2317985311001305,0.2068543591745128,007860
18,Daeduck_Electronics,기타금융,2020,Q1,1.0013849350595037,-4.7783172407151815,1.0412818430581938,0.5862097371668973,0.6788506053988828,-0.11565555880142972,0.8752201183733693,0.5476840901844597,0.978945667874371,0.0,-0.10727568675248741,008060
18,Hyundai_Heavy_Industries,기타금융,2020,Q1,-0.2770910216920026,0.3997246281296941,0.7829978402794531,0.059572393874660956,-0.006648835905908035,-0.05422703575722031,0.1257083939233702,0.9095329965952175,0.029340559951261613,0.0,-0.18851938423147904,009540
18,Moorim_P&P,종이·목재,2020,Q1,0.028843876156450454,-0.006154476015930221,7.952318080149473,-0.014411034717478843,0.011696366992378082,-0.12813972585583677,0.11088025630872,0.11088025630872012,0.10162051065776179,0.0,-0.11386571211174354,009580
18,OCI,기타금융,2020,Q1,0.1539467773124481,0.012441479827275614,-0.8369486495745095,0.11973348413316198,0.020535017407274925,-0.17364957037617235,-0.012091302076097543,0.04947213198865752,0.08901210788876968,0.0,-0.24996739344018007,010060
18,Hyundai_Development_Company,기타금융,2020,Q1,-1.524447198302445,-1.657984510076905,-4.328541533270191,0.27744601011095926,-0.0007781125470545103,-0.21779917879297925,-0.002385378428708007,-0.7960064660655137,0.08951156470580923,0.11467712964660659,-0.1313536088304095,012630
18,SK_Telecom,통신,2020,Q1,-0.02745593621912734,0.004422501499669718,-1.2156579716121936,-0.004444698977104533,0.01611875830913856,-0.08269589949556602,0.0,0.02823963167241561,0.002845205899969727,0.0,-0.0628334194521191,017670
18,KT_Corp,통신,2020,Q1,0.03845889153724191,0.04743693079123734,-4.557297076717614,0.04861718103624946,-0.003027906128862057,-0.09257014426161914,0.0,0.13387325529596938,0.05242539964256043,0.0,-0.06844080734617944,030200
18,LG_Uplus,통신,2020,Q1,-0.03930670022452132,-0.01120609318239052,-0.122628762328308,-0.05685731626953672,0.0043489952306859925,-0.030270679020977416,-0.06796016886605405,-939691.3119669278,-0.02214438737070057,0.0,-0.04442659218508299,032640
18,SK_Holdings,기타금융,2020,Q1,-1.5508507190244005,-0.03413207564524323,-25.34400981668837,-1.2952663364754753,-0.05728688291089412,0.20055084666959078,-0.019828408765520278,0.18647381768562188,0.0827910886175105,0.0,-0.16689473437153504,034730
18,Halla_Holdings,기타금융,2020,Q1,0.03653655895733199,-0.1496767005882942,-0.5254388679086177,-0.29405482572569097,-0.003470782477113188,-0.0007041155534851656,-0.024817211521277693,0.007899844760553387,0.20268933865362193,0.1858566963240017,-0.21393217530210576,060980
18,GS_Holdings,기타금융,2020,Q1,-3.1923030327504742,-0.23508292826941934,-6.905201549748578,-7.255050706699672,-0.0005153077809627593,-0.044448206319321906,0.0,0.19759189334185578,0.2717430834446962,0.0,-0.08764104459152947,078930
