year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,18260,삼성에스디에스,정보기술,2021-01-06,긍정,"삼성에스디에스가 이재용 부회장의 지분이 많은 핵심 계열사로, 삼성전자의 매출 증가에 따라 삼성에스디에스의 매출도 증가할 것으로 예상되며, 백신 유통 관리 시스템을 준비 중이라는 긍정적인 소식이 포함됨.",1.0
2021,Q1,1,2,18260,삼성에스디에스,정보기술,2021-01-11,긍정,"삼성에스디에스가 민간기업 중 처음으로 가명 정보 결합 전문기관에 지정되었으며, 이는 가명 정보를 활용한 신사업 개발에 긍정적인 영향을 미칠 것으로 보임.",1.0
2021,Q1,1,3,18260,삼성에스디에스,정보기술,,,,
2021,Q1,1,4,18260,삼성에스디에스,정보기술,2021-01-22,중립,"뉴스 내용은 삼성에스디에스와 직접적인 관련이 없으며, 주로 다른 기업들의 주가 동향과 시장 전반에 대한 논의로 구성되어 있습니다.",0.0
2021,Q1,2,1,18260,삼성에스디에스,정보기술,2021-02-05,중립,"뉴스는 삼성에스디에스가 시장에서 소외받고 있는 기업 중 하나로 언급되며, 현재 가격이 매력적이라는 의견이 제시되었으나, 이는 단순한 투자 의견일 뿐 구체적인 긍정적 또는 부정적 사건이나 실적 변화에 대한 정보는 포함되어 있지 않음.",0.0
2021,Q1,2,2,18260,삼성에스디에스,정보기술,,,,
2021,Q1,2,3,18260,삼성에스디에스,정보기술,,,,
2021,Q1,2,4,18260,삼성에스디에스,정보기술,2021-02-25,긍정,"삼성에스디에스의 클라우드, 인텔리전트 팩토리, AI 솔루션 등 4대 전략사업에서 매출 증가로 수익성 개선이 기대된다는 긍정적인 내용이 포함되어 있음.",1.0
2021,Q1,3,1,18260,삼성에스디에스,정보기술,,,,
2021,Q1,3,2,18260,삼성에스디에스,정보기술,2021-03-09,중립,"뉴스 내용은 삼성에스디에스와 직접적인 관련이 없으며, 주로 다른 기업들의 주가 동향과 관련된 내용입니다.",0.0
2021,Q1,3,3,18260,삼성에스디에스,정보기술,,,,
2021,Q1,3,4,18260,삼성에스디에스,정보기술,,,,
2021,Q2,4,1,18260,삼성에스디에스,정보기술,,,,
