year,quarter,month,week,code,name,sector,upload_dt,score
2021,Q1,1,1,47050,포스코인터내셔널,산업재,,
2021,Q1,1,2,47050,포스코인터내셔널,산업재,,
2021,Q1,1,3,47050,포스코인터내셔널,산업재,,
2021,Q1,1,4,47050,포스코인터내셔널,산업재,2021-01-30,1.0
2021,Q1,2,1,47050,포스코인터내셔널,산업재,2021-02-03,1.0
2021,Q1,2,2,47050,포스코인터내셔널,산업재,2021-02-09,1.0
2021,Q1,2,3,47050,포스코인터내셔널,산업재,,
2021,Q1,2,4,47050,포스코인터내셔널,산업재,,
2021,Q1,3,1,47050,포스코인터내셔널,산업재,2021-03-04,-1.0
2021,Q1,3,2,47050,포스코인터내셔널,산업재,2021-03-08,1.0
2021,Q1,3,3,47050,포스코인터내셔널,산업재,2021-03-18,-1.0
2021,Q1,3,4,47050,포스코인터내셔널,산업재,2021-03-26,-1.0
2021,Q2,4,1,47050,포스코인터내셔널,산업재,2021-04-06,-1.0
2021,Q2,4,2,47050,포스코인터내셔널,산업재,2021-04-13,-1.0
2021,Q2,4,3,47050,포스코인터내셔널,산업재,,
2021,Q2,4,4,47050,포스코인터내셔널,산업재,2021-04-25,1.0
2021,Q2,5,1,47050,포스코인터내셔널,산업재,,
2021,Q2,5,2,47050,포스코인터내셔널,산업재,,
2021,Q2,5,3,47050,포스코인터내셔널,산업재,2021-05-17,-1.0
2021,Q2,5,4,47050,포스코인터내셔널,산업재,2021-05-28,-1.0
2021,Q2,6,1,47050,포스코인터내셔널,산업재,,
2021,Q2,6,2,47050,포스코인터내셔널,산업재,2021-06-09,0.0
2021,Q2,6,3,47050,포스코인터내셔널,산업재,,
2021,Q2,6,4,47050,포스코인터내셔널,산업재,,
2021,Q3,7,1,47050,포스코인터내셔널,산업재,,
2021,Q3,7,2,47050,포스코인터내셔널,산업재,,
2021,Q3,7,3,47050,포스코인터내셔널,산업재,2021-07-20,1.0
2021,Q3,7,4,47050,포스코인터내셔널,산업재,2021-07-27,1.0
2021,Q3,8,1,47050,포스코인터내셔널,산업재,,
2021,Q3,8,2,47050,포스코인터내셔널,산업재,,
2021,Q3,8,3,47050,포스코인터내셔널,산업재,,
2021,Q3,8,4,47050,포스코인터내셔널,산업재,2021-08-25,-1.0
2021,Q3,9,1,47050,포스코인터내셔널,산업재,,
2021,Q3,9,2,47050,포스코인터내셔널,산업재,,
2021,Q3,9,3,47050,포스코인터내셔널,산업재,2021-09-16,1.0
2021,Q3,9,4,47050,포스코인터내셔널,산업재,2021-09-28,1.0
2021,Q4,10,1,47050,포스코인터내셔널,산업재,2021-10-06,1.0
2021,Q4,10,2,47050,포스코인터내셔널,산업재,,
2021,Q4,10,3,47050,포스코인터내셔널,산업재,2021-10-21,-1.0
2021,Q4,10,4,47050,포스코인터내셔널,산업재,2021-10-25,1.0
2021,Q4,11,1,47050,포스코인터내셔널,산업재,,
2021,Q4,11,2,47050,포스코인터내셔널,산업재,2021-11-13,1.0
2021,Q4,11,3,47050,포스코인터내셔널,산업재,,
2021,Q4,11,4,47050,포스코인터내셔널,산업재,2021-11-26,1.0
2021,Q4,12,1,47050,포스코인터내셔널,산업재,2021-12-02,1.0
2021,Q4,12,2,47050,포스코인터내셔널,산업재,2021-12-10,1.0
2021,Q4,12,3,47050,포스코인터내셔널,산업재,2021-12-21,1.0
2021,Q4,12,4,47050,포스코인터내셔널,산업재,,
2022,Q1,1,1,47050,포스코인터내셔널,산업재,,
2022,Q1,1,2,47050,포스코인터내셔널,산업재,2022-01-11,1.0
2022,Q1,1,3,47050,포스코인터내셔널,산업재,2022-01-20,-1.0
2022,Q1,1,4,47050,포스코인터내셔널,산업재,,
2022,Q1,2,1,47050,포스코인터내셔널,산업재,2022-02-03,-1.0
2022,Q1,2,2,47050,포스코인터내셔널,산업재,2022-02-08,1.0
2022,Q1,2,3,47050,포스코인터내셔널,산업재,2022-02-15,-1.0
2022,Q1,2,4,47050,포스코인터내셔널,산업재,2022-02-23,-1.0
