접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330004084,Y,00872984,이마트,"10,994","447,610,000,000","41,000,000",-,2015-12-31,2015,Q4
20160330004084,Y,00872984,이마트,"19,091","413,095,000,000","22,000,000",-,2015-12-31,2015,Q4
20170331005200,Y,00872984,이마트,"9,708","460,864,000,000","48,000,000",-,2016-12-31,2016,Q4
20170331005200,Y,00872984,이마트,"18,265","433,503,000,000","24,000,000",-,2016-12-31,2016,Q4
20180330003129,Y,00872984,이마트,"9,671","482,668,000,000","50,000,000",-,2017-12-31,2017,Q4
20180330003129,Y,00872984,이마트,"17,985","450,776,000,000","25,000,000",-,2017-12-31,2017,Q4
20190401004008,Y,00872984,이마트,"9,412","478,645,000,000","51,000,000",-,2018-12-31,2018,Q4
20190401004008,Y,00872984,이마트,"16,606","448,679,000,000","27,000,000",-,2018-12-31,2018,Q4
20200330003902,Y,00872984,이마트,"9,481","483,795,000,000","51,000,000",-,2019-12-31,2019,Q4
20200330003902,Y,00872984,이마트,"16,298","467,745,000,000","29,000,000",-,2019-12-31,2019,Q4
20210316001234,Y,00872984,이마트,"9,454","500,605,000,000","53,000,000",-,2020-12-31,2020,Q4
20210316001234,Y,00872984,이마트,"15,760","472,797,000,000","30,000,000",-,2020-12-31,2020,Q4
20220816000177,Y,00872984,이마트,"9,476","554,153,000,000","59,000,000",-,2021-12-31,2021,Q4
20220816000177,Y,00872984,이마트,"15,123","506,946,000,000","34,000,000",-,2021-12-31,2021,Q4
20230321000409,Y,00872984,이마트,"9,414","579,431,000,000","61,000,000",-,2022-12-31,2022,Q4
20230321000409,Y,00872984,이마트,"14,430","510,921,000,000","35,000,000",-,2022-12-31,2022,Q4
20240320001504,Y,00872984,이마트,"9,222","606,270,000,000","65,000,000",-,2023-12-31,2023,Q4
20240320001504,Y,00872984,이마트,"13,522","511,225,000,000","37,000,000",-,2023-12-31,2023,Q4
20250318000688,Y,00872984,이마트,"10,033","684,530,000,000","68,000,000",-,2024-12-31,2024,Q4
20250318000688,Y,00872984,이마트,"14,515","554,569,000,000","39,000,000",-,2024-12-31,2024,Q4
