접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003713,Y,00163114,서연,15,"943,583,000","55,505,000",-,2015-12-31,2015,Q4
20160330003713,Y,00163114,서연,1,"103,425,000","25,856,000",-,2015-12-31,2015,Q4
20170331004557,Y,00163114,서연,17,"1,194,962,000","70,292,000",-,2016-12-31,2016,Q4
20170331004557,Y,00163114,서연,1,"45,548,000","45,548,000",-,2016-12-31,2016,Q4
20180402005048,Y,00163114,서연,17,"1,194,962,000","70,292,000",-,2017-12-31,2017,Q4
20180402005048,Y,00163114,서연,1,"45,548,000","45,548,000",-,2017-12-31,2017,Q4
20190401004958,Y,00163114,서연,24,"1,681,810,000","70,075,000",-,2018-12-31,2018,Q4
20190401004958,Y,00163114,서연,2,"29,214,000","14,607,000",-,2018-12-31,2018,Q4
20200330004576,Y,00163114,서연,23,"1,928,634,000","83,854,000",-,2019-12-31,2019,Q4
20200330004576,Y,00163114,서연,1,"25,515,000","25,515,000",-,2019-12-31,2019,Q4
20210318001198,Y,00163114,서연,17,"1,265,318,000","74,430,000",-,2020-12-31,2020,Q4
20210318001198,Y,00163114,서연,1,"52,290,000","52,290,000",-,2020-12-31,2020,Q4
20220317001041,Y,00163114,서연,17,"1,395,471,000","84,467,000",-,2021-12-31,2021,Q4
20220317001041,Y,00163114,서연,2,"441,447,000","210,457,000",-,2021-12-31,2021,Q4
20230321001373,Y,00163114,서연,19,"1,684,000,000","101,000,000",-,2022-12-31,2022,Q4
20230321001373,Y,00163114,서연,2,"578,000,000","289,000,000",-,2022-12-31,2022,Q4
20240320001752,Y,00163114,서연,20,"2,385,000,000","122,000,000",-,2023-12-31,2023,Q4
20240320001752,Y,00163114,서연,2,"621,000,000","276,000,000",-,2023-12-31,2023,Q4
20250318001318,Y,00163114,서연,23,"3,111,000,000","138,000,000",-,2024-12-31,2024,Q4
20250318001318,Y,00163114,서연,2,"615,000,000","307,000,000",-,2024-12-31,2024,Q4
