,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
22,S_hynix,전기·전자,2019,Q1,-0.05451149322042487,0.0019071900323981428,-0.02546417436596471,-0.0005796429835080996,0.6874179652905958,-0.12404708185906244,0.0,-0.003464303635430044,0.0,0.02663848599938845,0.16058285282086657,000660
22,SEBANG_Global_Battery,전기·전자,2019,Q1,0.08861216603694932,-0.020943129467437593,-0.06544657816272292,-0.0005796429835080996,0.6874179652905958,0.09880187342751712,0.09880187342751723,0.09880187342751712,0.09880187342751712,0.09880187342751712,0.24789520503964693,004490
23,Hansol_Technics,전기·전자,2019,Q1,-0.12465536710801617,-0.020152569026490097,-0.00025668055969596537,-0.0005796429835080996,0.6874179652905958,0.0,0.0,0.09881950708405518,0.0,0.0,0.05856363070417701,004710
23,Samsung_Electronics,전기·전자,2019,Q1,-0.03562405147855566,-0.004401411946629352,0.0046526489470549715,-0.0005796429835080996,0.6874179652905958,0.01685135951573047,0.09046012524893943,0.03576402224866582,0.09046012524893965,-0.003734341151406584,0.0833911270153499,005930
23,Samsung_SDI,전기·전자,2019,Q1,-0.024847344596271886,0.0001851679233083603,0.00230524209128935,-0.0005796429835080996,0.6874179652905958,0.09725777127793289,0.0,0.09725777127793278,0.0,0.09725777127793289,-0.08364138773290092,006400
22,Dong-A_Tire,전기·전자,2019,Q1,0.04679344813700641,0.013372552528014059,0.0008475161248355789,-0.0005796429835080996,0.6874179652905958,0.09881832010722358,0.09881832010722358,0.09881832010722347,0.09881832010722369,0.09881832010722358,-0.0050284186036232345,007340
23,Samsung_Electro-Mechanics,전기·전자,2019,Q1,-0.12684249656345442,0.01542706022153506,-0.024658703262156578,-0.0005796429835080996,0.6874179652905958,0.09855541118264988,0.09855541118264999,0.09855541118264988,0.09855541118264977,0.09855541118264988,-0.049857603949117126,009150
22,LS_Electric,전기·전자,2019,Q1,-0.21194151930841681,0.006495342579511787,-0.018980361576105942,-0.0005796429835080996,0.6874179652905958,0.09878533209757878,0.09878533209757878,0.09878533209757889,0.09878533209757878,0.09878533209757878,-0.08342830588197572,010120
22,LG_Innotek,전기·전자,2019,Q1,-0.21174375990210276,0.0286702096374708,0.028503652076313113,-0.0005796429835080996,0.6874179652905958,0.09879929986898872,0.09879929986898883,0.09879929986898883,0.09879929986898883,0.09879929986898883,0.29761946027106634,011070
22,Hyundai_Elevator,기계·장비,2019,Q1,0.09086430036170479,-0.021721312522893,-0.03123347105662333,-0.0005796429835080996,0.6874179652905958,0.09879879365982158,0.09879879365982158,0.09879879365982158,0.09879879365982158,0.09879879365982147,-0.24443788655252674,017800
22,Hanon_Systems,기계·장비,2019,Q1,-0.018384279647020607,0.024625577716072544,-0.7184902411829814,-0.0005796429835080996,0.6874179652905958,0.0,0.0,0.09838915955164973,0.0,0.0,0.0010683219768087976,018880
22,Iljin_Materials,전기·전자,2019,Q1,-0.10242284024750628,-0.025087682461174765,-0.01846955422943264,-0.0005796429835080996,0.6874179652905958,0.09881810625723164,0.09881810625723164,0.09881810625723175,0.09881810625723175,0.09881810625723175,-0.1515525192033544,020150
22,Korea_Electric_Terminal,전기·전자,2019,Q1,0.08092962190475911,-0.011980844059595652,-0.011733064301259866,-0.0005796429835080996,0.6874179652905958,0.09881220135796953,0.09881220135796964,0.09881220135796953,0.09881220135796964,0.09881220135796964,0.46432242071179536,025540
23,Sindoh,전기·전자,2019,Q1,0.050140938484496744,0.01194454570178749,0.01120984876180997,-0.0005796429835080996,0.6874179652905958,0.09881344216545629,0.09881344216545629,0.09881344216545629,0.09881344216545629,0.09881344216545629,-0.03574251165812907,029530
22,Doosan_Heavy_Industries,기계·장비,2019,Q1,-0.21776363975586321,-0.013090075416815061,-0.02417302826304968,-0.0005796429835080996,0.6874179652905958,0.09732979901188099,0.09732979901188099,0.0973297990118811,0.09732979901188099,0.0973297990118811,-0.25863561889041914,034020
22,LG_Display,전기·전자,2019,Q1,0.07874289194588112,0.008785414447033513,-0.0651167168920439,-0.0005796429835080996,0.6874179652905958,0.09861811894518768,0.0986202602451568,0.09817946654953436,0.0986202602451568,0.09862026024515669,0.027552880837779882,034220
22,Doosan_Infracore,기계·장비,2019,Q1,-0.09183350238918206,-0.03537604911211334,0.0026624326598465586,-0.0005796429835080996,0.6874179652905958,0.09848733320999548,0.09848733320999548,0.09848733320999548,0.09848733320999548,0.09848733320999559,-0.12186382478893051,042670
22,Hanmi_Semiconductor,기계·장비,2019,Q1,-0.11708715917838353,0.05557316527978873,-0.14625466256133346,-0.0005796429835080996,0.6874179652905958,0.09882118353988678,0.09882118353988678,0.09882118353988678,0.09882118353988667,0.09882118353988667,-0.02161626890418773,042700
22,LG_Electronics,전기·전자,2019,Q1,0.008686808297972193,0.0057808067603131175,-0.0025622755543484033,-0.0005796429835080996,0.6874179652905958,0.09778701170103787,0.0,0.11248892536250565,0.0,0.09668704975120823,0.13655629810459535,066570
22,Doosan_Engine,기계·장비,2019,Q1,0.2843400596546647,0.05155031465123083,-0.011621280594079852,-0.0005796429835080996,0.6874179652905958,0.09881061698775429,0.09881061698775429,0.09881061698775429,0.09881061698775417,0.09881061698775429,-0.1561493103361524,082740
