,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
27,S_hynix,전기·전자,2017,Q4,0.23455254135338352,-0.09588897945534725,-0.04352044640071373,0.002275605061653474,0.3500195788744318,-7.138887406241945,0.0,-0.06285359798956724,0.0,-0.027077789860984414,-0.12429532064161825,000660
27,SEBANG_Global_Battery,전기·전자,2017,Q4,-0.11620452697616054,-0.023037599839371925,-0.024522581938823507,0.002275605061653474,0.3500195788744318,0.08092108811174203,0.08092108811174203,0.08092108811174203,0.08092108811174203,0.08092108811174215,0.002009912765791832,004490
28,Hansol_Technics,전기·전자,2017,Q4,0.020128520160010217,0.018587323702726977,0.011305150489280491,0.002275605061653474,0.3500195788744318,0.0,0.0,0.08093380575152243,0.0,0.0,-0.08036051279397756,004710
28,Samsung_Electronics,전기·전자,2017,Q4,0.06751494736842112,-0.05050062074026207,-0.04112108219745059,0.002275605061653474,0.3500195788744318,-0.019281942074313108,0.05878664847965165,0.005302535232562078,0.05878664847965209,-0.044512284974586036,-0.05571547383269363,005930
28,Samsung_SDI,전기·전자,2017,Q4,0.14200576744186053,-0.017343478510699395,-0.02004533363017935,0.002275605061653474,0.3500195788744318,0.0793154975380862,0.0,0.07931549753808609,0.0,0.0793154975380862,-0.003348800026739462,006400
27,Dong-A_Tire,전기·전자,2017,Q4,-0.1222930768881832,-0.10332594247189819,-0.07265798610698604,0.002275605061653474,0.3500195788744318,0.08094845369265669,0.08094845369265669,0.08094845369265657,0.08094845369265657,0.08094845369265669,-0.1848474101876963,007340
28,Samsung_Electro-Mechanics,전기·전자,2017,Q4,-0.007137891625615705,0.0750429159545426,0.03002383908436712,0.002275605061653474,0.3500195788744318,0.08091289491092091,0.08091289491092102,0.08091289491092102,0.08091289491092102,0.08091289491092091,-0.04455438770908876,009150
27,LS_Electric,전기·전자,2017,Q4,-0.04252994982078847,-0.015200295598661873,-0.00772660547839199,0.002275605061653474,0.3500195788744318,0.08091101499586606,0.08091101499586584,0.08091101499586595,0.08091101499586606,0.08091101499586595,0.1925892093155659,010120
27,LG_Innotek,전기·전자,2017,Q4,-0.0730396097560975,-0.06410112857299355,-0.13706816748830786,0.002275605061653474,0.3500195788744318,0.08028892113236175,0.08028892113236152,0.08028892113236175,0.08028892113236163,0.08028892113236175,-0.05709557848235555,011070
27,Hyundai_Elevator,기계·장비,2017,Q4,-0.20510680419563473,0.04995042637438141,-0.2824764412428924,0.002275605061653474,0.3500195788744318,0.08090544171661473,0.08090544171661473,0.08090544171661462,0.08090544171661462,0.08090544171661473,0.07835905950582443,017800
27,Hanon_Systems,기계·장비,2017,Q4,0.21123697087378648,-0.044516018782760014,-0.03668885359463525,0.002275605061653474,0.3500195788744318,0.0,0.0,0.08082508531442212,0.0,0.0,0.10126203741168419,018880
27,Iljin_Materials,전기·전자,2017,Q4,0.10357403036572563,0.01780758379588454,0.0512293987917517,0.002275605061653474,0.3500195788744318,0.08093292476023661,0.08093292476023661,0.08093292476023672,0.08093292476023672,0.08093292476023661,0.07118294136648644,020150
27,Korea_Electric_Terminal,전기·전자,2017,Q4,0.02826979694019477,-0.030389553904083266,-0.019899973540922877,0.002275605061653474,0.3500195788744318,0.08092859856926982,0.08092859856926993,0.0809285985692697,0.0809285985692697,0.0809285985692697,-0.0980503773222858,025540
28,Sindoh,전기·전자,2017,Q4,0.11315645855379194,-0.011007790689969044,0.00978361150783369,0.002275605061653474,0.3500195788744318,0.08092727010749212,0.08092727010749212,0.08092727010749223,0.08092727010749212,0.08092727010749212,-0.0075734056262905,029530
27,Doosan_Heavy_Industries,기계·장비,2017,Q4,-0.18991719255907485,-0.009652226378505713,-0.018308238010345423,0.002275605061653474,0.3500195788744318,0.08027288293390122,0.08027288293390111,0.080272882933901,0.08027288293390111,0.080272882933901,-0.13090577799137246,034020
27,LG_Display,전기·전자,2017,Q4,-0.19303046942800783,-0.03817194174604954,-0.08258375805945462,0.002275605061653474,0.3500195788744318,0.11592871970022522,0.11592753970399727,0.09132156364655997,0.1159275397039976,0.11592753970399772,-0.033579345800252736,034220
27,Doosan_Infracore,기계·장비,2017,Q4,-0.042485434552051296,0.29500743669288854,0.03220162285319439,0.002275605061653474,0.3500195788744318,0.08093655947073775,0.08093655947073775,0.08093655947073763,0.08093655947073763,0.08093655947073763,0.04013371503386195,042670
27,Hanmi_Semiconductor,기계·장비,2017,Q4,0.044088927120669114,-0.11012907363581426,-0.15077872155396443,0.002275605061653474,0.3500195788744318,0.08093362851815189,0.08093362851815189,0.08093362851815189,0.08093362851815189,0.08093362851815178,0.32522596074877547,042700
27,LG_Electronics,전기·전자,2017,Q4,0.012811621890547324,-0.005459585133470002,-0.03157425534783842,0.002275605061653474,0.3500195788744318,0.08018558589464087,0.0,0.08957135904559499,0.0,0.07948377256262984,0.31924949036024125,066570
27,Doosan_Engine,기계·장비,2017,Q4,-0.0703038619499568,0.0056205561586633035,-0.008396227517162957,0.002275605061653474,0.3500195788744318,0.08093217680444476,0.08093217680444476,0.08093217680444476,0.08093217680444453,0.08093217680444476,-0.09064663838740257,082740
