,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
13,S_hynix,전기·전자,2021,Q2,-0.0013142170736863273,-0.04681215169030373,-0.02661444815604197,-0.013438380398341998,-0.7421096287815034,-0.019878781125177714,0.0,-0.035041003994044084,0.0,-0.04150192973365385,-0.12848629463536287,000660
13,SEBANG_Global_Battery,전기·전자,2021,Q2,-0.011444046268680098,-0.020207740864852664,-0.044166321363251715,-0.013438380398341998,-0.7421096287815034,-0.0650173212950591,-0.06501732129505888,-0.06501732129505888,-0.0650173212950591,-0.0650173212950591,0.18326945169529346,004490
14,Hansol_Technics,전기·전자,2021,Q2,-0.02616237819106223,-0.02075927263356614,0.002394482532579678,-0.013438380398341998,-0.7421096287815034,0.0,0.0,-0.06502436003531686,0.0,0.0,-0.1901351871702275,004710
14,Samsung_Electronics,전기·전자,2021,Q2,-0.060632973581197847,-0.03774865645013281,-0.047288517718544476,-0.013438380398341998,-0.7421096287815034,0.03077542980264647,-0.059736069633251176,-0.04194207798832772,-0.05973606963325073,0.024674364793636383,-0.07421751993180556,005930
14,Samsung_SDI,전기·전자,2021,Q2,-0.06557124518613612,-0.03522450586696402,-0.02205531604208244,-0.013438380398341998,-0.7421096287815034,-0.06443699112285994,0.0,-0.06443699112285994,0.0,-0.06443699112285994,-0.010608293337504342,006400
13,Dong-A_Tire,전기·전자,2021,Q2,0.14488347692812736,0.009457937801243155,-0.044189378539550184,-0.013438380398341998,-0.7421096287815034,-0.06502422141199005,-0.06502422141199005,-0.06502422141199027,-0.06502422141199005,-0.06502422141199005,0.2886411243141219,007340
14,Samsung_Electro-Mechanics,전기·전자,2021,Q2,-0.01220045866928219,-0.022745316779983593,-0.015309163510377699,-0.013438380398341998,-0.7421096287815034,-0.065005363533581,-0.065005363533581,-0.065005363533581,-0.065005363533581,-0.065005363533581,-0.12326547984590722,009150
13,LS_Electric,전기·전자,2021,Q2,-0.10348593712926409,-0.021900913474609318,-0.015877304989857288,-0.013438380398341998,-0.7421096287815034,-0.06503441901201223,-0.06503441901201223,-0.06503441901201223,-0.06503441901201201,-0.06503441901201223,-0.13750572109234716,010120
13,LG_Innotek,전기·전자,2021,Q2,0.04224546640416038,-0.06342459625771402,-0.16288507306402145,-0.013438380398341998,-0.7421096287815034,-0.06467758045001681,-0.06467758045001681,-0.06467758045001681,-0.06467758045001681,-0.06467758045001681,0.006983084689226607,011070
13,Hyundai_Elevator,기계·장비,2021,Q2,0.08373866698450379,-0.004340561909264018,-0.104720073134142,-0.013438380398341998,-0.7421096287815034,-0.06501848889727957,-0.06501848889727957,-0.06501848889727979,-0.06501848889727957,-0.06501848889727957,0.09819654487662544,017800
13,Hanon_Systems,기계·장비,2021,Q2,0.02058260096771003,-0.005176345867221155,-0.000145137038888965,-0.013438380398341998,-0.7421096287815034,0.0,0.0,-0.06486228765692093,0.0,0.0,-0.12781833252703156,018880
13,Iljin_Materials,전기·전자,2021,Q2,0.2401979855830947,-0.015046438327484868,-0.06192988356436269,-0.013438380398341998,-0.7421096287815034,-0.06502442595571911,-0.06502442595571889,-0.06502442595571889,-0.06502442595571889,-0.06502442595571889,0.011740603577338353,020150
13,Korea_Electric_Terminal,전기·전자,2021,Q2,0.09921066111434852,-0.017487298618101388,-0.013191061460142484,-0.013438380398341998,-0.7421096287815034,-0.06502266801376377,-0.065022668013764,-0.065022668013764,-0.065022668013764,-0.065022668013764,0.3445577849845782,025540
14,Sindoh,전기·전자,2021,Q2,0.06650422651197709,-0.003248511062550863,0.10043765204170263,-0.013438380398341998,-0.7421096287815034,-0.06502214962392427,-0.0650221496239245,-0.0650221496239245,-0.0650221496239245,-0.06502214962392427,0.08879667517541281,029530
13,Doosan_Heavy_Industries,기계·장비,2021,Q2,-0.10960598539640581,-0.1994301103051217,0.010264614260695804,-0.013438380398341998,-0.7421096287815034,-0.06457424135344425,-0.06457424135344425,-0.06457424135344447,-0.06457424135344425,-0.06457424135344425,0.7682270459420548,034020
13,LG_Display,전기·전자,2021,Q2,0.1413391605993199,-0.012367522369428174,-0.009761125180699715,-0.013438380398341998,-0.7421096287815034,-0.06843140608949283,-0.06843201101020813,-0.0654225362604055,-0.06843201101020835,-0.06843201101020835,0.017527427773453973,034220
13,Doosan_Infracore,기계·장비,2021,Q2,0.3626178716738104,0.5946689347372931,0.5061657960009454,-0.013438380398341998,-0.7421096287815034,-0.06499086721871472,-0.06499086721871472,-0.06499086721871472,-0.06499086721871494,-0.06499086721871472,0.226517206542306,042670
13,Hanmi_Semiconductor,기계·장비,2021,Q2,0.2641290272934279,-0.09553993490283963,-0.3675399562546213,-0.013438380398341998,-0.7421096287815034,-0.06502682145969518,-0.0650268214596954,-0.0650268214596954,-0.0650268214596954,-0.0650268214596954,0.3236169220489779,042700
13,LG_Electronics,전기·전자,2021,Q2,0.033329853714962776,0.0901608472955483,0.004745797160579435,-0.013438380398341998,-0.7421096287815034,-0.06437359465940373,0.0,-0.07242155727042299,0.0,-0.0637765469197571,0.005853089070842275,066570
13,Doosan_Engine,기계·장비,2021,Q2,0.025513450207623162,-0.12643743500281945,-0.0008832974060093424,-0.013438380398341998,-0.7421096287815034,-0.0650217278474996,-0.0650217278474996,-0.0650217278474996,-0.0650217278474996,-0.0650217278474996,-0.036394997953580345,082740
