,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
15,S_hynix,전기·전자,2020,Q4,-0.1252993926687252,-0.030202426449112085,-0.06005543405035185,-0.015741758304966824,0.3780443147289393,-0.06368204216818718,0.0,-0.005458135349782234,0.0,-0.04209573880505357,0.1705172376896572,000660
15,SEBANG_Global_Battery,전기·전자,2020,Q4,-0.20271874750743488,-0.005179224151662831,-0.16671050630934725,-0.015741758304966824,0.3780443147289393,-0.01536731570907568,-0.015367315709075902,0.1418292751249084,-0.01536731570907568,-0.015367315709075902,1.203520680030449,004490
16,Hansol_Technics,전기·전자,2020,Q4,0.208523394464758,-0.01027470656591456,-0.028877392415464387,-0.015741758304966824,0.3780443147289393,0.0,0.0,-0.3162777108222239,0.0,0.0,-0.1466903234081256,004710
16,Samsung_Electronics,전기·전자,2020,Q4,-0.0031536877031579647,-0.00952205242915305,-0.05111389762605523,-0.015741758304966824,0.3780443147289393,-0.009584140003690456,0.003916013732921608,0.21275370671032012,0.003916013732921719,-0.016594106242380446,0.15150204649007631,005930
16,Samsung_SDI,전기·전자,2020,Q4,0.07858029346902545,-0.02162737804412118,-0.029823187810911422,-0.015741758304966824,0.3780443147289393,-0.015641374595375845,0.0,-0.19857927569040346,0.0,-0.015641374595375845,0.19147998139805483,006400
15,Dong-A_Tire,전기·전자,2020,Q4,-0.19149731371505857,-0.021261539410212915,-0.03285676936116633,-0.015741758304966824,0.3780443147289393,-0.015372403266871837,-0.015372403266872059,-0.015372403266872059,-0.015372403266872059,-0.015372403266872059,-0.11752509739654393,007340
16,Samsung_Electro-Mechanics,전기·전자,2020,Q4,-0.027907228535737932,-0.039678304448719226,0.018379975593794007,-0.015741758304966824,0.3780443147289393,-0.015365414441933734,-0.015365414441933734,0.08714217299026106,-0.015365414441933734,-0.015365414441933734,0.028004950272841944,009150
15,LS_Electric,전기·전자,2020,Q4,0.07915784197188516,-0.03747949414825413,-0.012776596460286616,-0.015741758304966824,0.3780443147289393,-0.015372673176833551,-0.015372673176833551,-1.4290092369517264,-0.015372673176833551,-0.015372673176833551,-0.16738358841267958,010120
15,LG_Innotek,전기·전자,2020,Q4,-0.21485435931406927,-0.044565716189959526,0.13311739804842881,-0.015741758304966824,0.3780443147289393,-0.015390533619193736,-0.015390533619193736,-0.24602114576734646,-0.015390533619193958,-0.015390533619193736,-0.07977425084512707,011070
15,Hyundai_Elevator,기계·장비,2020,Q4,-0.2100510789651639,-0.01941067705757149,-0.03983437799211176,-0.015741758304966824,0.3780443147289393,-0.015373040288716888,-0.015373040288716888,-1.6398577540792365,-0.015373040288716888,-0.01537304028871711,-0.2671686680279764,017800
15,Hanon_Systems,기계·장비,2020,Q4,0.2700933296840484,-0.036399659675887985,-0.008980744191004364,-0.015741758304966824,0.3780443147289393,0.0,0.0,-0.015388434773789816,0.0,0.0,0.03762711144763736,018880
15,Iljin_Materials,전기·전자,2020,Q4,-0.19363893771434915,-0.0042758480775877405,0.03886485680190932,-0.015741758304966824,0.3780443147289393,-0.0153722017289315,-0.0153722017289315,-0.33282857434073976,-0.0153722017289315,-0.0153722017289315,-0.13481212828582134,020150
15,Korea_Electric_Terminal,전기·전자,2020,Q4,0.3160495809383129,-0.0277418190515184,-0.014562807656355758,-0.015741758304966824,0.3780443147289393,-0.015374913949823155,-0.015374913949823155,-0.2633037977878889,-0.015374913949823155,-0.015374913949823377,0.1311992514590204,025540
16,Sindoh,전기·전자,2020,Q4,-0.21627365138491939,0.0011800232351288908,-0.010108323749784764,-0.015741758304966824,0.3780443147289393,-0.015370594544099614,-0.015370594544099392,-0.5145508502926048,-0.015370594544099392,-0.015370594544099614,-0.04437896037491226,029530
15,Doosan_Heavy_Industries,기계·장비,2020,Q4,1.63028430695133,-0.3642322174860946,-0.019184783781795334,-0.015741758304966824,0.3780443147289393,-0.014864685743357198,-0.014864685743357198,-0.01486468574335742,-0.014864685743357198,-0.01486468574335742,-0.16854793770823312,034020
15,LG_Display,전기·전자,2020,Q4,0.2246887730826597,-0.04737382868364981,-0.014564022402712151,-0.015741758304966824,0.3780443147289393,-0.0013891403445258632,-0.001390138684253861,-0.3772808538628114,-0.001390138684254083,-0.001390138684254083,-0.0408048153326484,034220
15,Doosan_Infracore,기계·장비,2020,Q4,0.1339383379079097,0.020019334491156893,0.001026760516697589,-0.015741758304966824,0.3780443147289393,-0.01541541283751724,-0.015415412837517017,-1.9930759335013537,-0.015415412837517017,-0.015415412837517017,-0.3620280073932385,042670
15,Hanmi_Semiconductor,기계·장비,2020,Q4,0.3002920051807372,-0.028540382142467013,0.10953890811371814,-0.015741758304966824,0.3780443147289393,-0.015372746775394797,-0.015372746775394797,0.46423712381729776,-0.015372746775394797,-0.015372746775395019,0.47486381058410587,042700
15,LG_Electronics,전기·전자,2020,Q4,0.3397711718474038,0.0013521665010763906,-0.022242459280235716,-0.015741758304966824,0.3780443147289393,-0.015293312284056393,0.0,0.32005213134204846,0.0,-0.015025748881031697,0.22632287783264676,066570
15,Doosan_Engine,기계·장비,2020,Q4,-0.11369932356193052,-0.008627420259814444,-0.019291986894650837,-0.015741758304966824,0.3780443147289393,-0.015366691769457486,-0.015366691769457708,-1.3391980724624144,-0.015366691769457708,-0.015366691769457708,0.4527181742850268,082740
