,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,영업이익변화율,매출액변화율,비유동자산변화율,Relative Return,전체 주주 수변화율,전체 주식 수변화율,주식액면가액변화율,보유 주식 수변화율,Label,Code
26,Youngpoong,금속,2018,Q1,-0.023981647147052865,-0.030829151562451917,-0.19757402795009527,-0.031971582117852115,0.007605472563749549,-0.03437380745503041,-0.021717593442150962,-0.03696819366862303,0.0,0.16002630583545074,-0.10563598464795665,000670
26,SeAH_Besteel,금속,2018,Q1,0.005047267978582681,-3.470686308082449e-05,-0.035225364705672835,-0.11408264328917839,-0.0464184216407324,-0.0885157403660936,-0.03298981837784387,-0.030421292025229363,0.11428295200922989,-0.08090245025305953,-0.07926335802120596,001430
26,KIS_Wire,금속,2018,Q1,-0.0001040658527098337,-0.0007226146960570556,-0.5381197875593846,0.0982575458741356,0.0021967171025256693,0.038972920297677106,-0.0005061484147850237,-0.0005271421926580366,0.17956392229980744,0.01610821109173488,-0.032768775026056345,002240
26,Hyundai_Steel,금속,2018,Q1,0.0027728695931601433,-0.006145331907883023,0.16371196826813117,0.030010597900682057,0.011120781198356133,0.09492241477017475,-0.019982797681268094,-0.017309247839615072,0.2552920494818969,-0.002459389190323069,-0.08806439427224844,004020
26,POSCO_Holdings,금속,2018,Q1,-0.009486685360451608,-0.017918225472872473,-0.26947362731725977,-0.09354856542737156,0.005387460599345695,0.028324537411684184,0.01859405927069524,-0.014054829562412108,0.0,-0.017038263951727695,0.005780494879240254,005490
26,Korea_Zinc,금속,2018,Q1,0.013037388757968782,0.007326007768161502,0.06473578916051181,0.04744242443692703,-0.011184534491663012,-0.036429662193058904,0.014146250376955716,0.014181697243679792,-0.0009654791496249704,0.25751484914767564,0.00083900655898482,010130
26,Hyundai_Elevator,기계·장비,2018,Q1,-0.07524256789037809,0.08424800838238389,0.22294547205243698,0.06031146869156523,-0.038397854596544656,0.07835905950582443,0.014680957019413632,0.007978549629884646,0.23087066080028884,-0.07243200261015104,0.4083114029037506,017800
26,Hanon_Systems,기계·장비,2018,Q1,0.013183246225033418,0.008684673485412686,0.09190225908763561,-0.092174788599239,-0.012254485123943448,0.10126203741168419,-0.02357149432248029,-0.02357149432248007,0.0,-0.02357149432248007,-0.14212028897129125,018880
26,Doosan_Heavy_Industries,기계·장비,2018,Q1,-0.032357656300485704,-0.08226681826365523,-14.71602566033602,0.19138212527051635,-0.018494440068500984,-0.13090577799137246,-0.011622530667808828,-0.012881077292511867,0.12909959607809707,-0.010989832888366635,0.07353031282361222,034020
26,Doosan_Infracore,기계·장비,2018,Q1,-0.043025797169464974,-1.6519207781409349,-0.6882350062597915,-0.2579147468962639,0.007388865775002418,0.04013371503386195,-0.10196752224336114,-0.10886525322202067,0.07699104014992497,-0.03975578619634268,0.14338240131345573,042670
26,Hanmi_Semiconductor,기계·장비,2018,Q1,0.05812355457071017,0.012595761002845651,0.09502895718133475,0.0791191615052379,-0.14006494836282557,0.32522596074877547,0.027718513225979402,0.12747757764282852,0.29266122012019424,0.24523348521939226,-0.016494207557940926,042700
26,Doosan_Engine,기계·장비,2018,Q1,0.05905555590193756,-53.70093902754336,0.7987276569095104,0.15525423488771728,0.4879702227926622,-0.09064663838740257,0.1045800733388581,-0.15230405655134427,0.38065191040899793,0.229374129653367,0.5835730373317588,082740
26,Poongsan,금속,2018,Q1,-0.013563922246657922,-0.02215137836431369,0.04035220518994198,0.23011087306796518,0.0004357390016535012,-0.10251616526518006,-0.0018563819595813769,0.009052653835160518,0.0,0.1315901777325722,-0.15154594346844044,103140
26,Korea_Steel,금속,2018,Q1,0.0048018580418418555,0.03818636292733746,0.9243937234277828,0.2357106867462092,-0.003362181192047009,-0.018622325268999127,-0.019344876599186378,0.02037740964367074,0.025514317151840493,-2.8270493503700767,-0.03341096503970805,104700
