,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
0,S_hynix,전기·전자,2024,Q3,0.25193627962931453,-0.08382739687598484,-0.02785444477482013,-0.0009958598205548341,0.2377021247854798,9.28169014084507,0.0,-0.03364995149766137,0.0,0.2564764533072198,0.25193627962931453,000660
0,SEBANG_Global_Battery,전기·전자,2024,Q3,0.29463486543104533,-0.020651698681607433,-0.032582812141297435,-0.0009958598205548341,0.2377021247854798,0.005187278750143465,0.005187278750143465,0.005187278750143354,0.005187278750143465,0.005187278750143465,0.29463486543104533,004490
1,Hansol_Technics,전기·전자,2024,Q3,-0.14263672274896932,-0.005088827059204437,0.008348600140601348,-0.0009958598205548341,0.2377021247854798,0.0,0.0,0.005184667045234126,0.0,0.0,-0.09181358335626144,004710
1,Samsung_Electronics,전기·전자,2024,Q3,-0.037273236712712585,-0.013514758918475867,-0.012059726196401943,-0.0009958598205548341,0.2377021247854798,-0.2081535060677604,1.0,0.0050954208277854685,1.0,-0.3782344820400616,-0.1453204644705045,005930
1,Samsung_SDI,전기·전자,2024,Q3,-0.2620431030404147,0.00453029835390395,0.03146048947642255,-0.0009958598205548341,0.2377021247854798,0.4225,0.0,0.005159431551168381,0.0,0.32375,0.1738371737838574,006400
0,Dong-A_Tire,전기·전자,2024,Q3,-0.06125435404299678,-0.7484514328452245,-0.2557790215281788,-0.0009958598205548341,0.2377021247854798,-0.4603295373085492,-0.460329537308549,0.005165521532543793,-0.460329537308549,-0.460329537308549,-0.06125435404299678,007340
1,Samsung_Electro-Mechanics,전기·전자,2024,Q3,0.035791034542348145,-0.007148848749282566,0.019654816465402125,-0.0009958598205548341,0.2377021247854798,-3.930640932290011,-4.027027027027027,0.005202058339055293,0.22376237623762363,0.224163085064928,-0.05597264687838227,009150
0,LS_Electric,전기·전자,2024,Q3,1.217202008786469,-0.032644571991981675,-0.03201942396343882,-0.0009958598205548341,0.2377021247854798,1.5419841672807593,1.5416666666666667,0.0051853832527104515,0.12468085106382976,0.12534345966863958,1.217202008786469,010120
0,LG_Innotek,전기·전자,2024,Q3,0.35136871112817897,-0.014448246022765066,0.03560779936036773,-0.0009958598205548341,0.2377021247854798,1.004614031900531,1.0044910179640718,0.004563190184650678,-0.03842315369261495,-0.03783177382581715,0.35136871112817897,011070
0,Hyundai_Elevator,기계·장비,2024,Q3,0.04177189578636729,0.014174673923998293,0.0005398287593469941,-0.0009958598205548341,0.2377021247854798,-5.605768029275258,-5.7767857142857135,0.005190581447083287,0.05991455883597008,0.059939808230424996,0.04177189578636729,017800
0,Hanon_Systems,기계·장비,2024,Q3,-0.21650213492955497,0.027238090753734956,0.007163082281263833,-0.0009958598205548341,0.2377021247854798,0.0,0.0,0.0051761169513517835,0.0,0.0,-0.21650213492955497,018880
0,Iljin_Materials,전기·전자,2024,Q3,0.06071047600314299,0.019940879836016667,-0.06661861299734584,-0.0009958598205548341,0.2377021247854798,0.22676829200821147,-1.6318982011345873,0.005185887592737637,-0.14560884606222912,0.3130574715327158,0.06071047600314299,020150
0,Korea_Electric_Terminal,전기·전자,2024,Q3,0.08060354505184875,-0.010382959442039263,0.01200630737140762,-0.0009958598205548341,0.2377021247854798,-4.325171967581557,-4.357142857142857,0.005188163977853932,0.10517090271691487,0.10531163505419938,0.08060354505184875,025540
1,Sindoh,전기·전자,2024,Q3,-0.06218059478285402,-0.004932950799740876,0.12476732531822543,-0.0009958598205548341,0.2377021247854798,-0.9132816719964185,-0.9301272939838647,0.00518505809238734,-0.9301272939838647,-0.9132816719964185,0.190867782219841,029530
0,Doosan_Heavy_Industries,기계·장비,2024,Q3,0.1423290057679901,-0.000944108418348133,-0.0006902045296586223,-0.0009958598205548341,0.2377021247854798,2.8475181672619785,0.0,0.005193526273367888,0.0,0.11697828053262505,0.1423290057679901,034020
0,LG_Display,전기·전자,2024,Q3,0.047166876745258025,0.07471692985137468,0.07406521484357398,-0.0009958598205548341,0.2377021247854798,0.0008064652882050494,0.0008064034337765813,0.002769627125698837,0.0008064034337762482,0.0008064034337764703,0.047166876745258025,034220
0,Doosan_Infracore,기계·장비,2024,Q3,-0.10947712397746684,-0.001765305166917086,-0.0015140784228169224,-0.0009958598205548341,0.2377021247854798,-2.617713427473905,-2.6179862871258033,0.00521960130017729,-0.9645035035372174,-0.9645357701437631,-0.10947712397746684,042670
0,Hanmi_Semiconductor,기계·장비,2024,Q3,0.26802149884628473,-0.03225566725514084,-0.03879379348296519,-0.0009958598205548341,0.2377021247854798,127.59057687287914,55.54545454545455,0.005184322535956909,0.052085281466242805,0.054792475098851656,0.26802149884628473,042700
0,LG_Electronics,전기·전자,2024,Q3,0.14441600009759753,0.05206765706781491,-0.006539568571971355,-0.0009958598205548341,0.2377021247854798,0.005017422824395545,0.0,0.004996646659061188,0.0,0.00501900055216653,0.14441600009759753,066570
0,Doosan_Engine,기계·장비,2024,Q3,0.5748091500959981,-0.03181920664430793,0.022278807068925044,-0.0009958598205548341,0.2377021247854798,0.7218035814183243,0.7220573689416419,0.005191674109416233,-0.27794263105835815,-0.27819641858167565,0.5748091500959981,082740
