,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
6,S_hynix,전기·전자,2023,Q1,-0.13666154130020303,0.024557408560389682,-0.02111640788017044,-0.004395562960080701,0.11353477832962133,-0.06640600943209685,0.0,0.3611427029769816,0.0,-0.010026414710524234,0.08030658109660546,000660
6,SEBANG_Global_Battery,전기·전자,2023,Q1,0.04980739828187379,-0.006778972325069965,-0.0010518635565033296,-0.004395562960080701,0.11353477832962133,0.06496814262948125,0.06496814262948125,0.4641073143770854,0.06496814262948125,0.06496814262948125,0.21341521075528957,004490
7,Hansol_Technics,전기·전자,2023,Q1,0.08456864760862791,-0.025471381415631766,0.007377268671741155,-0.004395562960080701,0.11353477832962133,0.0,0.0,0.16945670102384436,0.0,0.0,0.095858761522704,004710
7,Samsung_Electronics,전기·전자,2023,Q1,-0.016943231441048114,-0.007412573939901357,-0.027071124456930162,-0.004395562960080701,0.11353477832962133,-1.1294728312680644,1.0,0.3624786463504127,1.0,-2.662459676642735,0.05369941467585715,005930
7,Samsung_SDI,전기·전자,2023,Q1,0.05760222310440642,-0.03253772426798052,-0.02016483799240487,-0.004395562960080701,0.11353477832962133,0.06284138896377356,0.0,0.06750249853336798,0.0,0.06284138896377345,0.13170204041717637,006400
6,Dong-A_Tire,전기·전자,2023,Q1,0.01696189862257434,0.011304815196092388,-0.005727645684147298,-0.004395562960080701,0.11353477832962133,0.06497014483270647,0.06497014483270647,0.2725309018093014,0.06497014483270636,0.06497014483270636,0.08398654951769541,007340
7,Samsung_Electro-Mechanics,전기·전자,2023,Q1,0.12279475982532742,0.02123464802366315,-0.009651510921475204,-0.004395562960080701,0.11353477832962133,0.06471364785254763,0.06471364785254774,0.3161749046973009,0.06471364785254763,0.06471364785254774,0.06619511648453608,009150
6,LS_Electric,전기·전자,2023,Q1,0.1754457749014466,-0.009818470529371792,-0.006958659087648034,-0.004395562960080701,0.11353477832962133,0.06493215247873763,0.06493215247873785,0.4298754594919755,0.06493215247873751,0.06493215247873785,-0.10473542861814106,010120
6,LG_Innotek,전기·전자,2023,Q1,-0.11676497832161853,0.01604391155677265,-0.02017679313790044,-0.004395562960080701,0.11353477832962133,0.0651059659742328,0.0651059659742328,0.6333098534726117,0.06510596597423268,0.0651059659742329,-0.028166609764424713,011070
6,Hyundai_Elevator,기계·장비,2023,Q1,0.23250489217926093,-0.15703048140924425,0.007750092567885503,-0.004395562960080701,0.11353477832962133,0.06494195854196672,0.06494195854196672,0.5856165050256226,0.06494195854196683,0.06494195854196683,0.0187120463551555,017800
6,Hanon_Systems,기계·장비,2023,Q1,-0.04808095599194632,0.05606587924919848,0.0038026156334756145,-0.004395562960080701,0.11353477832962133,0.0,0.0,0.06492284552371175,0.0,0.0,-0.02215312498036348,018880
6,Iljin_Materials,전기·전자,2023,Q1,-0.011129277952676021,0.019118109213101087,0.04398175663048931,-0.004395562960080701,0.11353477832962133,0.06497762506012295,0.06497762506012295,0.2559857827938036,0.06497762506012283,0.06497762506012295,0.2236231845996271,020150
6,Korea_Electric_Terminal,전기·전자,2023,Q1,-0.1760341405319572,-0.024104686964111055,-0.038890913233062374,-0.004395562960080701,0.11353477832962133,0.06497127621906373,0.06497127621906384,0.5057475394175694,0.06497127621906384,0.06497127621906373,0.07959388057032304,025540
7,Sindoh,전기·전자,2023,Q1,0.003561500420150625,-0.004546604121105968,-0.011127066627836246,-0.004395562960080701,0.11353477832962133,0.06496996423862023,0.06496996423862023,0.17965099321731914,0.06496996423862023,0.06496996423862023,-0.06093293724463036,029530
6,Doosan_Heavy_Industries,기계·장비,2023,Q1,0.037851289106897085,-0.011532283808526778,-0.019284018520713042,-0.004395562960080701,0.11353477832962133,1.0,1.0,0.6380249355486993,1.0,1.0,-0.006206150052858697,034020
6,LG_Display,전기·전자,2023,Q1,0.012029316175870424,0.19132177003305517,-0.014362473849923507,-0.004395562960080701,0.11353477832962133,0.02153287059925013,0.0215359221140744,0.47303766850363105,0.021535922114074513,0.021535922114074513,0.21501003716539424,034220
6,Doosan_Infracore,기계·장비,2023,Q1,0.7529682729837306,-0.1825732691900308,0.004760914174742559,-0.004395562960080701,0.11353477832962133,0.06482295567381624,0.06482295567381613,0.49032078798249035,0.06482295567381635,0.06482295567381624,-0.15228392715654127,042670
6,Hanmi_Semiconductor,기계·장비,2023,Q1,0.01909280459498792,-0.3077827221030509,-0.7634980613626727,-0.004395562960080701,0.11353477832962133,0.06497097115602979,0.06497097115602968,0.3586701214126373,0.06497097115602968,0.06497097115602968,0.6927540537304963,042700
6,LG_Electronics,전기·전자,2023,Q1,0.06701666830832531,-0.04973946380377692,-0.0274635714009015,-0.004395562960080701,0.11353477832962133,-1.068003916408097,0.0,0.30526698814081377,0.0,-0.8009672748682994,0.22279396794472234,066570
6,Doosan_Engine,기계·장비,2023,Q1,-0.008791057528004636,-0.025111290852468438,-0.035100837342668,-0.004395562960080701,0.11353477832962133,0.06496972573557092,0.06496972573557103,0.5267209565451147,0.06496972573557103,0.06496972573557092,-0.10346443366446177,082740
