,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
25,S_hynix,전기·전자,2018,Q2,0.08588514626654693,-0.11910988460069771,-0.2063910933822859,-0.007847684343889938,-0.3971853095173552,-0.46128994968483616,0.0,-0.10091683825188169,0.0,-0.07359873129221617,0.09934622259617176,000660
25,SEBANG_Global_Battery,전기·전자,2018,Q2,-0.056770387074626776,-0.02280173303005406,-0.022378636575609567,-0.007847684343889938,-0.3971853095173552,-0.022629700053171664,-0.022629700053171664,-0.022629700053171442,-0.022629700053171664,-0.022629700053171664,0.028748283515696763,004490
26,Hansol_Technics,전기·전자,2018,Q2,-0.2195239436438193,0.014659540663075288,-0.005666445906731488,-0.007847684343889938,-0.3971853095173552,0.0,0.0,-0.02263133757826119,0.0,0.0,-0.18247576144648023,004710
26,Samsung_Electronics,전기·전자,2018,Q2,-0.00790100033058063,-0.036135929814873124,-0.023064584735296156,-0.007847684343889938,-0.3971853095173552,0.011332304936291449,-0.011023243784785697,-0.019877352365023748,-0.011023243784785919,0.0011815209680348104,0.0024274305995689513,005930
26,Samsung_SDI,전기·전자,2018,Q2,-0.038150452792041885,-0.003288191845787658,-0.007340008927827046,-0.007847684343889938,-0.3971853095173552,-0.02254972851015702,0.0,-0.022549728510156797,0.0,-0.02254972851015702,0.12038661427303834,006400
25,Dong-A_Tire,전기·전자,2018,Q2,0.13274786151535178,-0.1829318046890136,-0.007324232381255014,-0.007847684343889938,-0.3971853095173552,-0.022634118303688444,-0.022634118303688444,-0.022634118303688444,-0.022634118303688444,-0.022634118303688222,-0.0050978074085664404,007340
26,Samsung_Electro-Mechanics,전기·전자,2018,Q2,0.08913870383446414,-0.0034535838548730435,-0.004662127775124647,-0.007847684343889938,-0.3971853095173552,-0.022547412494644314,-0.022547412494644536,-0.022547412494644314,-0.022547412494644314,-0.022547412494644314,0.45796955266166395,009150
25,LS_Electric,전기·전자,2018,Q2,-0.022696933646334634,-0.029320423522769756,0.009180238359474235,-0.007847684343889938,-0.3971853095173552,-0.022619212889023244,-0.02261921288902302,-0.022619212889023244,-0.022619212889023244,-0.02261921288902302,0.2080220822533339,010120
25,LG_Innotek,전기·전자,2018,Q2,-0.10871843902267872,0.0006844334923219453,-0.006549766255188771,-0.007847684343889938,-0.3971853095173552,-0.022664091607918158,-0.022664091607918158,-0.022664091607918158,-0.022664091607918158,-0.022664091607918158,0.19721201109843517,011070
25,Hyundai_Elevator,기계·장비,2018,Q2,0.4083114029037506,-0.03574413564776657,-0.02514193343972071,-0.007847684343889938,-0.3971853095173552,-0.02263352819663278,-0.02263352819663278,-0.02263352819663278,-0.022633528196633,-0.022633528196633,0.19035761660048311,017800
25,Hanon_Systems,기계·장비,2018,Q2,-0.14212028897129125,0.009317889017322556,-0.006051623555470176,-0.007847684343889938,-0.3971853095173552,0.0,0.0,-0.022585223732057624,0.0,0.0,-0.019788824323452886,018880
25,Iljin_Materials,전기·전자,2018,Q2,0.0004599473577801966,-0.022849044922674366,0.03902691927792157,-0.007847684343889938,-0.3971853095173552,-0.022630281014269782,-0.022630281014270004,-0.022630281014269782,-0.022630281014269782,-0.022630281014269782,0.16486029848356465,020150
25,Korea_Electric_Terminal,전기·전자,2018,Q2,-0.1729618878815122,-0.021585755553341412,-0.00686095667415465,-0.007847684343889938,-0.3971853095173552,-0.022631132591777847,-0.022631132591777847,-0.02263113259177807,-0.02263113259177807,-0.022631132591777847,-0.12442541580214964,025540
26,Sindoh,전기·전자,2018,Q2,0.08627140525626509,-0.010688795544218754,0.06334733643603252,-0.007847684343889938,-0.3971853095173552,-0.022628981663877168,-0.022628981663876946,-0.022628981663877168,-0.022628981663876946,-0.022628981663877168,-0.14628509525797528,029530
25,Doosan_Heavy_Industries,기계·장비,2018,Q2,0.07353031282361222,-0.0677409447682511,-0.045048045273855974,-0.007847684343889938,-0.3971853095173552,-0.02290507888382609,-0.022905078883826313,-0.022905078883826313,-0.022905078883826313,-0.02290507888382609,0.025624864659940676,034020
25,LG_Display,전기·전자,2018,Q2,-0.09562294374960731,0.031025078830216768,-0.052318714429831825,-0.007847684343889938,-0.3971853095173552,-0.06124314551878407,-0.061240214611964605,-0.034682320726152405,-0.06124021461196438,-0.06124021461196416,-0.24711722756772256,034220
25,Doosan_Infracore,기계·장비,2018,Q2,0.14338240131345573,-0.003034004996686601,0.0037051031126397183,-0.007847684343889938,-0.3971853095173552,-0.02256575824111695,-0.02256575824111695,-0.022565758241117173,-0.02256575824111695,-0.02256575824111695,0.05779493628810192,042670
25,Hanmi_Semiconductor,기계·장비,2018,Q2,-0.016494207557940926,-0.055409318865167645,0.07358333509816717,-0.007847684343889938,-0.3971853095173552,-0.022631169070586488,-0.022631169070586488,-0.02263116907058671,-0.022631169070586488,-0.022631169070586488,-0.1858124807495861,042700
25,LG_Electronics,전기·전자,2018,Q2,0.062307717918971176,-0.0331352294582925,0.0007043443293237583,-0.007847684343889938,-0.3971853095173552,-0.0228459833641379,0.0,-0.021049921302589425,0.0,-0.022979455666489068,-0.19506793118150711,066570
25,Doosan_Engine,기계·장비,2018,Q2,0.5835730373317588,0.5106592342414357,0.004507783857180203,-0.007847684343889938,-0.3971853095173552,-0.022610092494962375,-0.022610092494962375,-0.022610092494962597,-0.022610092494962375,-0.022610092494962597,0.08329800667810164,082740
