,name,sector,year,quarter,Relative Return,자본총계 변화율,비유동자산 변화율,GDP 변화율,소비자물가지수 변화율,특정 증권 등 소유 증감 수 변화율,특정 증권 등 소유 증감 비율 변화율,전체 주주 수 변화율,특정 증권 등 소유 비율 변화율,특정 증권 등 소유 수 변화율,Label,Code
24,S_hynix,전기·전자,2018,Q3,0.09934622259617176,-0.07269134859195692,-0.05038276581506862,-0.005201307569219216,-0.0442397512820667,-0.190987299412416,0.0,-0.0781464730253989,0.0,-0.07133143099023265,-0.14464696442899166,000660
24,SEBANG_Global_Battery,전기·전자,2018,Q3,0.028748283515696763,-0.024354322721758193,0.03279845670015846,-0.005201307569219216,-0.0442397512820667,-0.04861926446709908,-0.04861926446709908,-0.0486192644670993,-0.0486192644670993,-0.04861926446709908,0.19121290818247333,004490
25,Hansol_Technics,전기·전자,2018,Q3,-0.18247576144648023,-0.014643989966069082,0.0062417874611487845,-0.005201307569219216,-0.0442397512820667,0.0,0.0,-0.0486221262117803,0.0,0.0,-0.12735403973946222,004710
25,Samsung_Electronics,전기·전자,2018,Q3,0.0024274305995689513,-0.048314350828653874,3.5253892188613634e-05,-0.005201307569219216,-0.0442397512820667,-0.06370615784253886,-0.05853239868952698,-0.024518852702596128,-0.058532398689526755,-0.054740695649578175,-0.005722233246195965,005930
25,Samsung_SDI,전기·전자,2018,Q3,0.12038661427303834,-0.013063768607744608,-0.065455296367668,-0.005201307569219216,-0.0442397512820667,-0.0490028850573363,0.0,-0.0490028850573363,0.0,-0.0490028850573363,0.1976786169663572,006400
24,Dong-A_Tire,전기·전자,2018,Q3,-0.0050978074085664404,-0.014228980287114057,0.004143517643189432,-0.005201307569219216,-0.0442397512820667,-0.04862101936159058,-0.0486210193615908,-0.0486210193615908,-0.0486210193615908,-0.0486210193615908,0.0497286945557952,007340
25,Samsung_Electro-Mechanics,전기·전자,2018,Q3,0.45796955266166395,-0.03993398418717664,0.1264409909743348,-0.005201307569219216,-0.0442397512820667,-0.048708900591494686,-0.048708900591494686,-0.048708900591494686,-0.048708900591494464,-0.048708900591494686,-0.07176105838872321,009150
24,LS_Electric,전기·전자,2018,Q3,0.2080220822533339,-0.022269156107807442,0.009956163836052245,-0.005201307569219216,-0.0442397512820667,-0.0486017182003573,-0.048601718200357524,-0.0486017182003573,-0.0486017182003573,-0.0486017182003573,0.05803109824907102,010120
24,LG_Innotek,전기·전자,2018,Q3,0.19721201109843517,-0.03640420321386051,-0.0420322717372017,-0.005201307569219216,-0.0442397512820667,-0.04882689126004647,-0.048826891260046246,-0.04882689126004669,-0.04882689126004647,-0.04882689126004647,-0.10464696442899167,011070
24,Hyundai_Elevator,기계·장비,2018,Q3,0.19035761660048311,-0.006118199969906479,-0.07261474993149442,-0.005201307569219216,-0.0442397512820667,-0.0486165453804539,-0.048616545380454124,-0.0486165453804539,-0.0486165453804539,-0.0486165453804539,0.24396773819383805,017800
24,Hanon_Systems,기계·장비,2018,Q3,-0.019788824323452886,0.005937739635632933,-0.013256462017959603,-0.005201307569219216,-0.0442397512820667,0.0,0.0,-0.048615485321141794,0.0,0.0,0.2001149403329131,018880
24,Iljin_Materials,전기·전자,2018,Q3,0.16486029848356465,-0.02688115825457471,-0.014417866992851636,-0.005201307569219216,-0.0442397512820667,-0.0486227581501677,-0.04862275815016748,-0.0486227581501677,-0.0486227581501677,-0.0486227581501677,0.27832665667412587,020150
24,Korea_Electric_Terminal,전기·전자,2018,Q3,-0.12442541580214964,0.0009730130926989267,0.010696626495260486,-0.005201307569219216,-0.0442397512820667,-0.048619321933339954,-0.048619321933339954,-0.048619321933339954,-0.048619321933339954,-0.048619321933339954,-0.02073891845198017,025540
25,Sindoh,전기·전자,2018,Q3,-0.14628509525797528,-0.008698316337595324,0.03237132057939385,-0.005201307569219216,-0.0442397512820667,-0.04861955524304018,-0.0486195552430404,-0.0486195552430404,-0.0486195552430404,-0.04861955524304018,-0.06961871584142104,029530
24,Doosan_Heavy_Industries,기계·장비,2018,Q3,0.025624864659940676,0.005361223449519059,0.026597992787534497,-0.005201307569219216,-0.0442397512820667,-0.047650354523764316,-0.047650354523764316,-0.047650354523764316,-0.047650354523764316,-0.047650354523764316,-0.05535893045447256,034020
24,LG_Display,전기·전자,2018,Q3,-0.24711722756772256,-0.0015065064372092873,-0.04795942277249532,-0.005201307569219216,-0.0442397512820667,-0.0651747476023794,-0.0651738922179077,-0.054101944089531395,-0.0651738922179077,-0.06517389221790792,0.03339619427036742,034220
24,Doosan_Infracore,기계·장비,2018,Q3,0.05779493628810192,-0.011517026002760167,0.0009654524861737457,-0.005201307569219216,-0.0442397512820667,-0.0485809649500617,-0.04858096495006192,-0.0485809649500617,-0.04858096495006192,-0.0485809649500617,0.014271954489927257,042670
24,Hanmi_Semiconductor,기계·장비,2018,Q3,-0.1858124807495861,0.03785504928996841,0.11241403871340261,-0.005201307569219216,-0.0442397512820667,-0.04862080356832066,-0.04862080356832066,-0.04862080356832066,-0.04862080356832066,-0.04862080356832088,0.21014176796537454,042700
24,LG_Electronics,전기·전자,2018,Q3,-0.19506793118150711,-0.012842413399269725,-0.06164215856395061,-0.005201307569219216,-0.0442397512820667,-0.04797770381243649,0.0,-0.053533836423971914,0.0,-0.047565584962063756,-0.15025466599337192,066570
24,Doosan_Engine,기계·장비,2018,Q3,0.08329800667810164,0.025158002393217638,0.015379287213843518,-0.005201307569219216,-0.0442397512820667,-0.048608058544347355,-0.048608058544347355,-0.04860805854434713,-0.048608058544347355,-0.048608058544347355,0.08501868906644906,082740
