,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,유동자산 변화율,비유동부채 변화율,이익잉여금 변화율,영업이익 변화율,보유 주식 수 변화율,Label,Code
16,유한양행,2020,Q4,헬스케어,-0.23386316947637756,-0.18656028155306503,-0.040215075162452485,0.23910107910075196,0.0024466939944400856,0.7358387096432384,5.359130297533221,0.028381352702002864,000100
16,일동제약,2020,Q4,헬스케어,0.3699180242814153,32.924065866914226,0.1710341946011913,-0.006636254173366107,0.595203079450001,-0.28172742798894734,-0.026243633574089653,-0.05209837758433877,000230
16,동아쏘시오홀딩스,2020,Q4,헬스케어,-0.3998505686067466,8.095299956206759,-0.04932905896055406,-0.10974576798676638,0.157282163803113,-1.517510320722735,0.2802557486932673,0.15522541675913962,000640
16,부광약품,2020,Q4,헬스케어,-0.18219449129072096,0.5009310515924288,0.017072481838883213,1.9511405314220025,-0.016485295435521685,9.479924827386167,0.23397707729111294,-0.12307251492606891,003000
16,영진약품,2020,Q4,헬스케어,-0.3949343437705028,4.833382448413881,-0.10244911810680968,-0.045024627580156684,-0.22794224394349294,4.380484202865812,-0.03804533856130066,-0.01782222708645972,003520
16,녹십자,2020,Q4,헬스케어,-0.3312796150323131,-1.3506016208989113,-0.022044001272146674,-0.05009385866609961,-0.013256163149230171,-1.442192343448381,0.05755230956908752,0.010559098662608922,006280
16,일양약품,2020,Q4,헬스케어,-0.7222240162038875,-2.056982677103776,-0.27306494743017995,-0.3871828517862922,-0.3539888734115816,-0.9287126840226883,0.06124074015065428,0.04858363004501072,007570
16,서흥,2020,Q4,헬스케어,-0.23824293152825574,-0.8893325427347005,-0.1285709381018425,-0.5036028288677725,0.01194025345226346,-0.5423673943337181,0.32367209509042705,0.051612771858169336,008490
16,광동제약,2020,Q4,헬스케어,-0.3261186561604223,-0.5284354462045056,0.048021844268426817,-0.1298102406094137,0.009829771468710558,-0.37191982539192814,-0.07891005849435717,0.0425041024663672,009290
16,대웅제약,2020,Q4,헬스케어,0.15086989844319507,-0.3818096267695147,0.020420406195979846,0.37772728752328666,0.029029225259213698,0.2952258945170452,0.05988427215440306,0.08006156625333917,069620
16,한미약품,2020,Q4,헬스케어,-0.03156698280722092,-1.495415357981975,-0.17081294141852565,-0.1087989716434159,0.16777872398754612,-1.8308189919555513,-0.032778565158444906,-0.033360489244546265,128940
16,동아에스티,2020,Q4,헬스케어,-0.29242598531751146,-5.700098418482315,-0.09539155969311763,-0.0194432383786296,-0.11626080350047174,-3.4158743268990492,-0.012696640880535792,0.02088670980673501,170900
16,종근당,2020,Q4,헬스케어,0.050608856185354684,-0.7023114300732977,-0.04764218661112429,0.05924851448681667,0.04028401429718076,-0.6764435324388038,0.13522569585491184,-0.18394322257951018,185750
