,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,유동자산 변화율,비유동부채 변화율,이익잉여금 변화율,영업이익 변화율,보유 주식 수 변화율,Label,Code
23,유한양행,2019,Q1,헬스케어,-0.0043811838837226336,1.245224941488999,0.11830909523907063,0.14068832438632217,0.009790877963220312,0.8376297898598386,0.0,0.014660066264538203,000100
23,일동제약,2019,Q1,헬스케어,0.10398841392456162,91.26934243830449,-0.02894731043504528,0.20236439883074198,0.10817160534144632,5.735873827668296,0.0,-0.12989226784397004,000230
23,동아쏘시오홀딩스,2019,Q1,헬스케어,0.016111266024000447,-1.2196324909194483,0.6741558942977639,0.34781123798336266,0.05060802738581538,-12.08258559574809,0.0,-0.1300372837390861,000640
23,부광약품,2019,Q1,헬스케어,-0.13773146786338733,-0.9571956239356755,0.06081470012556367,-0.15623658361848902,-0.03747494793978423,1.7041520617731534,0.0,-0.11057331901045478,003000
23,영진약품,2019,Q1,헬스케어,-0.053645883868767064,-2.2716209604721,0.03258938341674966,0.02595270934952465,0.18245073499254816,0.12959422761937156,0.0,-0.2763510110479937,003520
23,녹십자,2019,Q1,헬스케어,-0.08976268973753454,-0.5580684884130185,0.019000573060032666,0.03209073396986728,-0.011706630464668022,-1.0747454764131863,0.0,-0.11167185849764714,006280
23,일양약품,2019,Q1,헬스케어,-0.07533507582895178,-1.33512722361675,0.07913025942361207,0.0060511461409444856,-1.272233523712709,-1.728942980165685,0.0,-0.15507327529336856,007570
23,서흥,2019,Q1,헬스케어,0.0586074972270033,1.1212193729064204,0.1048343838884227,0.003438633117894385,0.030927174661714796,0.28554719047026467,0.0,0.18957113556892938,008490
23,광동제약,2019,Q1,헬스케어,0.012140336302373156,1.4626984310088185,0.10056340234990024,0.5326411825181847,0.014690855878285447,0.7946217257846748,0.0,0.015370752471864216,009290
23,대웅제약,2019,Q1,헬스케어,-0.015594779739757238,-2.1147932309264132,-0.017302429345452675,0.012441991120169194,-0.0037913216808720396,1.1750532527781696,0.0,-0.03358604674266695,069620
23,한미약품,2019,Q1,헬스케어,-0.0900411324375388,-1.3253621050113529,0.19326550290676225,-0.028141587332878415,-0.03193143253493114,0.07526276184231517,0.0,-0.22992399278530773,128940
23,동아에스티,2019,Q1,헬스케어,0.046891671499857956,-2.529873806787392,0.0424129526246082,0.08107766840841757,0.12361768420059271,33.17561802806349,0.0,-0.07215338735325941,170900
23,종근당,2019,Q1,헬스케어,-0.05783276733538216,-0.18803409628420353,0.029470541531031458,0.19477029963064085,0.0158284624263354,-0.12758654501115463,0.0,-0.07694251311224679,185750
