,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_현재까지 감소한 주식의 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
0,100,유한양행,헬스케어,2024,Q4,-0.002231105972223868,-0.017975698747761948,-0.010834914946504237,-0.06117604728034576,-0.058110459659274305,-0.060948166745174115,0.003878970410473137,9.167292166578633e-05,-0.18755619190552153,-1.1144425278734236,-0.9455186482548606,-0.4905115593038417,-0.4905115593038417,0.0,-0.22481400157795228,-0.01025290576040594,-0.2772190210956975,0.2343162986676659,-0.16833785841056748,0.21390900103641663,-0.21655994601721462,-0.1838770416364136,0.11451199321313177,-0.23568630051218742,-0.21949438378353647,-0.23714010875536362,1.795023814787335,-0.22667301641300686,-0.6907067951697992,-0.07720671896762361,-0.07720671896762361,000100
1,100,유한양행,헬스케어,2024,Q3,-0.003669840993373197,-0.009167616294256886,-0.0066816994447302935,-0.09838954993497584,0.06624320322990718,-0.08792101488063064,0.012573441226012338,0.012991342476283974,0.1370700136787817,2.462311349138303,0.27259044526318665,-0.03246917464901855,-0.03246917464901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5302977539193272,-0.07720671896762361,000100
2,100,유한양행,헬스케어,2024,Q2,0.07902208666382382,-0.006281401579499746,0.03055764289325591,0.23632179249996854,-0.5072802986534846,0.1280674303001239,0.012744224911674484,0.009427923683566819,0.18811249781168504,1.5612947115842926,-0.2640870695217775,-0.3256700866717914,-0.3256700866717914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848114793230269,0.5302977539193272,000100
3,100,유한양행,헬스케어,2024,Q1,0.0015356074535868292,0.007970390943398131,0.005181358689859472,0.021421411239838317,0.052434805547293184,0.025822204807608218,0.0020405948426291953,0.0008176487784090636,0.015201529233167532,-0.04818819116899653,1.765336252551153,0.291708822835151,0.291708822835151,0.04588056399212648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05938153517806958,0.2848114793230269,000100
4,100,유한양행,헬스케어,2023,Q4,-0.021314097610486527,0.022158028110869532,0.0028506455988637214,-0.02377254315513866,-0.08804873031760818,-0.033439487523993616,0.008934289881062263,0.010874538931739952,-0.09006271998670634,-0.0633295483121995,0.13339119871199245,1.1958351714301148,1.1958351714301148,0.0,0.035339626270167734,0.07272727272727275,0.05150621849737691,0.005072923272035679,0.0500570528005273,0.003154574132492094,0.0,0.03875133389006269,0.0,0.04578780240114777,0.02275765410624553,0.04790643362319558,-0.7770199346530209,3.0724637681159424,27.402659420289854,0.09501216460727777,-0.05938153517806958,000100
5,100,유한양행,헬스케어,2023,Q3,0.05838533905082177,0.008125964105842876,0.02984587429177865,0.1565534283017096,0.18056740366497448,0.16010245061413708,0.0061756230885789964,0.004898653854523927,-0.02736884078865731,-0.7177510711753748,-0.44606395688133127,-0.2808902637488593,-0.2808902637488593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1365996389889667,0.09501216460727777,000100
6,100,유한양행,헬스케어,2023,Q2,-0.01758870054898254,0.042508222507317894,0.015658034067904447,-0.032994539608148465,1.2870511786151053,0.05718516736368673,0.009304753109873332,0.00807407739364896,0.11736610746013976,0.2544449871506649,-0.49974067130523625,-0.48613700550248373,-0.48613700550248373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29034291902187653,-0.1365996389889667,000100
7,100,유한양행,헬스케어,2023,Q1,0.01836804631433142,-0.001577524476477632,0.007236377351597323,0.05980887022207493,0.06814660590133736,0.06037432295580314,0.0035888299430921755,-0.001898113080021635,-0.011541991898865178,-0.0651426491128384,-6.5177214124346055,1.0721403262518279,1.0721403262518279,0.04578780240114777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08422430114085966,0.29034291902187653,000100
8,100,유한양행,헬스케어,2022,Q4,-0.027049842267886648,0.06451288948904876,0.022011261142113492,0.06423903945112985,-0.4249393611060722,0.006191671358673156,0.028114435203607124,0.024780912427657897,0.02906641957821776,3.643369942421395,-1.4332257287566448,1.9978147993865303,1.9978147993865303,0.0,0.10391165623953125,0.024844720496894457,-0.21106713921003417,-0.24617590822179725,-0.21137033612696732,-0.2461953075459733,0.0,0.03848685704016086,0.0,0.04579534004173125,0.047670681227471645,0.045623157415442206,0.045623208349074185,0.0,0.0,-0.04341924912778849,0.08422430114085966,000100
9,100,유한양행,헬스케어,2022,Q3,-0.08671289865982301,0.042425913368246304,-0.021779694834605068,-0.11046267180373015,-0.2176018739268104,-0.12468595199066979,0.002500101134134569,-0.0012218882853022306,-0.09374378710583886,-0.5847878722024502,-0.25037899110723316,-0.7087673414065138,-0.7087673414065138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018610835921721084,-0.04341924912778849,000100
