,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
13,S_hynix,2021,Q2,정보기술,-0.0013142170736863273,-0.027665618568903483,-0.04681215169030373,-0.02661444815604197,-0.07775509357663934,-0.10113544767273286,-0.04327359385995133,-0.037103973633123344,-0.22714935382507973,-0.0,-0.12848629463536287,000660
13,LG_Corp,2021,Q2,정보기술,-0.03828867571663053,0.0,-0.09005619732752734,0.0008691763067203429,-0.004544738304348206,-0.06423350688014473,-0.10926726545805288,0.11985724272350229,0.8082816407827003,-0.0,0.14258754617667063,003550
14,Hansol_Technics,2021,Q2,정보기술,-0.02616237819106223,0.0,-0.02075927263356614,0.002394482532579678,0.006657364239856078,-0.06502436003521161,-0.20154097991641828,0.041309672123512,-0.015963588224411795,-0.0,-0.1901351871702275,004710
14,Samsung_Electronics,2021,Q2,정보기술,-0.060632973581197847,0.0327952957358405,-0.03774865645013281,-0.047288517718544476,-1.021353018795459,-0.10752990722459166,-0.03934439034572468,0.03679433033290935,-0.016123567155295282,-0.0,-0.07421751993180556,005930
14,Samsung_SDI,2021,Q2,정보기술,-0.06557124518613612,-0.06443699122944979,-0.03522450586696402,-0.02205531604208244,-0.07921464642508069,-0.06443699122945001,-0.02567907284089488,-0.03815911632773883,-0.13781768713937037,-0.0,-0.010608293337504342,006400
13,Daeduck_Electronics,2021,Q2,정보기술,-0.08128553090042184,-0.06502392859518236,-0.004557293017476649,-0.01987249711387884,-2.5946432815543523,-0.06502392859518258,-0.2990422298044495,0.01786755722982647,0.9744073718174993,-0.0,0.1791491423494732,008060
14,Samsung_Electro-Mechanics,2021,Q2,정보기술,-0.01220045866928219,-0.06500536352682884,-0.022745316779983593,-0.015309163510377699,-0.11284221130563088,-0.06500536352682884,-0.524037332727685,-0.058782591507476,-0.20316201036823767,-0.0,-0.12326547984590722,009150
13,LG_Innotek,2021,Q2,정보기술,0.04224546640416038,-0.0646775804472639,-0.06342459625771402,-0.16288507306402145,-0.06398402581747509,-0.0646775804472639,-0.1335305707200647,0.01799423986646309,0.2340889922734407,-0.0,0.006983084689226607,011070
14,Samsung_SDS,2021,Q2,정보기술,0.015434341406042648,-0.06478960762940877,-0.016485541388128633,-0.024275868465569506,0.015313970411184208,-0.06478960762940877,-0.021614776995457996,0.0014078718536177925,0.005060431930086096,-0.0,-0.09632698669243511,018260
13,Iljin_Materials,2021,Q2,정보기술,0.2401979855830947,-0.06502442595561897,-0.015046438327484868,-0.06192988356436269,-0.010040283303928144,-0.06502442595561897,-0.05164724624949413,-0.008400988861594572,-0.12503886342548087,-0.0,0.011740603577338353,020150
14,Sindoh,2021,Q2,정보기술,0.06650422651197709,-0.0650221496238308,-0.003248511062550863,0.10043765204170263,-0.06561022398540173,-0.0650221496238308,-0.004542367047635665,-0.02399436773606234,0.008003160155076627,-0.0,0.08879667517541281,029530
13,LG_Display,2021,Q2,정보기술,0.1413391605993199,-0.0669096298237255,-0.012367522369428174,-0.009761125180699715,0.08400093768794215,-0.05807639843581458,-0.020343198598423262,0.02027456092632196,0.0032978325944005293,-0.0,0.017527427773453973,034220
13,SK_Holdings,2021,Q2,정보기술,0.10455323614166472,-0.06186930110306865,0.000576754451887096,-0.008777824663655176,0.015459035613481387,-0.061869301103068874,0.0007561051195620339,-0.0030157439615263737,0.47719849750028964,-0.0,-0.06117126793818515,034730
13,Hanmi_Semiconductor,2021,Q2,정보기술,0.2641290272934279,-0.0650268214595997,-0.09553993490283963,-0.3675399562546213,-0.15315874113549133,-0.0650268214595997,-0.13190297676448726,-0.11182566285286577,-0.5419951412713213,-0.0,0.3236169220489779,042700
13,LG_Electronics,2021,Q2,정보기술,0.033329853714962776,-0.06266091322121392,0.0901608472955483,0.004745797160579435,-0.032171777430636705,-0.053118527902013435,0.15169458104331857,0.011413364816732274,0.016240954699127563,-0.0,0.005853089070842275,066570
