,name,year,quarter,sector,Relative Return,특정 증권 등 소유 증감 수 변화율,자본총계 변화율,비유동자산 변화율,비유동부채 변화율,총포괄손익 변화율,이익잉여금 변화율,자산총계 변화율,매출액 변화율,전체 주주 수 변화율,Label,Code
14,S_hynix,2021,Q1,정보기술,0.1705172376896572,0.03124066855941965,-0.0033684789603904974,-0.056414497622612636,-0.40710867845215737,0.02769837048526058,-0.003783213585088152,-0.05971975935136342,-0.09299234168558068,-0.0,-0.0013142170736863273,000660
14,LG_Corp,2021,Q1,정보기술,-0.09051517691278846,0.0,0.14947130892655425,0.000825341305360161,0.013652575093253017,-0.0713689707002696,-0.01770741323865499,-0.05511737950815632,-7.366746555663008,-0.0,-0.03828867571663053,003550
15,Hansol_Technics,2021,Q1,정보기술,-0.1466903234081256,0.0,-0.02089064942770169,0.007300493550117859,-0.17404558906380352,-0.07231774218505449,-0.2483092098727815,-0.04588680969761705,-0.07750991070917923,-0.0,-0.02616237819106223,004710
15,Samsung_Electronics,2021,Q1,정보기술,0.15150204649007631,-0.0667147327105535,0.04669868527652721,-0.013130789280255462,0.04857455477287309,0.05605153464004731,0.04810667863139029,-0.029896423619840684,-0.11166595480054031,-0.0,-0.060632973581197847,005930
15,Samsung_SDI,2021,Q1,정보기술,0.19147998139805483,-0.07116142278831572,-0.0031803231531843945,-0.005780687920031946,-0.04500115432242113,-0.07116142278831594,-0.0035832987628379165,-0.02374710673440794,0.011502304134530683,-0.0,-0.06557124518613612,006400
14,Daeduck_Electronics,2021,Q1,정보기술,-0.12407672256695365,-0.07231644987026442,0.00455250026712628,0.0009847110857070795,0.20944950446983857,-0.07231644987026442,0.8993471810391604,-0.013129078778813863,-17.40140397867833,-0.0,-0.08128553090042184,008060
15,Samsung_Electro-Mechanics,2021,Q1,정보기술,0.028004950272841944,-0.07220781563821421,-0.03197426807470216,-0.014097197816988372,-0.08403751048948749,-0.07220781563821421,0.4014188390295027,-0.03479328136302051,-0.11828480128246133,-0.0,-0.01220045866928219,009150
14,LG_Innotek,2021,Q1,정보기술,-0.07977425084512707,-0.07224747851960567,-0.1054343679604075,0.018447194686726287,0.1257032851091885,-0.07224747851960567,-0.25621955059135226,-0.08464530373732426,0.19317934148654592,-0.0,0.04224546640416038,011070
15,Samsung_SDS,2021,Q1,정보기술,-0.21637727915322452,-0.07208417025789515,0.013692391992615627,-0.00807493521535707,-0.23732406807353668,-0.07208417025789537,0.01671557995313866,-0.029574355974120836,-0.02311870495284163,-0.0,0.015434341406042648,018260
14,Iljin_Materials,2021,Q1,정보기술,-0.13481212828582134,-0.07231533796713552,0.017932774778044447,0.029120010760281145,0.13933396167137924,-0.07231533796713552,0.01538531894321482,0.007392714677010748,-0.06562836210871459,-0.0,0.2401979855830947,020150
15,Sindoh,2021,Q1,정보기술,-0.04437896037491226,-0.07231226945961655,-0.012738554027143856,0.006082193288678206,-0.09765316967795079,-0.07231226945961633,-0.015625790639231862,-0.004049136362596739,-0.005515801676615917,-0.0,0.06650422651197709,029530
14,LG_Display,2021,Q1,정보기술,-0.0408048153326484,-0.07761213408371104,-0.0040826308663886035,0.0032874684139634347,0.027788766786231656,-0.07020098248125506,-0.006733201104347275,-0.026815262434637166,0.04672439418658281,-0.0,0.1413391605993199,034220
14,SK_Holdings,2021,Q1,정보기술,-0.051679821222683886,-0.07187647367518113,-0.058664956619878916,-0.04738562180467909,-0.006678552375102065,-0.07187647367518091,-0.07695679506911923,-0.0694092253534051,-0.6535529956124031,-0.0,0.10455323614166472,034730
14,Hanmi_Semiconductor,2021,Q1,정보기술,0.47486381058410587,-0.07231736759771845,-0.01898216932610275,-0.039993423957421115,-0.2979600076847104,-0.07231736759771845,0.08608193024934874,-0.017706713235160043,0.09098638478208709,-0.0,0.2641290272934279,042700
14,LG_Electronics,2021,Q1,정보기술,0.22632287783264676,-0.06962754674115912,0.015473506493270839,0.0037079428488240307,0.04689399160678043,-0.05800493249082783,0.027959737579090316,0.006634043307830351,0.03721776611108807,-0.0,0.033329853714962776,066570
