접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160516003529,Y,00120021,LG,85,"8,560,299,000","100,709,000",-,2015-12-31,2015,Q4
20160516003529,Y,00120021,LG,26,"1,384,579,000","53,253,000",-,2015-12-31,2015,Q4
20170331004986,Y,00120021,LG,95,"10,108,302,000","106,403,000",-,2016-12-31,2016,Q4
20170331004986,Y,00120021,LG,24,"1,435,223,000","59,801,000",-,2016-12-31,2016,Q4
20180402005213,Y,00120021,LG,92,"10,386,217,000","112,894,000",-,2017-12-31,2017,Q4
20180402005213,Y,00120021,LG,22,"1,551,124,000","70,506,000",-,2017-12-31,2017,Q4
20190401004643,Y,00120021,LG,106,"24,300,416,000","229,249,000",미등기임원 14명 포함,2018-12-31,2018,Q4
20190401004643,Y,00120021,LG,26,"1,669,563,000","64,214,000",미등기임원 1명 포함,2018-12-31,2018,Q4
20200330004561,Y,00120021,LG,136,"25,629,000,000","188,000,000",미등기임원 13명 포함,2019-12-31,2019,Q4
20200330004561,Y,00120021,LG,36,"2,605,000,000","72,000,000",미등기임원 1명 포함,2019-12-31,2019,Q4
20210311000968,Y,00120021,LG,148,"26,827,000,000","181,000,000",미등기임원 16명 포함,2020-12-31,2020,Q4
20210311000968,Y,00120021,LG,37,"3,751,000,000","101,000,000",미등기임원 1명 포함,2020-12-31,2020,Q4
20220321001237,Y,00120021,LG,153,"31,640,000,000","145,000,000",미등기임원 17명 포함,2021-12-31,2021,Q4
20220321001237,Y,00120021,LG,33,"4,385,000,000","89,000,000",미등기임원 2명 포함,2021-12-31,2021,Q4
20230321001235,Y,00120021,LG,157,"34,112,000,000","221,000,000",미등기임원 17명 포함,2022-12-31,2022,Q4
20230321001235,Y,00120021,LG,40,"5,050,000,000","126,000,000",미등기임원 2명 포함,2022-12-31,2022,Q4
20240319000703,Y,00120021,LG,150,"31,557,000,000","206,000,000",-,2023-12-31,2023,Q4
20240319000703,Y,00120021,LG,45,"5,555,000,000","125,000,000",-,2023-12-31,2023,Q4
20250318001070,Y,00120021,LG,140,"30,703,000,000","206,000,000",-,2024-12-31,2024,Q4
20250318001070,Y,00120021,LG,42,"5,488,000,000","124,000,000",-,2024-12-31,2024,Q4
