접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330004211,Y,00124726,빙그레,"1,255","62,952,756,000","50,162,000",-,2015-12-31,2015,Q4
20160330004211,Y,00124726,빙그레,354,"13,876,321,000","39,199,000",-,2015-12-31,2015,Q4
20170331004876,Y,00124726,빙그레,"1,235","62,760,723,000","50,818,000",-,2016-12-31,2016,Q4
20170331004876,Y,00124726,빙그레,343,"14,176,176,000","41,330,000",-,2016-12-31,2016,Q4
20180402002715,Y,00124726,빙그레,"1,213","70,555,645,000","58,166,000",-,2017-12-31,2017,Q4
20180402002715,Y,00124726,빙그레,347,"16,167,771,000","46,593,000",-,2017-12-31,2017,Q4
20190401002912,Y,00124726,빙그레,"1,314","74,287,989,000","56,536,000",-,2018-12-31,2018,Q4
20190401002912,Y,00124726,빙그레,363,"17,880,028,000","49,256,000",-,2018-12-31,2018,Q4
20200330001985,Y,00124726,빙그레,"1,317","81,096,815,000","61,577,000",-,2019-12-31,2019,Q4
20200330001985,Y,00124726,빙그레,393,"18,968,003,000","48,265,000",-,2019-12-31,2019,Q4
20210317000510,Y,00124726,빙그레,"1,353","80,704,031,000","59,648,000",-,2020-12-31,2020,Q4
20210317000510,Y,00124726,빙그레,436,"20,604,272,000","47,258,000",-,2020-12-31,2020,Q4
20220812000681,Y,00124726,빙그레,"1,380","87,169,051,000","61,551,000",-,2021-12-31,2021,Q4
20220812000681,Y,00124726,빙그레,447,"22,657,911,000","46,335,000",-,2021-12-31,2021,Q4
20230315000500,Y,00124726,빙그레,"1,364","86,189,288,000","56,633,000",-,2022-12-31,2022,Q4
20230315000500,Y,00124726,빙그레,445,"22,921,597,000","43,705,000",-,2022-12-31,2022,Q4
20240313000739,Y,00124726,빙그레,"1,358","88,535,042,000","63,053,000",-,2023-12-31,2023,Q4
20240313000739,Y,00124726,빙그레,421,"22,736,512,000","49,114,000",-,2023-12-31,2023,Q4
20250312000859,Y,00124726,빙그레,"1,380","100,462,634,000","71,877,000",-,2024-12-31,2024,Q4
20250312000859,Y,00124726,빙그레,442,"26,554,430,000","56,088,000",-,2024-12-31,2024,Q4
