접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003554,Y,00161383,한미반도체,488,"27,537,642,000","56,430,000",-,2015-12-31,2015,Q4
20160330003554,Y,00161383,한미반도체,45,"1,467,050,000","32,601,000",-,2015-12-31,2015,Q4
20170329000017,Y,00161383,한미반도체,499,"27,358,749,000","54,827,000",-,2016-12-31,2016,Q4
20170329000017,Y,00161383,한미반도체,47,"1,415,222,000","30,111,000",-,2016-12-31,2016,Q4
20180328000631,Y,00161383,한미반도체,530,"29,565,301,000","55,784,000",-,2017-12-31,2017,Q4
20180328000631,Y,00161383,한미반도체,40,"1,324,830,000","33,121,000",-,2017-12-31,2017,Q4
20190329001992,Y,00161383,한미반도체,551,"31,475,958,000","57,125,000",-,2018-12-31,2018,Q4
20190329001992,Y,00161383,한미반도체,33,"1,230,672,000","37,290,000",-,2018-12-31,2018,Q4
20200327001498,Y,00161383,한미반도체,535,"30,448,761,000","56,914,000",-,2019-12-31,2019,Q4
20200327001498,Y,00161383,한미반도체,32,"1,164,410,000","36,388,000",-,2019-12-31,2019,Q4
20210311000922,Y,00161383,한미반도체,565,"32,630,267,000","57,753,000",-,2020-12-31,2020,Q4
20210311000922,Y,00161383,한미반도체,31,"1,162,042,000","37,485,000",-,2020-12-31,2020,Q4
20220415000576,Y,00161383,한미반도체,622,"36,190,988,000","58,185,000",-,2021-12-31,2021,Q4
20220415000576,Y,00161383,한미반도체,30,"1,095,712,000","36,524,000",-,2021-12-31,2021,Q4
20230316001554,Y,00161383,한미반도체,611,"38,760,907,000","63,438,000",-,2022-12-31,2022,Q4
20230316001554,Y,00161383,한미반도체,32,"1,229,831,000","38,432,000",-,2022-12-31,2022,Q4
20240314001257,Y,00161383,한미반도체,593,"36,834,708,000","62,116,000",-,2023-12-31,2023,Q4
20240314001257,Y,00161383,한미반도체,40,"1,526,994,000","38,175,000",-,2023-12-31,2023,Q4
20250313001171,Y,00161383,한미반도체,665,"43,121,347,000","60,992,000",-,2024-12-31,2024,Q4
20250313001171,Y,00161383,한미반도체,45,"1,827,905,000","36,558,000",-,2024-12-31,2024,Q4
