,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
26,Doosan_Corp,2018,Q1,기타금융,-0.2064624195618241,0.05879759354376146,-0.024355507064874438,-0.8428240164239913,-0.04686271464919223,-0.26207924513309333,0.00013004597109014435,-0.07663329847444311,-0.14803475047462333,0.5566057751248916,-0.035721044488613636,000150
26,Hankook_Tire_Worldwide,2018,Q1,기타금융,-0.13370780017532277,-0.689556831000419,-0.02428519379823557,-5.903230225017858,0.007569535713823572,0.01889274611774361,0.00015093938817017002,-0.3532355759624082,-0.19925244628988192,-0.024285193798235793,0.01571765120288519,000240
26,Dong-A_Socio_Holdings,2018,Q1,기타금융,0.05150270131209912,-1.3749226806270922,-0.024297393254867572,59.123234705193866,-0.01858373644142297,0.008811955378516645,-0.0010596472250090044,-0.018859014686704034,-0.004208380789414878,-0.024297393254867572,0.08882620383446413,000640
26,CJ_Corp,2018,Q1,기타금융,0.060061376717955764,-0.024257298353758117,-0.02425729835375834,-5.191425229235256,0.03821583594984923,-0.2198254107251465,-0.02425729835375834,-0.2647838509458065,-1.8278484137290367,-0.024257298353758117,-0.08982418208883033,001040
26,Dongkuk_Steel,2018,Q1,기타금융,0.032042786074785785,0.02991168358060925,-0.024484897899983205,0.7168983780778659,0.0066315124722376995,-0.10011981669101777,-0.02451709945442415,-0.014697435263749226,-0.044114294003973376,-0.024569230983719104,-0.04346138203008453,001230
26,Orion_Corp,2018,Q1,기타금융,0.16327084798437141,-1.508125899389872,0.0,-5.254026280471426,0.0005003488068403561,-0.9084235137684953,-0.024261497903509843,-5.1557784364029615,-0.5278800195208506,-0.02426149790350962,0.05272606442925967,001800
26,SeAH_Steel,2018,Q1,기타금융,0.01485945641154663,-0.025206950422780983,-0.0243018702311828,0.300849800921299,0.00021649061753525878,-0.14364267198269887,-0.0243018702311828,-0.23614418423632588,-0.24827920225691424,-0.0243018702311828,-0.09994652447743005,003030
26,LG_Corp,2018,Q1,기타금융,0.1072020855292471,-3.246071757129715,0.0,-7.133143250417854,-0.0011138006569169079,0.0004845534501896065,-0.024357319601913563,-0.5859193838501062,-0.6100209214605317,-0.024357319601913563,-0.01865101073074566,003550
26,Hansol_Holdings,2018,Q1,기타금융,-0.24847681609150052,-0.024297435974350856,-0.024297435974350856,-1.826665470959104,-0.0011023999330128653,0.0442160780717733,-0.024297435974350856,-0.013444426824544609,-0.48747131299895163,-0.024297435974350856,0.06086104203905704,004150
26,Hyosung,2018,Q1,기타금융,-0.055256195080765895,0.10601265147248773,-0.02331603177985797,-0.03224022501677348,-0.033229280374482695,-0.13553733616346797,-0.00014050722743609405,-0.09596753787998447,-0.11209668998715472,-0.02370890287361105,-0.08137201096034716,004800
