,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
1,Doosan_Corp,2024,Q2,기타금융,0.6138203073892234,-0.12107096181874355,-117.34349305358661,0.4547439021147267,-0.006085550271659468,-0.02137027107148648,-0.00010561204891992679,0.0324859537647183,0.12781926290675216,1.579341105920382,0.3950007047817071,000150
1,Hankook_Tire_Worldwide,2024,Q2,기타금융,-0.021441829443404163,0.16682008269465975,-0.0,0.5864374393174976,0.016497515125220352,0.07620776152215902,-4.992419927074166e-05,0.056078447902715545,-0.04158452911852928,0.656812584085193,-0.07387712221035195,000240
1,Dong-A_Socio_Holdings,2024,Q2,기타금융,0.11725491209166372,0.9171846233844838,-0.0,1.1463868187413606,-0.00014498803666929128,0.3268231025111954,-9.525334668393436e-05,0.07109716089742857,0.3246598724040105,1.2354007607454587,-0.13934054440502028,000640
1,CJ_Corp,2024,Q2,기타금융,0.33569021716063213,0.2934323107426755,1.1981458904192268,0.6213239832164139,-0.04897929944839419,0.12451928963161796,-0.7962673056844132,0.11429643101389741,0.5357277992889076,-1.3340547499669868,-0.06984132382824709,001040
1,Dongkuk_Steel,2024,Q2,기타금융,-0.12053800159606043,0.7519814912826384,-0.0,1.0233325526365897,0.00792481214300722,0.548096682261119,-0.03624337234594188,0.5041288358339897,0.12064133945098865,1.0146811634351887,0.01620719121309478,001230
1,Orion_Corp,2024,Q2,기타금융,-0.08621009326483335,0.7899815470531018,0.0,0.9343777045908297,-0.0010536108177958692,1.2205710953727689e-05,-0.024009575486083845,0.07392410839670294,0.6955458508538106,0.9830326633606769,0.06111834999611367,001800
1,SeAH_Steel,2024,Q2,기타금융,-0.12606191959150462,0.547892934018484,-4.847337050567199,0.7354444271800219,-0.002038120078114325,0.002334814005662489,0.02251245916028144,0.08214165858242817,0.424902112708498,0.6881301675011218,-0.1510747786392545,003030
1,LG_Corp,2024,Q2,기타금융,-0.03005841900807404,0.7439310055529482,0.0,0.888717913992103,-0.028751681469092016,-0.11576744954330498,-0.4197961826473735,0.5550322730564536,0.3345898229486236,0.7352234365165646,-0.10507583852266733,003550
1,Hansol_Holdings,2024,Q2,기타금융,0.01002010484130516,0.4133080734773733,-0.0,0.6533267519351176,-0.0416287539144633,0.04948722904194047,0.0006154144266858896,0.3711743506692108,0.2992917797299386,0.6554257088226129,-0.11948955102753683,004150
1,Hyosung,2024,Q2,기타금융,-0.044745525678211474,0.44817251559111326,1.0,-0.07025528214476062,0.16172372511903865,0.024931968163332985,-3.7599025718833974e-05,-1.601445214310433,-1.7532987463326988,0.48086305940127916,-0.10773145131384934,004800
1,Hyundai_Green_Food,2024,Q2,기타금융,0.11446475619508911,-0.058079790649895324,-0.0,1.0644418442924202,-0.13817436168969133,-0.07264498646630013,-6.0602183924862496e-05,0.07907888228088544,0.8175194522994944,0.07416746596138313,0.03199666489730531,005440
1,Crown_Confectionery,2024,Q2,기타금융,-0.00261901301711015,0.6122400396019743,0.0,1.0060775753833038,0.00048499109324728895,0.020565296325791627,-8.704292323538819e-05,0.08300917449380751,0.7873774320183899,1.1471839401816513,0.11352249189861008,005740
1,SK_Chemicals,2024,Q2,기타금융,0.07648910081665866,0.24825209162954254,0.0,1.0924464087895132,0.11109725555128902,0.22772481266049138,-9.838044200276812e-05,0.004167231370321711,-0.7034552246230368,1.2925873616608952,-0.15237585192210457,006120
1,LS_Corp,2024,Q2,기타금융,0.1722390512822818,-2.581593944633626,1.1580183127226036,-3.3646600160532047,-0.0520086698787845,-0.00982263564640129,0.030523255813953543,0.12514896841191436,0.8603877652869008,-5.865402585267092,0.2532388907229586,006260
