,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
31,Doosan_Corp,2016,Q4,기타금융,0.027905374941138525,-0.26212350918884164,-0.08853834033129804,1.9799248892216341,-0.01021006899967003,-0.07944914258196056,-0.0018052933027878923,-0.07738662651635142,-0.08802110237763716,-0.08853834033129782,0.037678123486261546,000150
31,Hankook_Tire_Worldwide,2016,Q4,기타금융,-0.026597636931977236,-0.08860787242150336,-0.08860787242150336,0.5548453282449295,-0.015567188232685103,-0.09043206525974412,-3.892086931441355e-05,0.005041720870778699,0.04694214158124488,-0.08860787242150336,-0.09975279498318738,000240
31,Dong-A_Socio_Holdings,2016,Q4,기타금융,-0.019812177021517323,-0.8220985586131482,-0.08867541971904469,0.36349708483980436,-0.326629307697861,-11.644840176662816,-9.434906666570157e-05,-0.08614420336053152,-0.44779009135539005,-0.08867541971904447,-0.1324822635822212,000640
31,CJ_Corp,2016,Q4,기타금융,-0.13262803475489274,-0.09710737526274893,-0.08854396065905812,1.507780598108885,0.0029915826804676193,0.05063288656725573,-0.08854396065905812,0.5115601538842177,0.7489162279916598,-0.08854396065905812,0.0034555521805285727,001040
31,Dongkuk_Steel,2016,Q4,기타금융,-0.0782173539677277,-0.09099191754581115,-0.08981865082514506,0.5967949776970097,0.033728198471191795,0.0620330860441064,-0.09001786440439186,0.01403398827736202,-0.008778943993220656,-0.09034061749757227,0.3951015237712541,001230
31,Orion_Corp,2016,Q4,기타금융,-0.16663380105797293,-0.11556074782093728,0.0,-1.1705523407574985,0.010088811730867397,0.4638347754422316,-0.08864324036057725,0.0844492334837108,-0.14842006376373917,-0.08864324036057725,-0.21276284155294659,001800
31,SeAH_Steel,2016,Q4,기타금융,-0.1114378935415812,-0.2470862567498182,-0.08865211674321638,-3.7985056653660045,-0.019146872142506544,-0.7462406878190724,-0.08865211674321638,-0.2120666206348898,-0.13263718886235298,-0.0886521167432166,0.4540690132672741,003030
31,LG_Corp,2016,Q4,기타금융,-0.03224679733130851,-0.09830928687028684,0.0,-0.21979818623068081,0.009690564428949222,-0.2259448284772918,-0.08776975163366574,-0.13279647894200863,-0.4764800121100501,-0.08776975163366574,-0.08167732498990762,003550
31,Hansol_Holdings,2016,Q4,기타금융,-0.11150282211022067,-0.5792107891983991,-0.08865397386514262,0.15254662130171737,0.10972758729087917,0.9326936815919973,-0.08865397386514262,0.11197812635927851,-0.3589293913095706,-0.08865397386514262,-0.017755255442270065,004150
31,Hyosung,2016,Q4,기타금융,-0.006961269148144468,-0.15410249475058668,-0.09174039349969276,-0.11609177332857112,0.0024404521772647403,0.11014446661445676,-3.772120128476347e-05,0.010839968759602803,-0.03182373531699012,-0.09045683548047734,0.10877507867438428,004800
31,Hyundai_Green_Food,2016,Q4,기타금융,-0.183180348083885,-0.012408253316232187,-0.0886298231404199,0.2556593681390432,0.016114039097194555,0.12395447889594624,-1.6617165384600302e-05,0.21155892163717516,0.1333675242375354,-0.0886298231404199,-0.05415993546079011,005440
31,Crown_Confectionery,2016,Q4,기타금융,-0.3243408874505329,-0.07799853581450211,0.0,-0.19524440796007791,-0.004904479453922583,-0.37611440504625593,3.974220364048748e-05,-0.045664932978127126,-0.11939031718861415,-0.08866053085779835,-0.04614352950522525,005740
31,SK_Chemicals,2016,Q4,기타금융,-0.12002443523181283,0.01790729864485474,0.0,0.8942479087408198,-0.0036716889577363965,0.0703732547551168,-0.0001703906630138448,-0.004128936056956967,0.04273631388185484,-0.08862230872130739,-0.004890492031870333,006120
31,LS_Corp,2016,Q4,기타금융,-0.008140455672376617,0.7548691345272067,-0.08850600795946506,0.8413676088593,-0.00018454836215653359,0.23673571137198024,-0.08850600795946528,0.001774766053565635,-0.05557814350616064,-0.08850600795946528,0.013484250877443949,006260
31,Seoyon,2016,Q4,기타금융,0.031798100395211706,-0.21474401211276573,0.0,1.2915167096343496,-0.11971023802495773,0.1039904371028848,-0.08866231357571452,-0.1835365132836484,-0.4348228905478797,-0.08866231357571475,-0.08347177240434804,007860
31,Daeduck_Electronics,2016,Q4,기타금융,0.003716048276619477,-0.10293212608916225,-0.08866139641810311,0.022465068241595443,-0.02226085327612659,-1.0939349794808746,-0.08866139641810311,-0.3379839426103315,-0.6145362437082573,-0.08866139641810311,0.05791560811654232,008060
31,Hyundai_Heavy_Industries,2016,Q4,기타금융,0.2507461652257678,-0.04446419013918912,-0.13099958380097054,0.1568910265527801,-0.008748845690609741,0.14809756407928842,-0.00023771975369615825,-0.045938784946182754,-0.014366785626736878,-0.12039810796896,0.03366809260954343,009540
31,OCI,2016,Q4,기타금융,-0.015698221195533407,-0.20851831810391142,-0.08853787787440459,-4.80130129801977,-0.0007340569014955278,0.14012466880811436,-0.0011296099917706586,0.0018095368281658697,-0.08752406956559011,-0.08853787787440459,-0.1673478674160112,010060
31,Hyundai_Development_Company,2016,Q4,기타금융,0.2459650264214686,-0.23579348224079566,0.0,0.11376401513649037,-0.02701776346884044,-0.07209867588312946,-2.3068639362176595e-05,-0.06544449273760278,-0.047345933217254554,-0.0885933615877601,-0.13915630170728932,012630
31,SK_Holdings,2016,Q4,기타금융,-0.009382166591506896,-1.1106475589787506,-0.08454679964267497,0.5293705195960441,-0.0006017532503461709,0.0640879356496411,-0.08454679964267497,0.01098334204869067,0.08709492086826265,-0.08454679964267497,0.08062046178465511,034730
31,Halla_Holdings,2016,Q4,기타금융,0.06436034279456684,-0.27361761493575587,-0.0886364577482508,-4.171426360045505,0.012707275719848643,-0.232327277759097,0.0008718203944628339,-0.0030434100351104387,0.004527592382937096,-0.08863645774825057,-0.12239114924582384,060980
