,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
33,Doosan_Corp,2016,Q2,기타금융,-0.0182690238505401,-0.31833129582735653,-0.008476647447987151,-1.1675538538679602,-0.018185832399669977,-0.056462947506525696,0.0002484185360918887,0.06530775762065044,0.06244841242990029,-0.008476647447987373,0.059021170163139826,000150
33,Hankook_Tire_Worldwide,2016,Q2,기타금융,0.2915522284824993,0.4041342243373709,-0.008465149738107192,0.6128923374018886,-0.0004494107885568699,-0.02140331763493819,-4.366239816406697e-05,0.24303762995905787,0.031367071185661066,-0.008465149738107192,-0.024596940132876333,000240
33,Dong-A_Socio_Holdings,2016,Q2,기타금융,0.20404071717583802,0.7545684849058956,-0.008470034872910981,1.495702784089724,-0.005932208172638731,0.862868708618763,-0.00011196935025564133,0.05067470332510582,0.2165099727688733,-0.008470034872910981,-0.15236923210322162,000640
33,CJ_Corp,2016,Q2,기타금융,-0.2375133813102118,0.5946921647564738,-0.008460082986490036,0.7366765580435821,-2.998635143214301e-05,-0.0072292199775858546,-0.008460082986490036,0.1141234131634089,0.13979043045618333,-0.008460082986490036,0.03915629593514758,001040
33,Dongkuk_Steel,2016,Q2,기타금융,0.1851933265937307,-0.17785252810305274,-0.008374101677932178,-1.4034243148426198,-0.014315048798227537,-0.08034683111449237,-0.008357516102563745,-0.015179900593147444,-0.02154078815721472,-0.008330649971709514,0.17844715719719292,001230
33,Orion_Corp,2016,Q2,기타금융,-0.2326318191442512,0.041603277527825555,0.0,0.3052714073143963,-0.006360994631070316,-0.018276932877049568,-0.008469518938465148,0.008262550622297526,0.07009901755355874,-0.008469518938465148,0.02540226547542347,001800
33,SeAH_Steel,2016,Q2,기타금융,0.2593806477227066,-0.12522309408924848,-0.008469152940085545,0.0511708311687642,-0.0008251728475627829,0.03814212945255302,-0.008469152940085545,0.06563809311449353,0.050893254576672486,-0.008469152940085323,-0.010001199554671679,003030
33,LG_Corp,2016,Q2,기타금융,-0.046037126664759925,0.7554529317535682,0.0,0.893057958122573,0.00012569422252217688,-0.04739992075684163,-0.008296091833232433,0.4661427241875288,0.34403613265883215,-0.008296091833232433,-0.06416338391802595,003550
33,Hansol_Holdings,2016,Q2,기타금융,0.1358520173635689,0.09318853867303356,-0.008471875787780636,0.04547276840648984,-0.02499546362570082,-2.419968383612693,-0.008471875787780636,-0.6326137581553033,-0.8434340500754967,-0.008471875787780636,-0.09340685104584373,004150
33,Hyosung,2016,Q2,기타금융,0.1929127759707316,-0.07641799657235127,-0.009963498125204584,-0.43435460460787234,0.011682974239716204,-0.053961787663831196,-4.912387737547494e-05,0.048970911140585605,0.061357005008706555,-0.009365078418679618,-0.12950601152118318,004800
