,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
10,Doosan_Corp,2022,Q1,기타금융,0.21133524785023414,-0.03859581506041465,-0.03859581506041487,1.544819098530279,-0.07040648845748398,-0.5215653575029571,-0.00011610308255240881,-0.0031236306445372453,0.2834552656330327,-0.03859581506041487,-0.06810196658570933,000150
10,Hankook_Tire_Worldwide,2022,Q1,기타금융,0.016560592881939732,-0.19559684180058223,-0.038637477166031164,-1.7178606498619513,-0.049560934369387244,0.0214307866545822,0.0002558026281941855,-0.30206304826177144,0.05775137807055164,-0.038637477166031164,0.006654206894265768,000240
10,Dong-A_Socio_Holdings,2022,Q1,기타금융,0.013365704703025994,-9.669491633940586,-0.038645138554725955,15.793672225757588,0.0011600022914540764,-0.142543157721698,-0.00022293248125689047,0.003908122161361494,-0.22094137073726028,-0.038645138554725955,0.070743364846935,000640
10,CJ_Corp,2022,Q1,기타금융,-0.1356138871337087,-0.0386214517431398,-0.03862145174313958,-4.060620788272118,0.0006623326478456537,-0.006478284676215251,-0.03862145174313958,-0.10331126988394934,-0.7509315154456013,-0.0386214517431398,0.08659892155545425,001040
10,Dongkuk_Steel,2022,Q1,기타금융,-0.10572532277451015,0.004821526927948461,-0.03904343253747422,0.03947464294246117,0.010399537107064316,0.013395472764246685,-0.039110503722769696,0.052049534087838856,0.02099584009243971,-0.039218965759798996,0.13295764505159907,001230
10,Orion_Corp,2022,Q1,기타금융,-0.01996762863030734,-2.3781730038538362,0.0,-6.006456225253842,0.0037931931973068655,0.00843714842080312,-0.03863859286855331,-0.49718518461559036,-3.509611214323507,-0.03863859286855331,-0.027144055079465434,001800
10,SeAH_Steel,2022,Q1,기타금융,-0.24562710105236968,-4.75871480319539,-0.03864666113151771,-27.808663676187628,-0.025410911989722118,-0.0007953735024208708,-0.03864666113151771,-0.345791010578929,-1.3172232396517867,-0.03864666113151771,0.2168797753146869,003030
10,LG_Corp,2022,Q1,기타금융,-0.11580544707307734,-4.074490961364263,0.0,-12.436209898035315,0.002761352239980752,-0.14270413412721172,-0.03857106373449848,-1.4698936476769355,-0.3138240219635371,-0.03857106373449848,0.023814789579562505,003550
10,Hansol_Holdings,2022,Q1,기타금융,-0.10244998645513093,-0.038646139866933105,-0.03864613986693288,-4.186217007580345,0.002764296887628803,-0.025848514417175394,-0.03864613986693288,-0.3023982463801822,-0.10039802482714033,-0.03864613986693288,0.06957986209127058,004150
10,Hyosung,2022,Q1,기타금융,-0.1595535837565502,0.17886883613167726,-0.03847958330429324,0.6349697835772609,0.02759800051030159,-0.019676568440828657,-3.486394215262532e-05,-0.31999629420655995,-0.34061345760878003,-0.038514781343751414,-0.013473937057287666,004800
10,Hyundai_Green_Food,2022,Q1,기타금융,-0.05512744598190551,-0.043560674738745364,-0.03863765694407495,-1.6811126533391185,0.013227314955976954,-0.03614376057843227,-0.00014201934999384327,-0.012333763136157971,-0.03928100226246789,-0.03863765694407495,0.13093963858007376,005440
10,Crown_Confectionery,2022,Q1,기타금융,-0.03330096196364067,-1.7494707770032236,0.0,26.124290633997973,0.00021594237662092564,-0.017745546043181903,-0.0007229310621360372,-0.02708802856043846,-3.085009711772236,-0.038646456796254336,0.1691826067644378,005740
10,SK_Chemicals,2022,Q1,기타금융,-0.0159229982258443,-0.03864173752494815,0.0,10.344201308633778,-0.0005888717501187912,-0.012497347626974964,0.0001284118181327597,-0.019323160517017435,-0.16465852203941456,-0.03864173752494815,-0.024232689242650873,006120
10,LS_Corp,2022,Q1,기타금융,-0.13734073171769612,-0.03862417553882036,-0.03862417553882036,-0.3890449751376903,-0.006544825028329537,0.0010203937519419615,-0.03862417553882014,-0.09621644709287613,-0.7565651178113137,-0.03862417553882036,0.05721679479862582,006260
10,Seoyon,2022,Q1,기타금융,0.038365704703026,-1.5559076878731504,0.0,109.18975565802971,0.0015675658425633454,-0.05902075095656367,-0.03864654448322913,-0.5922517982907896,-0.38618331881567847,-0.03864654448322913,-0.1797276496458186,007860
10,Daeduck_Electronics,2022,Q1,기타금융,0.1501781165506988,0.10580201430898495,-0.038646059899081875,64.93142949475742,-1.0534235635129008e-05,0.39553533750225955,-0.038646059899081875,-6.112121494361595,-0.04757727161532932,-0.038646059899081875,0.04097747855930958,008060
10,Hyundai_Heavy_Industries,2022,Q1,기타금융,-0.050000631930637376,0.4273557200605753,-0.04130597394669144,0.7133665631824966,-0.004137261369264067,-0.048306314271841844,-3.620740494109961e-05,0.022515718074205382,-0.00862991865938878,-0.040796944142332814,0.0181929768941321,009540
10,OCI,2022,Q1,기타금융,-0.34465937025774585,-0.08777918298464105,-0.03862890733975366,0.04309694589804014,-0.057274384254268895,-0.18026905564880136,-2.170493745296936e-06,-0.06763170419629283,0.08595903394380067,-0.03862890733975366,0.08423183020951389,010060
10,Hyundai_Development_Company,2022,Q1,기타금융,-0.02791869896669878,-2.799015171718221,0.0,-7.472806459521614,-0.034436557606014606,-0.10796847680544808,3.0671909088906114e-05,-0.13804791845083408,0.07382116842685871,-0.03863340115951086,-0.2411351456585778,012630
10,SK_Holdings,2022,Q1,기타금융,-0.039464483976219294,-0.3733768908755406,-0.03859957534531788,-2.1795118906161877,-0.0456916804065135,-0.037093157430475365,-0.03859957534531788,-0.04767928992622572,0.12339365369804667,-0.03859957534531788,0.03785485860500646,034730
10,Halla_Holdings,2022,Q1,기타금융,-0.16050816917084787,-0.1597107863450309,-0.03864318630907926,-0.7582025484003379,-0.010917139617623084,0.035344553196665185,0.0001677581081573689,-0.04272554111205129,-0.09791631039923199,-0.03864318630907926,-0.03179326215036242,060980
10,GS_Holdings,2022,Q1,기타금융,-0.11386643815411686,-9.395647921760391,-0.03866368205413573,-19.988856214208326,-0.017625155353855337,-0.0023302414349331,0.00251435536116293,-0.14962955191664506,-1.2087515111290208,-0.03866368205413573,0.20363876093890182,078930
