,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
19,Doosan_Corp,2019,Q4,기타금융,0.06081948000079192,0.02439372897457681,0.0243937289745767,-1.2884476764833308,-0.06250076830124329,0.16069174133907593,0.007110994466048026,0.2887948656774587,0.3813839802174259,-6.291291105645906,0.0,000150
19,Hankook_Tire_Worldwide,2019,Q4,기타금융,-0.15891269768636876,-0.021491689753776466,0.024371568930515286,-0.05534092518312428,0.0004228758137866384,0.4237431881071866,7.067036754788049e-06,0.3335355214771518,-0.04352845876325673,0.024371568930515397,-0.06386201029032726,000240
19,Dong-A_Socio_Holdings,2019,Q4,기타금융,-0.09288528690494957,0.7365273536611749,0.024389402708762553,1.4246238465496468,2.813746596141975e-05,0.014631161100758905,-0.00017031290423057956,0.009352539243348668,0.13795426308170022,0.024389402708762664,0.16695116583705819,000640
19,CJ_Corp,2019,Q4,기타금융,-0.17447536974659686,0.02432452763753956,0.024324527637539672,0.12717008443991185,-0.04463898819980927,0.04370474166381266,0.024324527637539672,-0.27409581398444205,-1.1646464112768622,0.024324527637539672,0.10366045440800392,001040
19,Dongkuk_Steel,2019,Q4,기타금융,-0.02097959373149981,0.035806126529388305,0.024071035419501174,1.2345995082608925,0.021379295275539056,0.010941309847071867,0.024015972996614843,0.0748440940437829,0.16282944445072134,0.023926866525240786,-0.1575103833054438,001230
19,Orion_Corp,2019,Q4,기타금융,-0.07241403239114186,0.11929344676583042,0.0,0.7109621044324965,-0.0070893392689685975,0.029336599325929136,0.024381610178910385,-0.3010996787218281,0.6245241925341836,0.024381610178910496,0.05577040407892922,001800
19,SeAH_Steel,2019,Q4,기타금융,-0.10339693837404784,0.36547892166791807,0.024387609507617536,2.210983346760617,-0.06582538822670081,-0.0027593100388383363,0.024387609507617536,-0.1422601377891144,0.9353764705614197,0.024387609507617536,-0.14315060505818994,003030
19,LG_Corp,2019,Q4,기타금융,-0.0751720131578918,-0.031184455261387578,0.0,0.21488340053082644,0.01524098173652133,-0.10722388337541156,0.024163331817904088,-0.024576858762592302,-0.2375471350433036,0.024163331817903977,-0.020098031793136094,003550
19,Hansol_Holdings,2019,Q4,기타금융,-0.14578456297438638,0.0243899425274553,0.0243899425274553,0.5892135838855057,0.012747277608376795,0.264104078799563,0.02438994252745519,-0.20302330310692507,-0.34284077472129604,0.024389942527455077,-0.1283874223292361,004150
19,Hyosung,2019,Q4,기타금융,0.1711302799602649,0.11994936074294538,0.024460564620070846,1.5469361441909404,0.00014378015551352874,-0.010676907493731846,-0.00030425881851811875,-0.023532058952355106,0.010896158655530841,0.0244190009756049,-0.1259557388370154,004800
19,Hyundai_Green_Food,2019,Q4,기타금융,-0.09861614147942517,0.04337304490003313,0.024386790310437,0.3452304410913688,-0.00898769607132377,-0.10696210445836707,-6.523656378697995e-05,0.08238080788615487,0.09155088489385554,0.024386790310437112,-0.057052559656443284,005440
19,Crown_Confectionery,2019,Q4,기타금융,-0.1494006558461668,0.22916503782230713,0.0,0.9471606624769817,0.061690628108902024,0.031123534650765783,-0.005193174988358169,0.004471856057121526,0.3083860772733038,0.02439099957333779,-0.14165290007083234,005740
19,SK_Chemicals,2019,Q4,기타금융,-0.17583752338318862,0.024401759595323647,0.0,-0.5398982322444525,0.04887709248788186,0.25601713052850916,-0.0004442889593690739,0.15344022117367317,0.4119243128915544,0.024401759595323647,0.10886959247223524,006120
19,LS_Corp,2019,Q4,기타금융,0.006042895650848423,0.023897522824560036,0.023897522824560147,25.965425531914892,-0.45178590642686056,0.030989753153594757,0.023897522824560036,0.2533951195992822,0.3065742169922243,0.023897522824559925,-0.06381750155548806,006260
19,Seoyon,2019,Q4,기타금융,-0.23684624254899816,0.07703563908114353,0.0,0.20054436454789326,0.025370856614955084,0.4050362900436685,0.02439035539615564,0.07504831299334513,0.06517392961442914,0.02439035539615564,-0.30292201168085775,007860
19,Daeduck_Electronics,2019,Q4,기타금융,-0.058855739082490116,0.08963566571593595,0.024388573422221005,0.11394828577655258,0.017899688428284377,0.1024504717578868,0.024388573422221005,0.07931753841168043,-0.03675365903037009,0.024388573422221005,-0.11565555880142972,008060
19,Hyundai_Heavy_Industries,2019,Q4,기타금융,0.06361986834864124,-0.7961564989017578,0.026609600490853813,0.6514266135628898,0.00276944180343186,0.34397568548221114,9.386163471115122e-05,0.021513155281343566,0.002767347944765519,0.026174888762994675,-0.05422703575722031,009540
19,OCI,2019,Q4,기타금융,-0.23902320181166914,0.07211890035563329,0.024597850767293483,-0.22798644975443083,0.16749770077291426,0.03036460023227361,0.0010525334849873487,-0.012421338880636013,0.06872676140162937,0.024597850767293372,-0.17364957037617235,010060
19,Hyundai_Development_Company,2019,Q4,기타금융,-0.13525968347208706,-0.21075697641098046,0.0,-0.06106434882235212,-0.002387751533238669,0.08711388167791234,-7.080322497563512e-05,-0.04673238011298464,0.009071135007680975,0.024370930298885263,-0.21779917879297925,012630
19,SK_Holdings,2019,Q4,기타금융,-0.10286045768735257,0.008730407331512202,0.022812067020241855,0.7202975498367958,-0.012437324558915108,0.014054793652547026,0.022812067020241855,-0.10326256806958134,0.12235289630555302,0.022812067020241855,0.20055084666959078,034730
19,Halla_Holdings,2019,Q4,기타금융,-0.02080765265976213,0.0398137385617201,0.024392208665524717,0.339975170230679,0.009731109909939528,0.18031051008296417,-7.870290371355857e-05,0.08081846930083503,0.160925144120172,0.024392208665524606,-0.0007041155534851656,060980
19,GS_Holdings,2019,Q4,기타금융,0.00020228341583542614,-0.5395088591855766,0.0242921742835005,-0.030233545647558424,0.0003034250936779781,-0.008255529717427823,1.821792467846103e-05,0.05171327727395436,0.47977983175823036,0.02429217428350039,-0.044448206319321906,078930
