,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
21,Doosan_Corp,2019,Q2,기타금융,-0.21936302338622432,-0.058741944994810336,-0.058741944994810336,-0.449655751518945,-0.04994652471968197,-0.06544280133980429,6.310327485542558e-05,-0.05485552698764762,0.02312048707961556,-0.058741944994810336,0.09328769911642998,000150
21,Hankook_Tire_Worldwide,2019,Q2,기타금융,-0.1131106159973099,0.5433774006803509,-0.05875867187870831,0.687239283619135,-0.005308235488530544,-0.005476854623049254,-4.866937623085363e-05,0.27198997893296395,0.12830254763214788,-0.05875867187870831,0.09911520612313221,000240
21,Dong-A_Socio_Holdings,2019,Q2,기타금융,-0.08689464098615415,0.858277589955365,-0.058790321124169376,1.2401573339833982,-0.00011851822746367091,0.42741327473968094,-9.832272158459494e-05,0.02569583890154492,0.18154439243168008,-0.058790321124169376,-0.06115451616735684,000640
21,CJ_Corp,2019,Q2,기타금융,-0.02093198411440638,-0.058731527908221226,-0.058731527908221226,0.8519344699982798,0.0036122138302684403,-0.009852810818969271,-0.058731527908221226,0.29766981456041075,0.5923063002199069,-0.058731527908221226,-0.18221531021202186,001040
21,Dongkuk_Steel,2019,Q2,기타금융,-0.03183812342963661,-0.0905885882672397,-0.05905295452159032,-1.3145268263255647,0.011113705097794746,0.09562196316788385,-0.05909733062046252,-0.042904114439810126,-0.1158740135643308,-0.05916915453104177,-0.09240702929655302,001230
21,Orion_Corp,2019,Q2,기타금융,0.041318866639118164,0.8178953119476994,0.0,0.9553899173462133,-0.008681741168615309,-0.012051938215189795,-0.058773745025513024,0.43867130600904636,0.5653462112577672,-0.058773745025513024,-0.07220313735748747,001800
21,SeAH_Steel,2019,Q2,기타금융,0.00896592546264758,0.7529422350168437,-0.058789981266987645,1.1876595607926757,0.0009829210070515515,0.01641899782099221,-0.058789981266987645,0.21685803583050156,0.21539050906101587,-0.058789981266987645,0.0990540013687469,003030
21,LG_Corp,2019,Q2,기타금융,0.0668616870711852,0.8279341132304093,0.0,0.9375375226091645,-0.015255115092664973,0.006996027984111919,-0.058071192129673266,0.6046737719669092,0.5124706547444373,-0.05807119212967349,0.0019762691377434695,003550
21,Hansol_Holdings,2019,Q2,기타금융,-0.17349813056617494,-0.05879389016992209,-0.05879389016992187,0.6303090737242727,0.06393690813990383,0.03168764030107685,-0.05879389016992209,0.033830959149640294,-0.46392507745446854,-0.05879389016992209,0.15951856075572007,004150
21,Hyosung,2019,Q2,기타금융,0.4571514391415988,0.5991260112231271,-0.059538576702547585,1.0598419517001152,0.009457053585236852,0.018539501029864014,-7.846793185365035e-05,0.2328919868139081,0.4664687332472639,-0.05920780454191776,-0.037682154338425415,004800
21,Hyundai_Green_Food,2019,Q2,기타금융,-0.042800290005575635,0.019725755613630214,-0.058776047487182126,-0.1111636513105374,0.012090807276796012,0.05336813672825946,-3.700339941231967e-05,0.06702400435770217,0.043858207525242165,-0.058776047487182126,-0.08061336746683248,005440
