,name,year,quarter,sector,Relative Return,매출액 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,비유동자산 변화율,비유동부채 변화율,영업비용 변화율,부채총계 변화율,유동자산 변화율,총포괄손익 변화율,Label,Code
2,Doosan_Corp,2024,Q1,기타금융,-0.2952707955787645,0.6892641124301919,0.649258307781553,3.863689758255348,-0.0016298607653995045,-0.0975219364757327,-0.0001057089443803836,-0.07277094454127409,-0.1669543156152582,1.0784400167539394,0.6138203073892234,000150
2,Hankook_Tire_Worldwide,2024,Q1,기타금융,0.30465654914614015,-0.11976195747110618,0.9982513161737957,-1.3386154019450514,-0.0036959087220405085,-0.008111727435244687,-0.00013794918592789486,-0.1657359159054259,-0.10433582614343173,4.137426195147569,-0.021441829443404163,000240
2,Dong-A_Socio_Holdings,2024,Q1,기타금융,-0.11947194177878831,-11.374399899466429,-0.0,6.956257399214956,-0.015731279158882616,0.005074681039576756,-0.00013299319248097615,-0.029047968088051768,-0.21210345604405867,-1.8672551936392523,0.11725491209166372,000640
2,CJ_Corp,2024,Q1,기타금융,-0.01199360160550969,0.6274824866221511,-1.4978828982111243,-1.5041326922124512,0.00016710716567569506,-0.6238143001296939,0.8033904696096391,-0.31607591462241835,-2.0349299598300257,0.36449262265615756,0.33569021716063213,001040
2,Dongkuk_Steel,2024,Q1,기타금융,-0.281366133417708,1.0129982413577208,-0.0,1.1121670943900885,-0.006495803115770027,0.22985469600849073,0.7736507927363259,-0.4291848982483861,-0.048044390435450834,1.0499357490458985,-0.12053800159606043,001230
2,Orion_Corp,2024,Q1,기타금융,-0.15291834786415823,-3.6423587374146438,0.0,-9.29627917868436,-0.0012711798063707036,0.00921173292604116,-0.6202684836604702,-0.28615394848172127,-2.857256954724034,-0.5096289287650091,-0.08621009326483335,001800
2,SeAH_Steel,2024,Q1,기타금융,0.001443090900950253,-2.799767760593717,0.9874949207883418,20.53006816107102,0.008437131254377728,0.07205831632665971,0.6660482715396185,-0.005568149120079191,-0.9951091374632262,0.48367352420964405,-0.12606191959150462,003030
2,LG_Corp,2024,Q1,기타금융,-0.062107044600404754,-2.687944674626454,0.0,-7.163610369805566,0.0006712273122987389,0.00846815041279203,0.7426377182601975,-1.3091898932013546,-0.22271901906453118,0.3405009355198818,-0.03005841900807404,003550
2,Hansol_Holdings,2024,Q1,기타금융,-0.07169333666585706,0.6484991845891619,-0.3297638801977083,-3.85998910368402,-0.027343614814478334,0.010890166341755103,0.7683472266054897,0.0013475132579615634,0.13378617797605274,-0.05292531385382082,0.01002010484130516,004150
2,Hyosung,2024,Q1,기타금융,-0.08703941043309146,-0.19386173091312475,-0.0,1.2158898952453112,-0.0299357794284536,-0.0029023718165204215,-9.961549762342455e-05,-0.17348847892297448,0.12339559820746493,2.129236341858184,-0.044745525678211474,004800
2,Hyundai_Green_Food,2024,Q1,기타금융,-0.03592170752579507,-0.023693411482757165,-0.0,14.440054010232952,-0.01783952668693911,-0.04212032724339165,0.0002571785869671108,-1.2867882615402313,-16.73742515665282,0.6164046890150676,0.11446475619508911,005440
2,Crown_Confectionery,2024,Q1,기타금융,-0.08488925914821395,-1.5874070752278477,0.0,14.090421421667868,0.0004586533966759454,-0.017397446816761475,-5.34601449025002e-05,-0.03707423108238972,-2.9803107671054168,0.6752797523382759,-0.00261901301711015,005740
2,SK_Chemicals,2024,Q1,기타금융,-0.13454364210070813,2.2830238291510607,0.0,6.776707505597457,-0.0020998906646640947,-0.19976949309327918,0.0006908182322899775,-0.18325274216932974,-1.2856941165913622,-0.0887490914351381,0.07648910081665866,006120
2,LS_Corp,2024,Q1,기타금융,-0.18230483613055887,0.8886446066007301,2.5257506425416194,0.7741633088532334,0.02850573926002331,0.009366829510110364,0.7830589484864577,-0.08715516121443634,-1.9059199275726786,0.9015085859786636,0.1722390512822818,006260
2,Seoyon,2024,Q1,기타금융,0.06704430855696243,-1.2623847803547967,0.0,-27.0473312313697,-0.001825157786931042,-0.0036150795234608513,0.6784603493415737,-0.7400776814245926,-0.3115513756037649,-0.29221307509336447,0.18077199044309747,007860
