접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330000319,Y,00595191,후성,2006년 12월 31일,김근수 ,"19,383,114",26.70%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2010년 06월 30일,김용민,"19,296,687",22.81%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2010년 09월 30일,김용민,"19,296,687",22.79%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2010년 12월 31일,김용민,"19,296,687",22.77%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2011년 03월 31일,김용민,"19,296,687",22.75%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2015년 09월 11일,김용민,"21,026,085",22.76%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2007년 03월 31일,김용민 ,"19,296,687",26.58%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2008년 06월 30일,김용민,"19,296,687",25.92%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2008년 09월 30일,김용민,"19,296,687",25.26%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2009년 03월 31일,김용민,"19,296,687",24.95%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2009년 06월 30일,김용민,"19,296,687",23.65%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2009년 09월 30일,김용민,"19,296,687",23.02%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2009년 12월 31일,김용민,"19,296,687",23.00%,-,-,2015-12-31,2015,Q4
20160330000319,Y,00595191,후성,2010년 03월 31일,김용민,"19,296,687",22.82%,-,-,2015-12-31,2015,Q4
20170607000125,Y,00595191,후성,2006년 12월 31일,김근수 ,"19,383,114",26.70%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2010년 06월 30일,김용민,"19,296,687",22.81%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2010년 09월 30일,김용민,"19,296,687",22.79%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2010년 12월 31일,김용민,"19,296,687",22.77%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2011년 03월 31일,김용민,"19,296,687",22.75%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2015년 09월 11일,김용민,"21,026,085",22.76%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2007년 03월 31일,김용민 ,"19,296,687",26.58%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2008년 06월 23일,김용민,"19,296,687",25.92%,-,-,2016-12-31,2016,Q4
20170607000125,Y,00595191,후성,2008년 09월 30일,김용민,"19,296,687",25.26%,-,-,2016-12-31,2016,Q4
